5000 9999
2432 202 8767.0715
989 1114 5033.7932
2842 3330 3022.3286
4793 1867 3852.7001
1981 3045 5252.6531
629 387 1006.2671
3279 2530 9574.0125
692 4319 2840.5153
2085 4147 5323.1823
1843 3441 1943.6196
2285 1744 8479.3707
169 4515 6382.9047
2515 543 3857.5640
4370 1216 202.8270
1525 2202 3452.5670
1665 666 3158.8801
4959 19 176.0983
3045 3410 4545.2501
3495 482 8479.9852
1246 3806 6942.5467
2713 1464 4014.7960
4331 2487 8801.2109
3449 3270 9182.3496
4795 353 3377.0744
2864 3310 7175.4971
3622 4976 4557.1756
2462 3470 4820.4013
3111 2725 4698.9314
1930 4131 6110.9302
963 2334 379.5739
3942 3199 168.7977
1159 3335 7450.0020
2518 238 6792.6801
3449 1514 2608.9810
1410 3293 6213.1869
1525 2272 7194.3977
169 4224 8062.9483
2518 741 390.9217
840 4368 4094.8614
2538 2676 1877.4579
1250 3253 2600.6813
1981 4452 2861.3267
3262 839 137.4302
2951 1117 6957.3353
3277 4477 8768.0447
239 4864 4831.8068
1012 4249 562.5559
4813 604 2885.8055
1525 2149 6195.9131
1810 907 7771.8340
4732 769 614.2892
162 4267 6984.5354
2842 1609 485.8889
692 728 2533.5599
1747 4803 5585.8250
1721 2121 5277.7158
4454 3433 1570.7471
2432 4309 9683.9680
526 2630 7972.2423
2446 4413 5368.1758
4140 1555 9181.2009
2272 3467 6731.2089
3572 3178 4870.8602
1179 1408 5752.1717
730 203 481.9556
3935 3072 4258.1537
4102 1135 8219.3008
3106 1885 983.0097
1216 190 7200.1384
4594 3068 7085.0175
535 2145 4173.9806
2145 2383 3498.7809
2946 544 2329.6035
1429 357 3230.4438
2816 4132 3509.5161
1885 2425 9321.0985
1167 1289 1844.7900
4522 4551 3133.3787
4309 2007 4520.0240
1419 4112 887.8560
907 1456 1793.7212
2590 651 9411.9449
651 344 456.8867
1673 4782 225.9896
3546 939 1871.6740
3027 3265 5825.3193
3265 2804 6763.6617
2477 4092 5342.7439
2675 3387 8949.7683
3609 3563 1283.0889
944 1549 2843.5733
1860 756 6516.4938
2698 4344 1256.8136
907 2254 6046.9507
2698 384 1333.7955
3467 3886 5828.3933
1179 1330 2941.2882
3071 2651 1095.9643
3554 4919 3223.8059
1114 976 3367.6374
4919 2131 7258.6501
344 3998 7435.2939
4955 3509 8920.7417
4594 4639 4436.7310
1632 1230 2588.2830
3495 1883 2835.7075
296 4553 4345.4964
2426 2874 2283.5222
756 3331 3344.0044
1036 2890 793.1083
4202 1772 2018.3224
3199 4245 957.4381
103 430 2024.6020
3310 2303 6817.9769
3826 3709 8337.0147
1373 2655 4012.9706
1167 1283 7233.5837
4224 2580 2544.1037
4470 4479 4800.3195
2826 995 976.3255
1649 2404 868.1644
2864 4780 7043.0464
1373 3049 3298.6586
3912 3824 9266.1831
2001 3147 530.7826
153 474 255.6822
963 3739 2814.9091
4002 1389 9783.8004
1429 556 4604.1954
479 1666 8154.4459
1410 3490 2583.5121
1673 690 7159.7117
726 4221 6232.1040
1481 4047 1985.3739
2364 3414 812.2923
2195 4462 6340.7872
217 725 3183.5974
1525 221 7583.8035
101 3133 5136.8543
3622 1680 3584.0158
3520 1091 7971.3378
1728 2466 9792.9262
1252 4066 3233.0320
3223 1368 5062.8476
1271 4741 6210.2688
1398 4135 2670.5997
1049 1610 1287.5715
807 2422 8302.1250
1695 4877 4361.2540
1246 952 6148.9823
3178 1608 7861.8309
4234 3729 6658.6340
692 1847 8241.4499
3786 3713 9547.2946
3882 2631 2549.5689
2890 2063 6438.5850
3509 2407 6390.0074
1885 1443 7702.2258
4245 3355 9748.7857
2597 3997 8662.8105
2314 3499 2505.8905
4848 4562 564.0807
2383 2300 7117.0378
4303 4705 3868.6130
2725 858 7854.0793
2951 1698 7958.4952
3133 3971 6265.2212
4140 1951 9488.9829
3071 204 2287.6127
1810 3412 6553.8969
4473 2066 1123.9254
1650 3040 4000.2250
1680 3692 2117.7502
2387 536 6510.4280
1673 174 6868.8936
417 537 8750.6028
3414 1717 7870.8937
1768 1176 8844.1225
1610 1275 7259.9751
4780 1479 3761.0396
212 3328 2970.6211
2383 1705 778.3108
518 421 3741.9522
4132 427 5779.9000
4795 1686 5763.9856
430 1336 8944.5640
4102 1209 5210.1063
913 4762 9119.3675
3467 4656 4672.8870
4303 2678 5389.4825
1879 3134 7344.8122
4202 4723 5666.0300
162 4696 7552.2492
1717 1113 7388.7643
807 1111 9338.8570
2001 476 382.6226
4258 3894 1812.0434
217 1690 2273.7761
4993 3141 8351.5923
3282 4059 544.9967
2426 2572 788.8221
2364 645 403.8734
4696 2140 1059.2541
518 4124 6747.4537
4696 980 3985.3721
3331 2910 9353.8086
1699 1229 1201.1468
116 835 1779.2360
3912 2741 6553.0259
4124 4255 2349.8546
3806 3081 898.5265
1113 229 8069.3666
838 3506 6996.3628
4267 2774 2907.5793
229 4792 8754.1212
840 477 7637.2576
153 3947 6428.6707
4551 4467 245.4599
1923 898 3518.5634
1176 2514 9621.7770
4527 3100 1551.9050
963 2820 5206.5921
2149 3635 4552.7083
839 4109 2630.0475
1810 3460 9938.0745
1683 3498 5396.0927
2816 3048 1412.7149
3725 4704 8242.4255
3971 1267 9491.9959
2065 3119 4204.5610
4090 2488 8645.1229
353 597 3701.6276
1951 775 6792.8072
968 622 3654.4428
4221 1535 8744.8213
1994 2264 4725.8629
4112 120 2826.6656
417 4992 4866.8723
3441 3338 7224.2535
2300 4820 585.2946
3270 4227 9539.8795
190 705 1709.9717
390 751 2175.4706
3886 3095 4484.9625
476 3850 5894.8777
3971 4859 657.7582
1535 2206 1975.3843
1424 4812 5748.6026
721 4366 9489.7190
1117 1596 8.4767
1398 2919 825.5293
1698 2977 8356.1887
2816 1792 8060.4863
4492 3596 1335.2808
2065 4856 3172.2372
1695 2616 5350.8287
3818 1191 2915.4324
3120 4765 7071.0412
898 4341 822.8481
4993 1233 2027.6424
4723 306 1081.8862
3739 915 2781.3691
2820 4156 4452.6617
4109 3109 235.7716
1728 1445 335.6120
3520 4283 387.5802
2676 4563 4073.2001
462 4037 1205.3282
807 338 8523.8195
2820 405 7427.5948
2001 67 4993.7999
2477 3321 9490.0303
477 3458 2569.8705
3223 3225 403.4110
2121 298 5170.3006
1191 1600 6871.9761
3785 3287 1736.0501
3331 2813 616.4898
622 4769 9823.4354
995 4055 7781.0206
1112 653 9376.7684
432 3288 2792.2345
4704 1773 4501.5638
3040 3362 4601.2393
2795 3082 2173.4341
3287 660 7791.4762
3546 4007 356.2569
535 1032 5311.6736
3123 1273 3742.7180
4877 1498 2602.0267
3848 4246 8228.0527
3071 4369 9102.2575
3100 4571 8572.4227
2387 2311 1158.4266
3288 691 3987.7886
759 2381 7647.4096
1442 2629 8520.9388
2114 4537 592.7616
3506 540 9538.0817
4479 539 5491.7230
2187 2083 2208.5976
3063 3421 2479.7755
221 1662 7894.0520
1167 94 2645.5529
2083 1059 8475.0597
1728 606 3553.1864
1419 4681 1273.5122
2577 4717 2571.9836
1257 564 3453.4540
2381 44 4269.9283
526 3246 9712.0323
2085 3540 7406.1812
3998 767 6886.2083
4704 3870 3178.6899
338 4673 7557.2318
3942 403 1814.7466
2836 2501 432.0957
4140 854 5700.3411
915 1807 8653.4391
912 3961 2142.3719
3111 250 9934.5475
1273 1594 4023.1158
224 4081 3457.9849
3412 1360 4762.6416
2334 3188 7255.0152
964 846 4953.4555
1083 15 977.2167
1135 3316 621.1433
2919 2069 4823.8962
67 4619 6443.0918
4697 2345 2698.5286
3045 3430 4581.9710
3596 313 9345.8665
4224 4650 4015.1033
2693 3220 3864.6687
203 3219 360.1719
1514 1694 2753.5769
3323 4899 4075.2716
4007 3680 7752.5579
2951 2685 3854.8682
3589 1952 8155.1757
4102 4772 3570.4238
1695 3078 8191.5544
3323 1941 5347.4274
3081 2985 8704.3190
4425 160 9903.3456
729 4155 9320.3390
2518 3773 5989.7406
3760 272 7156.3034
4935 40 9234.6985
989 1457 6550.1499
217 1763 97.8521
3531 4964 1365.8611
510 2523 4160.6687
120 249 6087.9863
3049 4154 3193.9032
597 4631 1899.0211
4527 3334 1098.5502
4129 3502 1248.2098
2345 3809 5453.1398
3692 4197 9284.9768
838 2216 278.8787
4462 2984 957.9457
2303 4886 4875.4640
3256 3453 7629.4983
4959 1003 5685.2846
3220 2581 7965.0899
8 1029 5563.1062
2264 1880 7622.3497
1514 3664 2477.4987
3141 3653 2276.6214
4112 1264 273.1947
524 35 4342.0664
1649 3750 8573.1809
3664 2342 8608.3433
1807 444 8503.1464
4541 1836 9296.8772
1368 164 5884.2832
2869 4448 2430.2149
3680 276 1899.8407
192 2320 4098.9532
1036 328 5236.7970
730 2917 3914.5719
564 439 6803.2048
2787 3312 3620.7520
564 2370 9500.1580
3253 3974 9938.0568
3470 2971 9495.8647
1847 3271 4393.6303
2271 4521 4995.0535
4803 2915 3506.6148
1032 2763 4811.4057
3100 105 82.6508
721 302 9619.3528
1880 3659 2798.9712
4787 1509 277.0918
1443 1047 9124.1031
666 178 4690.4197
2085 1530 5729.5250
1721 910 3259.2325
3021 1615 6121.7921
1418 4088 3305.6833
3355 777 6619.5977
2069 4685 9732.8400
907 3324 7707.4270
2066 2324 2881.8120
4055 1351 6507.2733
3459 4730 131.5472
3274 4455 7905.8024
1464 3010 1840.1190
4109 1841 3688.0503
1456 3264 9297.6687
4370 1079 613.3887
1686 532 5129.6585
476 4320 3661.0044
3788 1107 717.6517
296 2329 7202.1851
4131 4875 8187.8777
3947 3193 8190.3571
4541 1170 1047.5554
3622 2845 2750.5911
1951 830 5209.6980
2165 3018 3558.1642
2164 4516 8395.2216
3068 3774 1633.9708
192 1495 4547.7865
276 2014 6709.8540
3848 1010 666.1052
4454 4152 6044.7415
2869 1128 1675.8256
4440 2238 1376.6522
862 588 5220.8067
4131 1236 9846.4601
2272 1727 8673.9928
328 4721 3718.8291
3414 3915 5358.9017
2202 671 9754.3605
4620 2891 5768.4788
4202 1382 3169.1255
4129 4363 5287.0229
4812 3404 8609.0297
44 4865 8131.4451
4864 2156 1272.4152
1603 4714 1636.3650
4551 4139 1259.6809
4309 4979 6439.6566
1360 827 5684.3007
40 1724 1732.7402
2001 2086 8064.0257
2676 4963 1016.8222
4728 371 5976.6500
4413 2724 3363.9357
4769 3696 6104.6308
792 867 5655.7531
2917 883 467.6438
4704 3946 9970.7114
660 2081 1082.3164
526 1696 9643.1175
759 216 9474.7821
4803 763 6980.2817
4018 2529 5577.9366
4246 2454 3992.3538
1059 4364 5821.5561
846 596 8708.5388
1549 3990 9635.3579
4090 3896 7557.6824
3297 3250 7337.6886
1250 3443 5821.6847
645 1757 4491.8466
3225 181 4047.9967
4154 3493 1035.6172
564 2550 5248.2077
1930 4621 718.9877
3253 2502 1206.5514
2462 3982 4331.1378
2590 1623 4338.0435
2454 148 6991.3464
3463 3869 5410.8364
1429 1173 6610.7169
181 3420 4331.2471
429 852 148.4128
3894 4598 1061.2652
3850 1453 8521.3113
3449 3547 3932.2769
3467 3183 4732.4189
3622 208 6724.6252
2518 3576 5978.1060
4473 3062 2411.5842
3659 51 6604.0544
1113 3474 1648.6320
3323 431 6849.2537
964 1474 3328.7606
915 2504 1961.4292
1330 2296 1325.9165
2131 1736 773.0322
2577 2948 9646.5711
4848 1539 7209.0794
4124 3182 3082.7024
898 4949 6479.2488
3915 4057 6575.8982
1773 4756 9027.1336
2248 579 6692.4577
1843 316 242.3555
4679 2082 4157.1203
1666 3365 9128.1491
3120 2362 805.7017
3935 4599 3542.3354
4089 1270 9459.9563
51 4068 716.2800
4865 632 9422.8128
3894 4318 7060.8274
2387 2989 4027.0457
1029 4486 6898.9973
2083 3699 3801.4866
1941 3237 3263.3551
3458 4669 3037.2784
1229 4938 3139.4160
2208 4130 6768.5903
1698 3625 7164.6724
3631 3232 3868.1807
4803 4745 701.5088
867 2371 4983.0918
403 480 4559.6193
371 2211 2200.3529
1698 4449 1036.4112
2211 2588 1275.4987
4704 1039 8248.6806
1086 2511 6614.4742
1094 4624 8594.9355
4224 4816 5501.2285
2845 3367 8942.3443
2655 3447 3090.4360
4462 419 1986.0721
2984 4307 9592.2305
4059 2474 1978.7003
1273 602 7776.8400
4370 1648 5665.2180
2676 3161 5844.7839
4249 574 6366.6086
524 1715 9105.7171
4120 1035 4811.5906
4092 3544 3217.2758
1170 2679 1379.5495
3778 2759 1712.4366
2066 3910 1327.5637
1351 3637 2361.2960
2314 2481 4269.2518
1264 4316 8791.3053
869 1850 7170.6186
4599 585 2866.6945
494 4832 2057.3753
3293 4134 9538.9152
510 408 5569.9110
4112 4651 4896.6064
2676 354 1546.9498
3072 241 6391.3256
913 4649 4282.1395
1662 4910 1709.5845
3729 4427 8737.8028
3806 525 6405.9989
221 2253 3116.1839
4335 3620 3699.8511
830 2815 4557.1426
3334 4016 7080.9077
4816 794 512.1770
4938 2109 6092.8327
3220 4443 3988.0211
2985 654 73.5042
4129 4789 591.5930
229 4646 4839.6087
3725 3621 4756.6411
431 2212 2311.5172
3279 2116 1714.9709
2426 3025 3416.1349
617 2276 2886.1966
1648 3201 9035.9490
4449 3001 9777.5412
602 4618 8077.6566
2182 4106 5990.6913
3631 4085 6353.1816
602 2688 8717.7265
3495 923 7236.7826
3942 668 463.1261
767 3377 1821.2338
148 2862 1412.8361
3546 3580 8868.1539
3256 3308 5636.0779
2145 392 6616.7192
535 2737 5993.5735
3072 1151 9391.5670
202 3091 8227.3363
1389 1357 8574.6463
3778 1795 8261.1380
1807 3055 7504.4430
2211 2671 264.1216
4486 4990 8077.2877
3287 4634 8942.9433
4717 3448 155.7087
4955 3215 5241.2304
2971 4739 4240.8781
4055 2791 531.0650
1457 3508 9107.8405
2985 4925 3824.5411
3308 754 6298.1152
4816 2639 1623.4103
4135 4453 6932.8798
2919 4158 6418.6444
3334 9 9806.4025
3178 1520 2538.8789
3453 4115 8413.6943
3784 4604 2045.4980
1418 797 3107.0139
1159 4524 9417.1104
756 2094 7097.7523
3659 1019 2028.9293
4090 3497 8069.4569
4728 1557 9032.5031
3580 4662 6222.5791
2737 1652 4189.6065
3964 3392 9093.1713
1683 2634 8070.1217
3048 4072 8828.5667
4604 1423 414.1572
4072 4688 8488.1216
1191 406 7709.7467
2342 4558 6718.6933
224 3891 6670.5304
1899 4000 614.7185
3778 4928 9901.4316
1273 4359 7832.7475
4047 4779 311.2009
2767 971 256.0311
3620 2860 571.2109
3910 3505 6739.0044
3119 285 1231.5850
4120 3285 8688.5841
4453 885 1376.9896
2948 1411 7571.6386
2364 151 2497.8049
3760 2886 7552.0077
1520 4459 6834.8688
4619 310 7953.2722
4112 3965 6557.5377
3217 2562 5774.3534
2343 2366 9214.4992
2550 468 4311.9018
431 4768 6690.3630
3226 4933 4390.0089
3392 2465 3948.0164
1818 1343 8150.4120
2087 2127 503.9515
666 2055 2078.3407
3193 557 9294.8482
1419 2807 2654.2435
801 1063 7417.6772
4068 3604 941.6180
4002 4133 5398.8294
3071 2313 4424.1649
4455 1814 9785.1602
3274 547 2870.9289
4172 3135 5167.0724
4283 102 4022.9366
651 411 5806.1002
2216 1390 1347.4285
3328 114 3902.6820
972 1909 2547.4945
4730 4171 1459.8132
241 4096 6932.4431
1880 4199 1388.5983
3219 2731 6938.2722
1074 7 702.3571
2737 3214 1950.7748
4089 714 4491.0336
40 3136 8730.2431
3748 4716 3480.5132
3637 454 9753.0733
4673 2256 6674.3738
3696 1791 5323.2194
2731 863 6696.8597
1994 3418 4370.9761
2688 1506 3211.3483
2216 2768 5063.9659
4745 1487 885.9074
4016 1726 1246.9547
217 2080 7516.2721
101 282 1039.5998
1994 1237 7632.7803
2087 3167 6994.3635
3097 412 3034.3951
3049 876 6750.4813
989 1627 3918.3195
4792 2667 3705.8078
2985 686 161.7716
2345 1138 1575.9589
4175 1962 8136.9689
1369 1492 1339.9562
721 4506 129.6981
1351 572 8774.0111
2264 1988 4996.7152
562 4428 4404.5204
2676 3286 4752.1248
3443 3805 1755.9033
2655 4014 4031.3484
1357 2022 3930.4103
302 349 1657.7109
3997 4058 3002.5621
4197 1339 5993.7206
3199 1129 5236.6316
692 2246 3407.7343
2586 323 9794.8103
4109 2695 2563.9954
1540 2765 3465.4749
2910 4593 293.1066
3134 3352 1591.1784
2815 4831 9683.7898
3100 3455 9601.3303
1810 584 7517.9409
3223 2154 8086.2544
103 3503 9357.2737
1683 3645 1203.5445
94 694 8957.4841
1339 1946 2918.4583
2486 4957 7852.7856
1498 4458 5328.2593
1836 755 311.6645
2713 3536 5558.4510
207 2997 2690.3379
2886 975 1243.0846
3998 4017 5361.2896
4335 3823 7271.7588
3508 3599 2741.3014
392 781 6564.9402
3433 4039 7196.9992
1610 1169 4581.8693
4072 4256 1650.0094
3335 817 9419.5363
4256 800 1445.6887
3026 1394 7586.9484
3467 1303 9383.3300
2893 1567 449.7045
161 744 5797.0723
3850 3054 8689.8239
557 4441 3030.6322
4190 860 2658.5396
741 422 5447.6216
2791 2018 5020.9770
4716 3254 2290.6468
3531 780 7911.8104
1841 1826 2729.5626
1086 1282 9447.0263
2951 2928 6272.6348
1151 441 9303.0183
1246 2911 8920.0117
1423 3064 121.7149
4089 1872 7568.4161
2187 3938 615.6376
543 3229 1854.8465
849 2766 9938.9601
3562 3587 3148.1542
755 2297 3532.6801
2081 1591 393.6137
3537 3014 3441.5074
2254 1718 593.3099
4089 4519 3117.9262
2693 4212 5806.6983
2462 717 3028.9007
606 595 3042.0973
3915 631 3334.5189
801 156 5624.4551
3355 1078 2199.6495
1257 350 2123.9112
1981 4694 954.1244
9 4433 5532.8143
2538 85 8007.0381
3774 2528 503.0171
2815 1993 8181.8664
3458 4607 4661.3133
4425 2503 4845.3624
4619 4491 1046.2457
741 941 3309.5997
429 46 7971.7038
794 499 7225.6393
3882 4023 3483.2502
323 4969 5374.5789
2481 3076 6604.2490
854 2460 8743.7215
1768 1990 659.8560
1596 799 3171.5009
3362 4296 4118.8047
61 130 8617.0745
3364 1259 242.0162
2014 183 8243.7860
1264 2453 5739.6257
743 3353 5092.1745
1946 3479 2423.3034
3850 4371 1221.9197
15 500 1560.3791
1237 959 6519.1605
408 2071 6822.1216
1492 1570 2857.3165
995 4706 1137.1113
350 568 1084.9042
671 3124 2591.5491
3946 1902 8324.4989
4599 295 9854.2719
851 4219 1035.5165
686 4722 5527.7195
3421 2745 151.7591
3572 2010 6334.5096
1442 2560 7048.2175
769 3154 6870.2447
3316 3408 186.7570
4255 1521 7412.2502
148 2134 1008.6160
1012 1274 5143.3074
4134 3791 2364.2768
4816 2316 1542.7799
957 3179 5511.8802
1887 2933 841.7389
4651 4265 4301.3498
4227 495 4053.8743
751 1122 4437.0187
3420 1859 7947.2106
3447 1956 7006.9768
3100 4026 1772.4373
4341 875 7679.5960
3998 3275 35.2520
4820 1809 7874.2449
759 2969 7230.1689
2270 463 9354.8219
3982 206 4837.1262
1241 4412 9131.3005
4865 342 3854.1741
1724 4315 5312.6878
1419 580 5304.7564
2502 4173 6536.2968
310 3300 3801.2455
3596 4484 6952.9938
580 4233 6260.0226
3161 994 979.5803
3219 335 2700.3145
963 4336 2189.5050
759 2972 9597.2491
3537 948 8674.8207
1686 3963 4995.4401
4964 364 9502.7746
3609 534 6382.9110
3699 4882 1127.5660
4058 4556 615.3551
2271 4426 4140.8870
