500 749
292 153 77.1845
439 341 89.3202
410 172 12.3389
350 133 65.4962
368 222 73.0630
295 10 28.3239
430 446 24.9010
213 129 41.4762
422 189 98.2924
407 166 1.5608
222 326 59.7275
206 413 82.0887
222 331 61.6128
339 317 86.5747
243 465 40.9040
337 248 6.6368
115 166 43.2415
214 65 31.0296
382 310 93.1393
51 358 34.0899
439 283 69.7351
148 451 72.0512
252 295 19.0138
36 425 23.8746
475 235 26.1171
277 407 88.8283
120 58 71.0736
264 459 36.3433
455 246 78.3027
391 223 71.8487
196 494 61.7282
103 200 80.5596
239 44 94.6381
263 196 16.5492
35 225 69.1236
420 212 13.0907
138 21 87.7790
160 419 80.3857
198 51 38.5264
95 94 61.9185
268 123 54.5855
79 270 5.4729
469 210 48.3634
361 34 56.1924
472 153 55.6816
357 133 96.9335
176 191 25.5470
163 454 28.3075
18 169 26.4943
465 450 3.8112
192 163 84.9127
461 221 46.1434
209 186 88.5008
341 7 84.0352
307 88 37.8418
222 442 69.6252
27 14 64.7524
52 4 32.1469
49 352 43.8413
367 318 61.8998
67 91 21.0012
316 196 31.3099
117 376 21.9447
202 382 73.4251
197 61 36.8348
124 93 36.3757
342 160 33.4598
320 43 47.1345
17 409 90.5836
175 449 39.1952
132 166 48.6082
114 208 68.5880
158 264 6.4126
416 160 23.9420
172 395 20.8225
195 90 82.2870
474 304 88.7306
483 336 86.2038
472 92 14.0482
358 75 4.1388
426 135 30.2495
381 183 50.4894
400 62 88.7587
226 387 3.2672
100 201 20.7541
448 260 39.3793
433 209 49.5184
326 448 47.5464
202 64 2.1084
323 457 67.2631
450 289 65.9616
71 276 25.2542
12 56 49.0374
178 14 15.9851
355 485 96.2634
102 152 39.5735
229 380 99.6652
275 257 45.8770
15 466 3.1403
340 277 40.5030
282 360 39.5588
452 498 30.4380
347 91 53.2364
96 189 24.8380
