1000 1499
114 274 89.1357
774 424 97.7514
398 588 98.2765
484 325 54.4890
419 338 30.9003
300 243 79.7236
419 457 17.4043
533 514 17.4727
491 695 81.0496
121 521 30.8539
776 294 41.5075
373 730 64.2963
485 60 53.8803
771 233 2.7605
453 15 70.4730
453 428 44.4355
473 299 36.2103
163 866 54.3376
36 597 66.1483
163 31 16.9742
324 391 64.4770
870 852 26.7215
85 237 42.0836
428 204 84.7126
578 384 40.2463
341 118 76.9151
78 516 26.9059
769 278 23.1301
285 23 43.6100
828 816 86.7045
121 524 35.5558
259 490 85.4039
946 641 41.6371
462 752 25.4182
524 90 98.9451
324 690 38.0965
217 150 11.0899
444 628 61.0508
419 883 10.2787
898 723 2.0651
344 43 38.0866
479 144 96.5455
61 346 86.7057
122 306 67.9830
580 209 28.4744
580 510 29.1838
424 320 65.3174
618 888 27.5056
743 157 2.8906
336 385 6.5669
538 737 71.1628
973 468 37.8746
752 496 15.3027
925 454 33.7862
433 978 99.4132
759 541 6.7300
894 837 39.2459
150 480 79.0456
891 481 2.2154
979 844 55.4113
618 252 69.6360
886 182 24.6441
490 999 80.9522
712 126 54.0563
271 197 29.8330
739 760 38.2141
631 130 7.3033
784 472 22.8032
810 857 1.2213
854 710 97.8306
331 256 14.8183
485 826 15.7208
674 969 41.0588
684 952 49.1444
190 748 10.5652
144 290 21.4805
420 920 68.3720
515 310 10.1125
252 167 93.0454
665 903 87.6857
946 882 38.6769
627 400 16.3221
259 773 26.6825
444 495 91.4934
673 100 88.0512
531 576 50.2208
854 158 7.6128
396 115 65.9859
702 65 50.5357
302 862 88.1911
532 304 17.4669
515 563 97.2838
190 202 18.0257
981 544 94.9962
40 264 30.3548
525 586 80.8684
222 73 58.0604
306 613 38.5231
265 603 11.1118
751 847 65.8336
852 897 37.8869
946 809 11.3376
922 88 76.2660
611 727 7.5487
457 403 91.4732
844 785 98.1194
189 797 64.2798
690 186 26.8142
909 492 80.8613
648 69 74.8269
294 938 39.9532
485 406 38.9866
355 405 23.9312
125 991 23.1406
680 971 31.4565
354 275 85.0918
886 179 33.9279
747 750 55.3441
728 34 6.5732
282 12 35.4706
65 226 32.3956
506 598 65.9329
385 94 54.2186
398 198 59.8504
12 927 30.3777
85 965 43.6191
800 502 5.4578
510 5 46.2375
969 319 55.6233
747 982 36.1520
533 377 58.0486
576 787 77.4822
784 49 86.7193
171 498 70.1192
197 602 69.3251
939 101 10.9690
189 560 11.2994
280 812 73.3507
303 887 24.4887
274 134 90.9591
129 863 22.3110
207 861 21.5451
360 172 63.9825
991 56 37.1571
324 431 47.5066
158 63 13.3970
795 770 24.4365
358 459 2.2214
388 550 72.3892
254 30 80.0350
167 675 50.9517
525 972 15.0569
424 511 49.6281
97 59 34.0147
256 505 66.1244
331 975 65.7201
905 871 41.1599
144 703 83.2326
611 201 93.2664
259 764 79.1592
787 365 41.8836
882 206 66.6558
663 822 8.0747
864 873 37.3270
926 466 91.6071
979 735 27.7403
433 512 39.6629
358 993 98.2269
631 714 65.8945
433 552 21.7125
55 599 47.0974
755 885 37.7435
23 718 50.7815
990 668 19.2947
668 573 77.7309
989 788 29.6558
274 753 22.9743
936 853 99.3007
369 617 77.0644
926 612 32.0338
847 244 36.5774
385 478 19.4329
911 904 70.8198
1 616 12.8252
338 662 94.9088
233 28 7.7509
882 719 64.6965
973 974 20.8623
496 29 44.4997
36 334 4.8168
591 998 88.0778
751 577 5.4481
988 45 10.0692
237 408 13.8459
259 896 8.9019
402 652 94.9553
711 720 85.6667
156 657 89.8747
135 910 58.7499
882 279 62.0203
743 51 38.2275
111 807 47.1047
541 246 81.5103
358 585 5.0046
949 228 45.9312
407 734 2.7926
710 7 38.2925
364 817 82.8551
965 842 68.3938
34 848 49.7234
201 80 2.3954
327 721 33.3778
933 26 75.2954
78 768 48.0800
993 313 76.1792
703 74 59.6475
911 323 98.9547
613 240 22.4039
371 24 39.8953
254 224 85.6671
998 103 20.2463
330 960 3.7894
271 77 48.2285
945 220 11.9037
30 669 12.1212
616 366 78.8706
23 19 31.6160
946 722 46.1894
616 636 60.9203
226 174 15.9864
800 221 75.5619
453 654 14.1856
998 260 92.6175
787 869 83.3901
98 565 50.5136
179 823 92.7158
24 489 2.9863
578 139 96.8477
342 417 53.9235
115 629 94.0789
198 293 70.1717
290 619 73.5438
140 678 89.6989
618 337 52.6960
835 414 36.2641
32 900 89.2538
443 389 25.7158
330 930 15.0425
444 239 39.9850
770 895 51.6884
533 956 38.0376
212 640 96.9849
103 33 8.2522
882 397 34.1168
586 286 82.3048
563 37 89.8112
417 889 33.7146
310 867 84.4456
436 520 5.6860
59 567 10.1939
748 284 45.0854
139 348 15.4009
618 500 6.1802
960 235 61.2646
75 775 96.1760
817 772 83.9704
496 802 17.4598
534 767 55.9158
178 3 44.3803
974 792 2.7342
331 181 13.1921
772 301 38.0062
428 315 71.5672
926 878 91.0833
303 464 33.2835
993 193 27.1478
599 607 58.5663
690 273 65.0663
531 497 92.8079
19 76 40.3867
603 595 49.1789
451 581 72.0809
251 62 86.9616
335 587 87.4774
36 932 34.0170
821 322 23.8400
861 687 14.8198
814 329 57.3833
220 447 36.7982
573 651 59.7130
937 547 8.5227
789 231 43.4861
293 13 10.6482
866 819 65.1656
740 200 54.9334
587 539 57.1121
615 261 62.9469
991 825 84.5266
94 758 17.9140
585 635 97.1489
47 223 3.2694
569 215 2.1476
408 378 72.8065
325 266 99.2130
403 713 48.3177
172 321 81.5375
325 249 81.0492
119 422 55.1650
695 645 67.3990
790 311 53.3912
662 623 87.5821
459 112 31.1926
484 83 6.2440
320 35 77.1914
576 241 63.5504
72 724 88.0753
43 262 49.9255
73 213 78.0079
722 44 2.8646
59 679 88.2273
878 625 25.0198
810 559 55.9247
662 161 20.1183
417 79 12.2412
118 689 44.7614
719 626 34.1130
47 316 43.0707
182 701 16.0065
727 686 10.1805
33 133 21.8093
409 263 79.8555
454 536 4.4285
955 791 29.8940
459 164 26.0954
701 653 36.8504
730 494 81.8119
223 46 21.9524
174 53 14.3374
414 948 5.5094
653 672 98.2512
828 104 2.7605
256 868 21.1533
342 671 7.9741
809 154 69.5734
965 605 84.9159
325 482 84.4171
685 138 17.7568
327 811 25.6829
276 941 84.6832
807 951 41.9558
472 692 83.8503
198 460 34.7448
191 219 49.1207
138 709 42.2533
134 664 97.1800
215 66 60.5631
631 102 85.4214
880 475 78.6875
755 786 19.8940
67 298 32.8544
9 127 86.8820
816 177 33.4957
815 715 92.2794
954 216 56.0513
790 14 76.8115
912 272 62.3921
804 283 44.8002
371 508 16.4059
532 535 34.3290
735 474 18.8980
207 347 1.0347
454 959 95.1896
239 107 67.4581
457 27 79.8641
887 858 44.6152
661 375 80.9176
454 841 55.1948
703 287 87.7394
398 610 46.8705
651 983 93.1299
378 236 11.0885
816 452 22.4168
89 604 75.6419
805 456 91.6267
887 579 44.6349
236 146 44.1081
209 245 29.9554
826 493 39.1076
12 438 5.0110
550 281 52.7266
505 542 92.0703
247 796 28.3077
220 962 14.1347
597 967 39.8971
781 238 36.7161
756 957 35.3664
579 660 77.2343
726 340 9.5581
177 575 92.6257
795 308 78.1357
928 349 30.7041
17 183 6.7814
795 860 58.8643
623 913 34.1084
205 528 87.5878
407 996 24.0575
512 423 85.0626
301 557 63.3276
263 931 9.6140
757 681 47.3979
423 39 86.0627
453 606 29.6456
613 944 51.1969
34 159 71.6649
83 942 19.1249
385 393 54.2523
200 411 15.7856
479 418 40.8426
854 749 27.9063
595 18 74.9701
8 976 33.9430
46 583 11.7648
57 218 36.5765
757 429 12.9954
855 2 25.3550
866 425 19.1813
177 958 2.4903
719 818 61.1409
125 779 51.9072
423 683 14.4222
178 570 1.8910
665 688 96.7549
43 736 12.6434
896 401 71.4635
369 297 96.9445
772 194 85.7320
848 601 4.3570
411 915 83.3083
138 131 42.0269
567 58 63.7006
969 379 12.9443
351 50 8.6248
124 395 64.4507
79 966 59.4685
765 162 7.1170
703 450 85.1190
873 108 40.2051
971 914 18.8813
505 381 47.2828
675 333 77.5602
841 386 21.3364
894 476 8.3214
614 437 92.5168
252 849 17.6571
573 564 7.6165
89 833 78.5980
873 267 11.0214
319 390 39.3332
53 554 9.5065
623 64 11.2988
636 543 88.5222
975 537 45.1517
669 519 25.1538
135 169 80.8407
191 968 48.0357
181 746 90.6983
431 399 15.0020
490 553 91.2970
304 513 81.3984
825 803 22.4762
33 413 10.0214
789 307 49.9244
636 961 69.9052
751 555 9.0291
596 838 22.0942
972 733 81.1976
613 374 1.3415
623 187 55.7861
603 136 36.3863
223 356 44.6713
922 917 84.3395
797 292 81.5260
381 353 87.9178
969 166 90.6679
233 566 99.6325
645 732 54.0178
747 621 92.2352
391 432 51.8710
965 81 47.2621
15 919 3.7781
765 248 90.1753
313 830 25.9441
223 41 41.2634
949 943 16.7748
972 725 75.8828
461 658 25.7244
518 644 32.7380
357 859 10.7133
500 435 70.5990
315 196 8.6453
796 527 31.2769
849 427 89.8044
131 394 90.0628
743 469 50.0246
473 589 53.3462
362 987 97.4956
452 561 26.3157
398 309 79.7162
375 638 52.6786
293 630 5.2688
996 116 5.3044
108 698 31.0855
880 953 19.7487
378 153 74.7436
812 147 97.2457
464 421 34.5752
423 270 44.9876
375 95 18.9007
491 831 73.0488
785 729 60.9823
167 950 97.0321
618 650 7.4737
614 526 56.7569
743 318 43.5024
110 881 26.6433
543 96 9.7430
936 556 58.7174
833 192 49.0854
960 467 28.6093
848 872 48.6082
294 916 90.7892
548 992 36.3007
955 594 98.0332
541 317 74.5565
151 997 46.5673
153 875 84.0081
150 326 88.1086
468 522 88.1744
900 345 38.6323
520 777 48.6527
611 558 53.6590
772 562 88.8973
340 143 32.3236
882 582 56.5602
648 820 85.5354
956 16 25.8594
640 700 81.9667
555 517 98.9051
587 82 80.5936
104 10 38.9330
661 801 76.1660
956 175 93.9343
166 834 43.6204
863 656 32.2566
396 778 62.3539
870 705 27.2154
426 483 45.2571
576 195 58.2489
201 214 22.2226
693 296 66.8665
433 170 54.5189
564 392 76.6875
951 659 56.9335
75 71 28.9099
949 291 59.9970
100 6 41.4191
403 363 91.7522
216 503 81.0292
392 499 84.4581
777 655 51.6626
498 507 19.1850
213 731 49.9639
174 229 21.5666
143 707 81.0180
259 38 14.1453
662 906 12.4716
69 647 97.2401
248 829 90.0336
91 593 36.2358
638 980 55.2184
273 404 29.7359
432 87 98.6181
579 986 23.8910
206 970 19.6823
271 940 19.0749
651 529 57.7087
942 137 65.9284
900 741 46.4530
429 697 95.3614
887 609 85.2344
410 455 34.3059
49 608 40.0235
402 295 30.9648
982 382 35.9220
304 68 19.1205
805 415 91.8454
930 827 44.0615
835 929 32.7782
116 530 36.7900
131 255 34.8706
316 624 25.3963
538 117 4.2339
2 716 70.3794
752 84 37.8495
355 780 59.6843
276 343 55.9449
517 232 17.1579
536 901 32.1907
27 142 96.0115
549 794 40.6008
858 477 31.9066
78 637 5.7921
855 824 90.7724
397 571 40.0871
108 352 7.3383
352 314 6.7352
783 176 11.9268
235 545 21.6163
681 22 42.6748
891 339 65.2589
309 416 16.7560
588 836 87.8210
937 744 38.5820
201 120 30.0043
958 832 36.6946
793 312 96.4171
939 132 62.9555
967 908 24.3043
567 706 81.8880
53 696 84.2580
193 145 10.5913
672 568 23.9286
60 846 86.4399
657 269 98.9637
48 977 86.8124
455 501 82.6835
74 92 99.3226
267 995 3.6675
769 584 6.9425
241 963 57.1939
382 165 94.6811
952 923 73.5706
690 70 42.4465
466 258 2.6569
51 708 95.8536
726 642 20.8782
446 25 51.5808
950 964 88.1644
70 465 43.0833
982 876 44.0925
284 509 58.7167
338 874 22.3820
875 892 42.1341
776 924 15.4833
118 199 58.6783
356 376 23.2043
903 86 15.4735
806 257 69.8754
510 21 41.8893
834 471 23.0040
916 907 8.9532
257 884 36.5073
295 845 19.4770
127 921 19.1337
913 188 70.0594
886 666 17.7337
795 208 64.0677
538 370 33.7155
685 676 66.3030
490 879 72.5249
295 234 92.7835
750 947 64.8444
879 850 29.8180
241 361 20.6180
264 242 13.8388
643 20 67.4927
768 368 38.1670
733 994 63.4814
395 149 99.5901
224 691 92.0369
625 442 78.7521
321 699 97.3420
901 704 40.5136
763 546 87.8286
473 173 54.0086
630 877 13.4732
460 694 95.5238
439 717 37.5484
120 383 40.7777
967 52 72.6048
334 574 55.9799
680 168 1.5008
37 620 34.0678
768 160 81.8556
495 742 95.9913
199 128 6.8948
386 0 99.1117
810 262 30.4871
627 879 43.3232
389 416 75.2868
302 604 74.7646
677 1 46.5284
148 391 46.0219
670 949 47.1680
804 763 89.1947
125 462 12.6542
63 671 66.7538
883 207 82.7304
278 361 60.6502
620 402 15.8941
578 30 45.7727
11 430 26.8911
115 373 73.0480
368 979 63.7923
577 228 58.5531
278 928 2.1511
863 999 3.8297
741 34 99.8473
910 118 57.0864
88 37 44.1091
380 144 94.8128
616 146 89.5364
221 653 84.4907
328 781 6.0525
265 258 76.3371
438 160 25.4335
381 292 23.5370
683 775 28.8519
657 643 45.1411
296 473 77.7072
115 800 4.6580
811 802 5.2631
200 710 77.0027
733 696 69.1674
881 158 6.0543
99 355 52.7457
692 142 43.6195
270 123 44.1079
555 87 17.7120
855 11 34.2821
848 166 34.2663
884 24 58.8356
661 210 5.5424
966 942 29.1403
281 593 79.5917
83 290 23.2889
56 180 97.1921
485 624 58.7992
832 255 23.0102
91 296 8.2026
299 126 68.5813
628 74 8.7636
793 822 47.0261
3 946 41.0870
50 62 10.4759
450 700 16.7005
500 653 50.7631
410 401 93.9713
436 274 14.9621
24 991 45.0023
545 39 80.7786
714 255 79.6151
463 290 27.2953
548 190 95.8366
342 75 57.9313
746 120 4.1482
32 372 57.0353
749 503 34.1546
659 203 30.3484
336 460 45.5185
193 86 42.2355
418 135 71.4836
767 227 74.4503
669 165 44.6472
913 962 87.0259
243 207 14.4850
601 802 6.8887
740 896 32.7875
316 183 67.3285
296 543 31.1036
226 89 48.3447
888 827 98.1615
778 423 54.5440
108 162 44.2652
65 979 85.6044
978 902 70.9695
251 21 11.6711
21 133 5.4978
800 6 88.5371
880 85 1.8405
487 384 55.0465
470 763 92.3911
1 269 17.1240
343 782 81.0563
268 721 67.3440
547 416 50.8341
731 736 76.4501
61 935 89.8129
460 649 78.9883
956 754 15.8642
713 133 25.2683
331 15 76.4877
451 460 21.7149
28 329 11.5173
630 204 29.3805
650 881 87.8164
896 518 40.9556
331 657 92.3001
296 811 67.0954
80 991 93.8716
213 971 29.6829
194 781 37.5276
738 843 18.2869
978 250 28.7485
729 501 73.1080
289 870 34.2437
64 771 65.6405
883 656 25.2827
653 990 82.5553
544 961 27.2802
163 413 54.7198
518 790 80.7329
325 591 84.1391
118 581 38.6100
208 550 94.5964
683 223 64.9744
436 325 56.2131
645 43 42.3249
326 519 90.5584
942 712 69.3054
243 139 46.2294
496 719 79.2781
89 783 65.8646
104 408 25.8502
764 342 55.3471
934 375 25.2365
96 105 5.8687
705 251 13.3973
92 916 87.1295
413 750 32.4247
721 263 70.9270
240 668 68.8668
937 886 19.7634
178 63 44.8306
557 774 28.5312
676 722 40.4574
27 839 81.1217
446 835 63.3294
694 474 91.9043
761 861 8.8429
683 323 1.0478
387 861 85.0757
386 76 50.0092
103 179 81.6771
934 954 13.7836
671 708 92.2416
856 868 54.0091
451 200 94.0776
558 433 53.0050
740 909 44.8917
789 678 16.3910
587 925 23.9680
499 32 96.9901
213 598 7.8099
486 407 46.4930
692 733 71.4340
386 782 28.2165
90 167 43.6774
253 239 19.4856
357 896 46.7415
349 279 79.7040
564 176 53.0954
282 986 89.9206
230 532 50.8174
139 989 37.6782
905 466 21.6055
992 643 58.2042
274 13 67.7006
717 103 48.1837
498 945 20.6582
529 811 96.9123
195 42 53.7252
233 466 27.1809
167 871 36.0012
918 942 10.8609
793 297 95.6703
746 756 33.7990
236 829 40.1180
44 723 7.8697
677 227 59.2854
587 67 49.1618
801 446 96.7688
241 466 26.2485
769 84 44.3479
747 922 32.1859
194 618 17.7709
376 500 14.3963
565 499 14.2294
8 29 72.6319
468 860 30.7776
871 928 27.8399
504 931 39.2040
274 293 37.6022
567 102 75.0401
364 707 64.8745
29 683 45.0460
109 352 67.7619
172 654 77.4437
311 848 51.5642
944 410 66.9336
501 326 43.5178
347 374 77.2893
119 880 95.5105
297 885 52.7472
238 49 41.0336
489 680 64.4785
737 924 19.5088
13 777 22.7858
736 887 59.0677
446 992 22.5873
33 292 19.8547
409 322 33.1281
766 867 84.2057
205 671 14.6401
887 737 62.0574
777 791 69.3352
102 812 90.5089
364 92 37.5700
187 882 57.5250
386 570 40.7164
785 7 85.1083
949 462 2.8919
166 734 8.1533
837 407 83.6625
968 331 17.7029
809 222 28.7037
507 5 90.4337
617 118 72.5158
449 910 25.6810
157 996 93.9807
351 342 79.9588
37 430 1.2994
230 272 88.4042
56 8 74.4372
475 383 73.3469
554 62 31.3051
930 469 82.6169
461 105 87.7779
364 558 99.7885
178 68 74.1608
84 760 58.6312
649 697 64.3275
201 66 75.9814
118 545 21.0750
946 905 7.4618
511 866 9.4136
461 479 92.3181
821 46 16.5828
357 481 25.4981
50 3 75.1111
768 552 97.7429
642 572 89.8407
291 788 80.8664
673 394 17.8942
48 551 78.2110
284 487 96.2207
190 495 85.2386
208 40 59.5670
181 732 4.7188
388 782 70.3134
227 521 86.6634
980 681 38.6301
153 768 6.6413
627 564 82.7858
3 777 52.7359
90 438 2.0659
295 61 24.4974
68 928 19.5576
62 264 4.4412
294 718 98.8934
504 133 95.3041
268 916 30.6269
965 191 48.0069
528 621 20.5138
636 87 26.4849
428 211 97.0993
115 614 6.3668
984 827 33.4006
26 184 13.4357
976 749 81.2330
171 606 89.6022
669 692 59.8922
914 111 78.8937
918 833 31.4703
326 711 70.3498
877 862 81.5381
535 274 46.7651
953 221 8.5603
979 406 64.4207
116 787 83.0925
125 853 9.9960
843 510 5.4805
261 436 83.7382
21 975 69.0158
988 25 84.3082
228 30 17.0034
441 4 41.8459
464 580 83.2414
886 170 43.7224
315 254 94.0251
420 707 88.6510
304 824 76.3884
265 224 64.8791
423 74 95.1519
742 599 87.5616
138 574 51.3205
891 597 85.5268
848 296 77.9981
924 62 23.1751
133 764 42.6427
805 380 1.4903
190 677 1.0049
904 793 22.3088
76 559 22.3835
339 585 36.8589
235 476 13.6182
255 8 18.8500
395 651 86.0691
143 900 31.9408
396 586 13.2859
67 474 81.3512
947 940 30.0629
819 435 34.2733
833 822 21.7670
228 728 10.1029
372 953 10.6172
101 248 39.6301
525 304 49.9237
121 280 72.9962
371 649 26.2012
552 850 29.9568
754 33 25.5725
845 817 24.0152
586 759 16.5792
953 975 82.3606
209 599 75.8732
280 882 98.6175
750 649 59.6798
69 166 48.5939
709 100 72.5347
772 424 43.0005
338 670 7.1123
6 397 48.6736
588 256 50.8531
383 34 56.4468
365 2 32.8962
713 784 79.6790
110 83 54.6865
510 935 17.7500
659 37 10.9085
526 8 2.2658
77 121 62.2435
664 131 84.2581
226 395 55.9267
254 957 18.1714
90 588 7.2221
568 215 48.9871
890 727 92.8900
759 580 27.5526
315 811 36.5946
487 545 96.5090
698 240 33.9372
744 316 80.7623
278 121 21.9564
877 199 98.2847
672 490 44.5268
461 950 60.7402
356 482 45.5321
307 545 13.8329
86 44 7.3687
595 462 93.8693
559 314 25.9875
108 433 30.5814
311 585 48.4205
66 164 39.6091
984 316 44.7242
488 353 54.0283
778 322 56.6254
194 409 93.2188
856 489 67.8884
716 880 45.8982
23 61 92.2278
868 464 6.0925
546 563 74.9441
462 679 2.7752
489 338 19.0766
396 39 5.2274
393 204 40.1528
434 447 73.6034
696 4 98.2287
956 572 59.6908
119 352 51.9553
266 246 2.8776
918 160 2.2681
632 886 17.2420
346 34 8.4269
484 178 85.3926
459 503 68.0275
382 137 96.7831
974 283 41.4771
313 57 17.8478
924 701 40.8067
506 367 62.7081
182 1 97.6764
701 769 45.7924
490 339 78.0032
834 909 86.6124
902 646 16.4943
951 439 8.5926
414 872 23.3863
661 996 55.1332
474 235 79.3384
245 190 59.8143
492 92 82.9938
597 671 29.8475
388 496 94.4090
826 29 35.5471
707 773 9.3924
901 394 69.6187
964 639 68.0842
372 70 56.6217
140 713 76.1186
195 284 86.6827
974 354 10.6307
551 697 43.3462
508 759 74.6513
481 656 2.9625
860 561 68.7145
791 20 96.6751
96 827 41.9049
663 536 67.7552
187 597 74.9510
378 963 7.2159
628 350 40.4310
939 241 78.6572
23 827 38.4931
884 47 59.3657
850 418 44.3689
881 462 66.4949
755 822 8.2771
209 387 41.4709
318 20 71.7575
796 54 87.6632
933 876 62.1762
676 59 28.5920
202 0 56.0538
688 327 84.8569
390 336 86.4492
528 805 18.3040
561 292 49.7296
700 852 45.5346
472 872 57.7055
878 29 94.6861
421 598 72.2816
221 871 40.9350
889 940 61.8738
170 374 62.1792
107 76 11.6834
895 705 20.5704
981 28 43.4285
19 179 15.6445
313 901 54.9460
521 624 63.3759
979 561 35.7652
243 147 61.0329
516 134 70.4238
225 797 23.0076
124 763 43.3267
971 636 97.0184
423 732 80.3011
312 354 88.6044
629 663 87.7606
599 94 72.0670
648 682 80.2299
146 196 32.4377
210 271 81.0625
550 578 70.9692
140 120 33.8534
15 747 9.9644
942 729 12.9073
513 797 7.5339
820 539 14.7394
679 383 38.2503
687 546 78.2566
163 948 14.5623
460 97 29.3287
358 221 42.2051
