1000 20526
581 274 64.1059
957 518 83.8922
448 214 31.6737
164 990 86.5495
584 648 61.1007
263 660 18.6970
24 215 83.4973
155 527 24.3491
115 836 86.9101
684 525 79.6878
624 951 56.7065
875 868 44.9345
684 240 84.5395
423 207 49.8866
919 699 84.8655
62 470 88.1846
137 849 98.3161
466 86 34.0629
855 667 98.7108
978 998 6.0874
294 831 39.7824
135 96 1.6790
867 807 51.9616
434 726 6.0074
213 600 64.5707
325 931 14.9643
541 878 80.7403
999 514 38.5340
322 396 41.7429
541 299 86.9894
474 253 4.6373
793 226 88.6528
162 681 42.1752
855 705 15.0512
90 265 40.7001
427 730 40.2605
169 627 36.8705
136 472 37.2386
794 887 64.3152
767 473 39.7491
884 187 57.3583
155 983 57.0244
137 75 72.6721
518 54 41.1886
723 82 43.8365
265 465 54.8461
214 783 54.9900
246 921 47.0980
405 873 71.6177
705 314 58.5448
983 91 4.1762
767 637 75.8503
337 497 85.8980
535 234 72.6460
270 133 69.2209
862 790 30.3014
660 825 53.6935
263 898 53.5963
537 594 30.6344
205 203 44.7530
594 888 12.5640
459 323 75.9549
117 869 4.8159
862 929 31.4911
200 326 71.9563
403 195 54.7697
241 182 77.5018
314 257 6.7254
579 735 35.4920
28 124 61.7621
54 42 75.5883
86 913 71.7409
337 458 31.9594
348 677 55.1617
459 857 90.5376
832 83 67.6045
895 773 15.4102
584 177 53.7452
429 292 92.2624
751 503 75.0626
155 374 66.8018
705 805 59.9820
334 928 92.6321
215 342 43.2273
331 13 42.3963
773 663 3.2077
246 312 51.8928
200 967 65.0885
334 801 3.4224
200 768 63.6757
408 297 31.7354
4 532 76.5326
240 879 64.5559
938 204 54.2181
525 460 7.6885
681 264 87.0605
942 993 67.5618
884 550 54.9498
24 94 83.7406
884 966 93.2017
805 353 92.5263
94 795 68.4533
470 286 81.9410
916 242 64.7977
541 786 80.7576
677 467 78.2153
681 125 58.2757
158 732 37.0823
215 268 68.6602
348 409 54.8023
932 393 66.6677
353 810 50.6422
182 10 32.7625
408 634 88.6162
873 279 16.1983
147 492 33.8659
987 765 56.6713
967 183 80.0265
238 638 13.3032
942 925 24.3327
998 640 31.4196
622 371 66.1505
353 504 73.6340
274 262 97.2324
158 277 32.6388
581 911 21.5687
879 157 8.6175
313 18 27.6591
998 690 16.0189
268 315 65.0124
929 583 64.5779
684 977 74.3072
230 102 88.4600
937 329 50.1643
987 36 9.5357
635 134 25.8713
314 300 17.1229
668 193 33.7442
977 145 48.3120
467 39 82.7661
36 901 12.8022
431 561 89.4782
873 718 74.1186
403 903 44.9518
472 30 43.9193
876 943 98.5849
725 22 47.9885
584 235 75.8978
214 822 23.6482
366 698 36.3626
117 76 23.5935
815 455 12.7231
31 628 3.1024
837 349 96.1899
24 68 14.0011
735 340 59.4126
17 717 4.3212
535 103 21.9070
230 641 13.8912
916 695 10.3063
461 762 14.1072
324 756 49.7827
818 994 66.1037
952 796 47.4081
943 364 86.6420
911 609 45.2862
796 439 24.9750
291 336 38.0817
271 797 68.1650
128 463 99.3146
395 670 26.4895
135 64 67.8433
268 113 62.2952
459 384 54.6808
460 724 78.5324
342 948 63.5349
348 188 1.4067
113 754 60.3259
79 8 54.9039
384 960 23.9463
364 444 29.6518
602 73 79.1105
22 480 99.7287
18 559 45.2379
661 620 24.9144
147 930 27.1690
466 227 22.2675
876 233 72.5529
193 896 67.5800
461 570 4.5896
526 574 3.8870
879 114 45.6110
458 95 19.4266
919 245 30.9370
730 629 52.2899
634 669 99.6134
500 955 75.1604
783 595 81.6470
550 333 19.7257
203 800 75.8465
42 69 30.1046
410 530 96.4385
990 828 94.5322
54 713 25.2448
329 569 6.8368
570 575 53.2045
73 515 63.0606
499 141 34.6761
460 701 13.6797
530 389 19.5885
128 597 16.4449
873 45 27.5092
396 945 12.3505
213 189 95.5719
627 611 71.7136
322 435 27.6109
65 52 59.1133
207 53 73.4589
855 180 76.8731
36 367 26.6245
771 464 17.7424
726 139 18.5961
42 697 23.6830
887 167 45.6227
624 874 71.4346
245 248 24.3406
234 529 8.5406
128 880 95.0323
487 647 61.8955
314 266 2.9448
867 885 91.0312
812 224 66.2529
768 621 5.7345
698 682 91.8902
429 20 7.2135
393 437 8.3827
730 219 3.4403
786 662 16.2665
189 881 55.4823
697 528 7.7271
979 210 41.8403
478 63 31.9040
443 838 25.0951
24 782 50.0752
147 163 39.5221
509 573 40.4964
840 209 85.6341
444 278 78.1292
440 347 99.4475
788 689 60.7380
274 375 28.6981
203 740 72.9821
765 877 43.3711
869 612 83.9681
652 630 1.4516
667 339 15.8074
652 404 14.1506
660 608 25.6304
624 968 90.8601
213 194 37.8426
928 582 51.1807
128 131 17.5863
592 358 56.7923
641 32 7.4601
592 280 71.3656
299 824 76.8631
147 26 17.3865
82 122 65.6987
705 984 65.9840
195 475 70.3516
735 412 16.7402
384 85 91.1831
183 545 61.0376
909 531 58.0120
114 421 80.1354
893 382 54.1017
636 1 73.8422
568 81 41.4030
460 892 24.5086
818 345 75.0616
85 572 36.1066
566 992 13.9480
28 543 82.6874
820 775 75.6921
169 33 8.6080
541 498 88.9548
73 140 73.5283
943 201 34.7778
504 288 36.4594
140 50 83.7448
124 365 94.1151
701 745 88.8900
180 664 91.6319
86 776 58.3797
17 596 86.8987
286 93 48.9510
652 221 99.1895
384 255 41.9817
563 802 15.1288
620 748 62.9167
569 906 52.6293
676 712 25.5560
203 121 50.0194
189 940 66.3919
529 493 42.0669
541 47 25.8314
786 656 99.4596
364 743 55.0335
776 759 39.1518
324 516 26.8096
951 247 75.5393
537 854 52.2572
767 355 85.4196
977 673 67.8018
93 380 2.7713
840 623 91.4918
214 927 48.8416
953 71 73.0390
88 15 25.7139
528 74 22.9506
425 417 83.3136
374 520 92.2395
312 341 40.8371
86 179 96.3912
745 683 24.4355
573 722 6.1963
467 766 32.5831
348 539 7.3696
370 506 71.0110
371 304 96.3555
345 37 86.0323
673 231 44.0969
323 742 54.4165
213 119 63.0876
83 452 33.8572
78 935 57.9436
942 97 69.5748
550 418 67.3887
201 863 96.4721
566 232 18.8710
945 666 75.9238
563 143 70.0141
609 923 28.7775
451 454 79.3541
532 468 25.0213
663 709 50.1708
875 900 70.4989
801 330 82.0286
914 811 12.2189
846 850 71.7117
73 860 98.4399
74 744 13.2378
516 736 14.7422
353 505 53.2201
624 691 58.4355
637 791 60.4401
548 538 82.7066
319 650 11.4928
838 51 39.6784
333 817 12.1132
30 350 75.2789
491 936 89.0808
664 564 58.0480
466 547 49.7903
955 614 3.7348
233 720 39.4077
872 420 29.6602
340 546 30.0256
328 228 89.3065
498 438 9.6853
942 416 1.2485
324 488 61.1329
100 494 60.8623
204 615 59.1346
903 835 82.3251
83 252 17.5138
612 44 37.1034
145 989 34.3323
417 605 16.9334
65 519 62.4686
100 290 57.1886
431 276 46.5752
441 352 98.1891
409 949 63.2217
630 208 43.9519
794 997 26.2435
899 151 39.7915
775 216 48.3938
838 153 58.6058
328 934 94.4700
73 256 47.7261
795 737 43.5029
879 947 49.0499
31 373 53.1861
786 40 74.5803
458 372 43.9486
697 590 83.0522
982 556 70.8711
416 653 54.8435
71 679 40.1941
136 260 32.5018
712 513 12.9869
53 105 5.1617
164 471 90.7809
873 926 58.8805
590 643 85.4843
648 959 99.0009
492 406 70.3183
499 601 45.5077
279 865 51.9454
605 338 19.4854
177 719 82.4473
846 211 54.1529
875 973 53.4891
947 920 50.1528
55 496 10.6220
425 703 94.6224
115 386 72.6385
91 156 68.2198
433 839 97.7944
800 132 91.1179
629 178 69.7325
800 25 56.9299
233 618 35.8715
355 392 35.3799
441 845 77.6107
881 774 70.2174
102 390 12.7311
973 48 9.5144
68 362 1.3509
868 387 31.7576
850 190 52.1533
75 549 97.5280
724 969 2.8073
869 589 52.3379
564 738 88.4451
214 89 31.8292
247 84 60.4076
229 902 64.5115
238 41 93.2857
873 293 32.2831
178 716 74.4759
868 523 77.3342
719 567 54.8034
292 170 28.8987
584 165 17.9312
477 283 32.7443
613 985 33.4768
823 343 94.2988
651 92 47.3402
78 481 31.6853
983 833 54.5400
925 305 23.7454
386 363 93.3876
324 106 22.3559
13 66 51.0132
228 35 71.6349
600 534 32.3031
709 830 2.7619
329 848 20.4052
863 946 8.4519
32 882 50.5325
665 453 65.0464
705 562 70.0424
949 407 5.7068
618 965 5.4176
952 560 72.0398
919 871 78.3733
767 430 15.1293
18 829 25.6640
597 29 17.6593
452 14 34.9861
602 859 99.3264
564 616 54.8278
156 316 5.4846
921 714 83.8596
443 544 30.8392
492 755 17.4395
238 975 31.3732
48 377 5.7242
863 77 57.9475
583 43 78.3949
969 476 43.1362
774 171 92.6602
687 917 46.9674
395 445 67.9157
615 34 19.4428
45 150 68.0956
31 181 87.5459
444 281 82.2258
77 757 99.8728
745 571 72.0060
964 781 50.4273
535 954 28.7755
403 517 81.5769
878 61 77.8927
396 696 81.0979
556 555 11.8223
155 357 74.9532
689 394 69.5385
855 212 8.1090
167 826 67.4559
513 958 52.6701
701 588 4.3674
816 298 52.8202
349 891 44.0380
215 172 82.5078
18 552 37.9020
343 285 35.3360
773 385 36.4829
226 218 53.1737
571 397 59.3329
875 359 48.9532
740 184 4.0491
71 747 35.0868
800 369 29.2723
950 67 47.8006
136 619 17.3079
163 447 44.4256
715 763 45.3139
348 485 61.6848
375 536 12.2799
854 501 61.3324
622 442 85.2976
534 842 69.6573
478 510 28.3920
906 603 15.9468
100 685 2.8137
304 644 52.4283
546 308 27.8666
576 974 63.7568
373 918 85.5942
839 6 53.5502
738 741 92.3142
738 272 91.1980
601 57 3.6750
837 296 51.4872
470 792 58.9650
870 944 75.6370
212 130 56.3590
257 7 46.4580
815 104 52.5139
684 402 35.9848
333 995 26.1303
310 360 83.7035
219 655 76.7604
319 129 56.1675
647 749 98.2647
503 398 70.4711
723 446 63.1694
150 692 10.4275
782 168 64.6877
163 508 51.0004
298 152 61.6186
238 841 75.5637
491 259 57.5905
873 507 34.3109
324 553 5.8294
730 922 6.1222
725 244 71.8256
823 321 24.0983
730 399 65.7769
681 808 41.0104
337 489 91.1742
777 361 93.9912
515 780 96.9445
627 710 51.8243
742 302 84.9016
745 924 69.1909
14 432 84.8011
513 127 56.4400
946 889 3.4339
587 318 50.8122
519 554 7.8442
875 511 52.0818
826 56 58.9106
638 864 61.3747
691 309 48.6437
653 354 78.3982
505 199 17.6359
932 175 50.9238
421 827 50.6525
930 779 58.5134
982 956 8.2676
515 799 39.4409
466 711 24.5471
47 769 87.3990
948 750 39.4732
513 3 24.5118
759 109 19.5259
310 702 7.1954
136 557 63.8152
493 11 70.1686
23 721 95.2623
937 866 10.9028
705 5 18.8622
891 388 10.0374
446 905 98.9093
968 267 75.5560
635 289 51.7399
556 111 67.0567
126 249 1.7102
797 551 81.8328
467 814 28.2613
571 847 91.7821
796 198 31.4593
839 688 90.9867
826 484 87.1798
100 258 63.6730
536 462 92.7503
539 72 40.3982
153 912 75.9261
75 617 57.0568
409 727 91.3907
865 512 82.4885
25 809 5.1410
340 728 73.2493
441 159 30.0841
597 729 34.0270
292 585 25.8530
611 154 79.5104
90 746 89.9452
882 904 9.6776
977 486 44.1991
321 287 54.4160
105 424 15.2403
18 306 32.0600
681 9 77.9328
8 335 77.8519
153 186 86.8305
72 307 38.6191
727 915 23.2973
616 897 14.4342
765 332 78.2353
774 120 85.1623
126 821 88.3086
89 220 3.4547
184 659 51.9723
41 642 6.2425
241 700 24.7575
893 197 7.7554
689 606 80.9520
622 457 6.9553
352 426 38.4064
165 236 8.6655
960 761 91.9525
221 110 8.6919
331 704 18.2777
729 631 72.7189
948 764 48.4426
786 693 63.2161
936 166 36.7709
474 344 80.8978
932 675 79.4018
66 58 22.3584
984 196 98.5705
823 639 96.6443
806 80 98.7208
656 273 34.6536
716 540 86.7237
948 981 37.4556
849 414 91.3250
291 625 57.7023
855 295 18.0727
358 580 30.6598
150 401 46.9107
818 376 98.8457
212 239 53.5659
372 303 62.2675
679 87 66.5020
691 456 24.9533
406 379 60.0429
338 804 41.5534
561 649 3.7287
408 706 84.3904
999 479 1.8163
567 686 60.9183
627 586 92.7620
196 422 18.6650
744 311 63.4673
358 411 92.6802
179 101 13.0032
956 282 35.3993
456 419 56.6484
609 972 79.0175
944 118 11.8594
321 941 61.3966
737 237 94.4330
166 694 2.4127
230 731 18.1706
649 707 32.1452
536 654 49.6448
354 910 67.7718
673 633 74.1353
576 450 99.9560
214 970 39.9446
987 185 36.0433
395 142 14.5817
751 254 12.5927
864 674 20.8194
48 626 50.5886
796 760 7.6589
545 415 41.0044
383 275 92.0451
145 813 36.3264
315 12 95.4517
111 542 18.2863
459 844 33.7530
795 521 91.5534
979 144 66.0083
565 962 87.6538
913 202 75.6030
815 301 69.9317
710 991 24.9356
522 752 5.3363
144 971 85.1791
166 123 17.3920
326 320 71.3548
686 149 31.8186
712 217 93.6787
231 174 64.7068
897 739 11.1987
185 413 5.8939
324 961 70.8088
81 976 67.0784
344 21 1.8557
66 490 22.8248
431 856 34.8031
626 161 46.7428
881 19 50.5025
884 593 86.6490
536 46 45.1520
408 173 65.1033
636 317 73.4521
170 645 2.2353
971 261 13.6569
876 378 53.5044
538 269 42.4040
115 883 39.9514
583 495 80.5065
284 834 23.9054
782 391 58.9924
721 819 45.0792
387 886 79.9715
595 578 9.2699
357 671 46.4339
353 148 64.0204
472 483 81.5661
575 843 39.6916
754 59 90.3318
378 351 62.4849
937 604 1.7182
738 852 71.0965
40 658 92.3898
878 60 10.8577
578 27 62.8573
670 708 56.5961
331 16 81.8806
305 657 15.6271
3 206 87.4888
145 449 2.0946
309 646 31.4898
259 577 38.7593
129 939 95.2287
569 368 38.4466
170 980 63.7984
341 784 47.9940
814 2 39.1682
985 346 68.5806
567 599 6.8971
313 223 22.3385
55 853 27.7224
552 798 18.4173
494 428 37.0057
820 38 86.4157
285 107 10.3778
294 222 19.4518
495 99 61.6890
332 251 94.0992
660 558 65.5856
547 356 24.1413
54 160 71.9870
847 986 92.2180
301 400 84.6770
274 469 6.8828
266 243 11.2092
404 112 37.5371
219 381 82.1575
811 49 97.3523
450 678 55.2762
606 785 67.3706
719 116 98.3119
30 789 92.6275
784 192 36.1669
952 861 44.6808
831 98 68.5794
392 858 90.1369
641 146 5.1964
529 191 12.5258
912 0 78.4406
673 664 44.2977
296 341 16.9682
323 529 61.1259
223 660 82.7879
937 871 68.1447
93 142 85.1645
895 25 48.8129
254 297 37.4145
784 544 25.7274
226 515 46.9983
436 662 2.3767
936 570 41.6067
779 982 38.1177
718 792 73.5091
970 694 21.3076
895 809 7.5046
794 517 87.2223
886 76 31.2246
41 620 78.0437
260 891 45.8982
465 684 94.3711
463 431 33.8630
686 996 18.8081
774 594 59.0981
428 365 45.6099
28 384 58.7007
534 727 89.4102
713 122 89.9935
982 899 79.4444
286 364 28.1674
683 324 84.9868
64 481 1.8087
191 651 46.0527
515 149 73.0989
659 26 38.9072
137 292 90.4160
693 253 97.9895
178 812 56.1304
516 913 64.9846
885 139 50.7856
364 963 52.2419
982 57 28.6344
404 9 46.6402
840 527 75.0035
193 19 7.9444
173 446 96.9013
271 897 28.9646
452 587 1.4066
786 883 31.7850
511 75 34.9555
453 864 31.7378
573 602 56.8544
371 761 75.4582
804 305 63.3144
84 157 16.8472
497 501 58.4356
205 258 32.9505
563 154 76.3826
393 208 56.4325
224 595 52.0653
662 311 86.5525
591 709 82.1231
802 425 49.6783
179 505 20.4688
626 610 89.4293
443 117 91.1559
454 231 50.8375
86 978 19.2388
221 131 94.9639
928 589 49.9873
277 384 4.2215
723 88 75.5029
316 237 93.8644
199 619 79.2180
164 64 28.4943
834 312 78.0509
24 706 96.6432
45 572 12.5062
347 543 52.1439
871 788 92.9384
989 7 15.3683
146 349 39.2649
873 334 51.5028
18 356 70.3376
224 116 82.7355
91 626 44.6238
921 663 67.0057
605 53 50.7474
153 143 12.5678
952 755 93.4312
110 278 26.7567
912 540 55.2429
911 797 33.0912
893 730 62.2852
24 376 83.2831
440 879 83.9051
731 932 43.2062
906 381 74.1114
419 300 56.8783
348 941 96.8053
409 189 74.5166
696 619 44.2448
358 573 90.9090
195 625 82.6235
18 864 91.9576
578 456 14.8263
276 62 57.1536
403 126 8.5054
204 866 94.5309
540 161 94.4110
789 870 62.2622
384 608 75.2981
65 711 65.2383
459 934 59.7114
686 907 99.5809
369 114 44.6115
619 143 87.7408
608 852 48.1601
751 901 78.1891
920 491 76.1045
988 700 75.1338
574 725 85.6398
124 420 52.8864
404 503 56.0136
422 441 37.4496
49 256 10.3069
293 90 92.6099
151 941 47.8250
744 494 83.5104
541 310 51.4746
855 124 43.2172
832 606 10.6011
50 268 81.9870
362 960 19.1033
242 985 42.0016
416 281 7.6122
844 822 66.8308
333 870 32.8482
969 734 25.1557
164 996 10.4799
203 140 53.7250
305 922 39.8575
759 573 73.6153
889 26 59.5735
492 259 13.0790
462 507 5.0159
30 996 31.9220
483 330 22.4377
926 426 90.4230
526 243 97.2469
976 422 73.2312
390 295 86.8399
51 887 72.2590
809 199 27.3435
426 586 19.5675
50 736 17.9410
222 453 66.3907
117 996 73.7328
846 567 3.1950
47 185 43.3901
216 442 82.1404
854 308 44.2016
533 416 44.5474
530 685 27.2159
788 563 80.3076
634 301 51.3249
488 259 71.4237
834 698 79.4021
786 428 51.1263
743 867 61.4341
696 543 87.1869
83 614 27.1736
513 895 58.5778
31 367 54.1155
23 390 22.5002
703 615 44.1730
990 851 34.8439
696 124 63.8477
799 556 18.6187
64 943 95.6370
454 581 92.0574
90 492 80.4447
632 998 23.7285
119 116 28.2110
114 284 73.2982
647 412 16.2289
232 178 77.0952
409 315 78.3608
418 134 14.0764
858 997 53.9182
638 296 60.0404
130 840 85.1161
520 751 79.1333
177 976 41.9583
294 941 85.1041
339 99 34.1830
538 678 24.3601
618 394 23.1288
53 393 77.1513
706 292 73.8356
804 279 94.7526
908 506 25.9960
740 851 39.9467
900 488 99.2605
901 363 70.2503
528 236 10.3553
172 201 84.7026
326 113 59.9501
397 409 69.4155
164 592 79.8915
754 951 32.5341
996 403 49.9409
361 813 66.3525
137 825 9.0615
515 615 4.0165
246 869 68.7140
951 691 34.9139
578 298 58.3780
767 146 73.5900
549 761 53.9947
940 91 55.3074
33 170 87.8475
820 525 60.9493
852 888 87.4303
388 156 39.0242
851 461 88.4786
402 442 22.3960
458 266 60.1809
289 620 92.9593
679 793 62.5654
607 340 98.5258
375 426 3.7274
983 767 13.9938
299 303 39.6106
908 456 35.0420
249 234 31.5662
101 144 88.6624
578 324 67.0594
539 479 21.5521
995 692 82.6702
478 469 67.9718
860 245 74.4027
255 849 26.7911
825 24 93.9885
540 284 73.6115
506 491 5.3920
956 759 39.3651
800 76 84.2209
427 973 57.7608
899 711 84.9254
508 734 14.2530
808 922 69.6756
727 978 68.6011
223 832 54.1450
946 108 88.1943
83 570 52.3421
384 237 38.6417
153 375 85.5264
783 618 41.1828
653 954 68.3737
342 230 54.4604
954 356 75.7515
973 120 72.3449
810 978 44.4639
643 14 46.1982
106 743 95.2830
776 8 30.5133
402 462 75.2183
804 665 84.2575
813 751 86.4821
444 291 42.5717
0 699 88.7854
582 183 32.3978
383 251 81.8360
821 857 19.2021
753 319 82.0468
787 348 74.9540
822 933 89.4502
861 773 57.4777
65 684 23.5141
252 535 78.0982
758 557 56.9156
350 159 60.5266
0 508 89.2024
95 522 56.3070
124 576 86.3963
13 317 58.9165
563 83 87.5139
214 392 86.3992
53 568 64.5601
419 867 63.7241
822 106 70.5264
265 641 11.3451
877 47 22.7665
83 85 41.2249
10 576 85.6025
957 989 91.9366
508 823 7.5744
340 202 92.5700
922 780 44.1616
311 777 37.2792
776 570 61.6349
673 191 19.6565
252 348 91.2963
221 296 71.1679
891 702 67.3046
655 666 64.6655
967 576 32.6065
746 881 7.1523
219 369 41.7668
340 211 10.7508
890 405 26.1431
922 429 3.9231
404 926 97.9060
263 893 37.4281
567 961 51.4172
662 635 79.7268
361 688 55.3447
498 658 35.1647
380 404 62.5066
760 792 50.1292
80 462 2.5897
744 194 44.6400
331 84 22.9515
581 747 75.9089
945 445 93.3770
699 395 38.3372
875 922 56.2509
288 621 79.3341
279 533 2.2865
144 400 50.0108
161 752 68.7496
193 654 32.5087
65 911 40.5122
740 300 69.3110
498 292 80.6811
54 607 26.4003
95 407 65.0864
471 844 39.2181
829 714 43.5919
813 714 58.4756
910 2 95.6261
712 418 8.7418
56 365 71.4090
639 247 30.7458
365 187 62.7369
236 610 20.8043
397 478 45.2170
65 832 52.2532
657 415 8.9950
505 983 99.3603
532 354 3.5014
144 748 16.9443
942 183 53.1802
625 130 65.6887
357 894 88.1357
178 888 99.0239
623 724 48.2996
490 916 70.9604
911 593 57.6049
162 694 74.5785
899 779 16.5407
704 305 96.5500
145 6 21.5244
714 909 15.0997
558 735 48.8626
970 684 9.9040
878 826 35.4190
999 281 40.7727
695 445 45.5964
692 373 14.1671
461 399 95.8753
905 238 27.0292
706 5 52.2534
903 476 97.4141
668 869 68.4292
364 787 97.6362
838 564 76.7489
198 959 35.0288
106 933 95.4812
773 108 3.9411
651 605 50.9571
164 884 12.7997
325 327 45.3903
252 950 38.1842
921 583 34.9187
401 660 39.2927
842 623 78.4473
558 222 70.3097
454 616 1.9048
242 668 56.3869
286 823 24.1134
239 232 43.5322
10 937 82.5081
883 791 61.3495
763 723 71.1141
660 796 94.6020
94 788 73.5130
71 978 91.3384
601 71 65.8795
126 56 18.5000
949 276 29.4397
885 229 12.0309
189 470 50.0623
946 320 60.5895
225 454 88.5847
58 264 66.8661
353 313 99.6410
733 68 95.0304
347 839 12.0745
16 807 28.9795
407 277 66.8291
455 388 3.6428
35 113 81.1655
30 690 60.2261
51 53 65.2862
730 414 71.7288
982 169 10.8629
907 541 12.5363
843 384 48.1896
109 882 51.3441
673 6 34.6602
364 643 5.2343
82 19 19.8925
427 324 51.7343
315 511 43.6865
669 990 94.8631
884 4 65.6566
739 20 90.6791
724 409 22.7249
402 58 12.4195
919 310 83.0478
387 801 28.0629
452 898 76.3642
764 277 18.5797
742 633 45.0413
867 676 91.1264
207 583 79.4630
672 203 61.6590
672 718 46.0853
915 754 92.0272
334 77 37.3598
55 586 4.1523
10 921 53.6391
399 665 71.6729
388 900 8.5911
280 192 40.6078
289 931 21.4935
483 419 76.9209
770 585 56.7547
634 310 15.1527
435 869 49.3926
774 59 61.2899
963 445 8.5623
981 918 16.6334
885 212 9.2368
797 974 44.0808
830 934 21.8301
204 513 47.8545
429 460 90.9015
890 348 38.6938
364 934 62.8000
791 817 48.1723
141 813 53.5281
330 994 36.0943
377 709 68.5728
67 438 82.6494
681 916 1.7297
690 850 98.3305
387 406 49.2619
87 69 7.6768
110 434 10.7515
14 765 61.2008
841 336 25.9425
981 736 43.8818
202 644 73.7991
24 604 4.4272
144 614 69.5320
788 760 51.3165
591 906 45.7526
854 236 33.4518
665 33 88.2414
563 804 35.3225
714 603 99.3500
143 580 38.3735
361 727 32.9055
12 31 98.4703
88 600 93.4385
920 573 87.3204
965 953 60.2772
763 938 89.2820
389 351 93.5254
100 172 6.9129
679 354 20.7110
381 765 75.6982
557 663 6.0693
800 714 66.3122
101 24 1.5654
175 29 97.8138
208 820 8.6851
638 843 72.3758
806 591 18.9337
616 864 89.9551
363 967 54.7448
953 791 64.7343
675 750 73.2799
289 548 43.8731
809 272 66.2280
212 417 29.0239
37 502 96.3928
602 280 88.6225
483 628 43.2855
513 442 45.8027
785 103 30.8542
491 198 87.6319
476 773 19.6232
795 957 52.0870
402 534 41.0945
982 874 81.7993
370 434 75.0198
594 747 14.4207
832 819 15.1280
507 193 20.3456
870 694 24.4188
115 881 87.3445
281 254 43.7142
430 355 62.1247
411 988 78.4111
452 837 65.2066
714 172 57.2363
898 488 24.0273
820 736 83.2305
648 546 88.8438
810 902 46.6971
170 864 77.6229
851 463 51.9551
202 345 42.4774
282 224 59.2663
405 999 62.8618
859 136 4.9801
851 998 24.0927
89 447 16.9762
182 97 26.1281
776 640 62.1760
981 423 70.0746
643 666 90.5060
30 861 12.1051
285 65 47.5017
315 288 41.5041
240 806 50.8796
807 179 81.9560
807 543 50.2721
457 738 21.0846
121 377 55.2518
630 596 60.5715
