500 999
311 299 2972.0710
108 309 2815.0712
453 8 9767.2533
175 324 4115.6393
336 327 1704.3892
111 145 9519.7933
71 224 5449.8524
143 228 2757.5970
83 242 2140.9443
224 257 344.9388
196 265 2973.5097
299 59 4109.6707
257 328 1077.0662
468 184 4405.4451
106 400 8074.5823
493 304 1243.7636
111 302 5100.8991
427 199 7601.5232
49 240 238.7697
91 139 1809.4025
420 339 4935.9034
55 289 1849.2753
127 430 2609.3756
481 104 7739.7533
413 282 6699.0117
36 179 3742.2000
484 378 2497.6011
201 364 7805.6938
258 84 9476.2031
450 254 8243.8702
473 180 220.9441
430 467 913.5705
92 393 5414.7742
109 312 2107.1522
372 17 4569.0767
186 2 5152.3859
12 209 458.8542
443 308 9320.4560
453 146 3289.2684
129 39 2558.8048
125 219 5417.1111
42 210 6968.2394
254 384 7860.2323
473 318 4350.1887
145 119 6497.7553
137 248 7249.9423
206 233 6534.9721
106 47 6363.0315
92 182 9028.5464
186 225 553.9327
283 485 8782.5948
358 205 1169.8881
381 346 5228.8983
20 456 7627.4181
91 65 2992.8384
339 67 5996.9886
214 117 9492.7302
499 187 8711.9838
323 321 2499.2758
130 349 1224.9787
227 449 8841.0570
218 422 5799.3936
225 455 4779.6390
364 367 479.2424
96 68 1003.6120
207 9 9314.5457
458 465 3443.2782
219 440 3700.3166
484 429 7383.9045
60 103 9559.5388
353 61 2102.7883
156 28 2400.1988
280 310 2064.5845
411 362 5471.0218
315 69 4434.5375
316 88 2912.3924
366 167 110.0595
349 331 224.6922
450 100 1066.5331
311 497 5534.2938
353 222 8740.0456
482 230 9933.0879
158 165 81.2906
17 150 165.4664
190 330 9875.7353
183 373 9462.2454
248 237 1208.6042
158 441 9863.5771
224 479 927.1881
444 419 3588.1274
67 38 6202.7699
108 195 8856.8796
484 332 6230.6923
103 118 2824.3602
365 87 3074.7291
432 120 4428.5224
28 416 3819.4458
316 380 2575.9957
350 437 3869.7141
473 333 5342.8003
43 407 9421.1847
465 290 6943.2110
260 169 9426.1896
106 342 9074.5556
160 89 7055.0699
193 477 4833.4601
91 476 8158.0221
415 164 659.4300
122 383 7298.1901
385 170 8427.0011
157 461 2579.3747
248 131 1568.2409
456 44 7943.6427
489 439 849.1615
164 37 9711.1036
497 136 284.1216
159 278 8569.2673
386 379 1448.9780
196 82 6599.4434
25 102 8326.8581
349 374 9177.6543
314 279 5908.2537
485 114 4177.8621
431 334 5666.7638
388 144 1310.9493
136 135 1935.0270
109 77 3901.6476
439 189 735.1435
87 492 9745.5872
290 423 2548.4340
48 239 799.1890
283 340 8803.9240
102 396 7285.9896
96 5 1149.2950
27 15 5272.8898
55 24 6193.9660
488 377 3680.5040
51 66 3083.4681
400 470 8972.9735
312 173 1361.0711
14 392 7610.5882
355 85 4891.3268
417 78 937.2627
349 99 3322.9721
461 232 6019.3628
124 30 1015.4926
16 243 5793.7692
223 325 6779.6488
288 414 6032.6152
18 253 4122.6068
129 498 5544.1290
60 23 5113.4720
297 115 7.1867
421 457 1014.8645
161 354 1261.0683
369 128 8540.1719
265 3 2938.0735
2 148 933.9506
97 448 8079.0944
122 151 3181.3269
112 185 9222.0166
107 191 6215.4832
299 337 4674.7778
388 345 2279.4456
316 141 9221.4439
169 217 1965.7018
455 412 1871.5585
120 176 5478.3132
157 454 1944.4926
468 275 9978.8284
96 166 7985.5518
403 451 1123.8407
135 54 5851.3685
5 70 7407.8411
197 399 8344.3679
484 317 1296.9430
105 152 7786.7051
65 244 9639.0064
9 285 9214.8900
85 142 8971.2040
494 300 3533.0465
233 95 1536.2376
340 270 5266.1221
152 294 6004.1574
464 94 8452.5244
70 198 7076.3962
107 250 5555.0224
248 452 4042.4825
389 296 4298.1195
88 22 5662.8090
117 247 4724.8695
436 408 2407.8305
291 204 9083.6107
356 491 2599.1167
70 295 306.4309
132 56 5785.4826
267 10 8293.9416
109 140 7103.6464
243 255 3865.9546
89 52 2615.6741
280 57 8794.3540
493 32 68.5953
173 245 4662.5377
468 426 4907.9934
148 433 4728.5896
416 306 8707.1705
399 226 7278.1588
193 277 2601.4465
480 363 4537.3878
57 101 5203.8473
284 31 8975.2983
254 387 9978.9494
80 123 5732.8495
49 410 8302.0646
32 264 9864.5943
148 495 3261.6054
406 428 860.2986
322 475 6637.6596
132 215 1571.3358
443 463 2677.4796
5 371 1708.0114
380 405 3309.8011
180 90 8691.0287
277 375 5150.9031
332 319 1655.8742
396 273 6681.2954
137 116 6086.7848
457 262 1775.6021
479 313 4425.6845
282 425 1549.6184
399 344 123.1304
348 238 1139.3629
87 268 1557.8178
154 7 9200.4756
458 281 3326.1432
2 338 8017.4614
351 301 7329.1609
268 320 4902.6179
215 72 2701.5069
182 266 5444.5743
399 11 313.0135
49 33 3467.0090
116 153 999.2004
326 359 5804.2391
399 442 3600.1932
346 208 4844.7136
285 368 2719.5560
49 162 500.8982
16 211 5665.3476
275 251 8652.2619
186 149 4179.1446
151 98 104.4573
148 73 3679.7306
178 292 6757.9041
204 163 8819.3227
386 370 9137.1303
407 496 7098.7344
101 360 9708.0960
41 40 9184.9640
329 466 7914.8719
75 462 6188.8391
60 188 5261.8015
464 271 6794.0872
164 147 6300.9070
13 391 235.4208
91 246 3282.1952
119 287 4595.9609
116 352 1525.7224
441 483 5692.8285
144 93 9536.7807
343 486 8911.3064
203 234 1617.0312
419 1 474.7823
260 0 4044.1639
214 425 7266.9997
382 429 8743.7819
390 190 5200.1339
182 190 1208.4309
27 139 1031.3932
344 7 7610.6554
239 97 4341.2338
284 410 975.8811
488 110 8366.0084
139 493 7316.7242
476 243 9990.8763
426 101 6499.5481
255 242 9890.6356
120 10 339.9779
169 190 3405.6208
13 324 8561.5069
130 406 3751.0270
26 310 6524.3093
231 428 5497.1844
209 207 3749.5389
254 159 8667.2103
159 217 885.6049
343 415 5748.1935
328 431 26.4461
393 421 3344.0736
259 225 1032.0631
135 314 9303.4725
219 480 7743.6029
72 347 4340.1787
148 265 9888.9831
133 143 7866.6753
306 21 4109.6887
121 381 7752.1797
102 119 2700.9812
375 213 1263.6407
104 46 4030.3176
218 257 4889.2172
120 308 4165.2778
101 257 8739.6680
376 304 5662.5357
252 421 1686.6016
16 329 876.3651
216 282 2642.3338
140 455 2414.6435
295 342 1380.8437
16 229 6651.9766
199 17 9069.0869
134 2 9298.0901
252 80 4807.3445
358 249 4838.2166
133 142 9988.6409
139 120 9189.3949
435 280 8455.3104
236 242 2614.3735
19 90 9643.8397
212 331 1740.7837
398 129 7516.7514
391 273 2432.1138
275 106 9434.4698
332 349 6527.4258
379 472 4850.8582
204 85 7019.8414
493 236 3575.1278
262 54 6753.4506
151 293 142.5527
12 463 7088.2263
167 160 346.9796
155 135 6005.3469
74 30 7090.7132
153 217 1756.6273
109 323 8986.0302
70 145 9566.5112
492 454 479.6292
378 461 8765.0581
253 221 3891.1430
489 43 3821.6432
92 253 6732.2783
331 0 3891.1019
383 104 7109.3818
422 55 5562.6392
146 54 5636.0377
408 204 1015.3774
352 419 8618.4735
32 228 632.1578
29 490 872.1370
61 279 9847.3444
253 445 1531.1409
174 17 1818.0668
274 131 8427.4404
382 392 2750.7543
428 442 8454.8302
123 204 2055.6165
311 402 3502.5992
80 487 2298.7645
298 320 8098.4996
188 463 6212.3359
228 497 1552.7011
355 154 8236.6743
239 431 9796.4482
385 234 8067.5916
8 105 28.7798
241 74 7774.0210
88 311 7002.1507
279 183 2454.8362
278 146 2343.5673
478 487 6123.4889
11 445 3868.5226
45 219 9345.1894
391 204 6553.4135
55 132 1872.5155
195 160 5923.0250
203 23 650.1665
71 77 1413.5297
107 340 9119.6902
481 160 7679.5390
442 119 403.5803
89 444 8060.3864
471 395 8950.1352
433 409 4008.7018
414 407 5494.6507
489 7 1105.5089
160 462 1730.0562
27 496 1752.5399
211 203 64.3685
284 438 3987.4312
209 72 5698.4863
438 237 284.2093
226 205 5148.1100
431 440 4743.2522
32 481 1920.8637
379 191 6971.9375
281 139 655.0572
404 75 4720.3158
195 410 4286.0369
330 111 3497.6076
105 383 9307.3556
204 186 3868.5464
191 136 6047.2563
355 65 8526.2422
0 412 822.9262
453 395 378.5347
447 82 1069.9723
276 217 2553.6096
55 123 1817.5569
381 433 9867.8649
115 294 7968.8223
350 404 8685.7305
131 461 7389.7222
170 90 403.8846
356 331 7378.0349
114 486 6792.6892
341 188 3729.2283
461 327 621.2515
246 477 1497.1907
286 230 9067.3118
200 489 5957.2379
191 30 3995.6317
100 449 2766.1701
185 268 1861.4275
337 453 1395.4401
281 187 3308.7513
306 209 3369.9297
339 167 2980.8487
125 332 4053.3119
102 48 2374.1905
382 424 3021.8982
368 237 2860.6017
312 162 1362.3381
305 1 9932.8717
252 52 3825.2335
155 90 5833.5801
105 363 6270.1321
445 388 9372.6670
201 82 4809.8992
53 75 3021.4272
89 76 8771.9087
166 461 9330.8852
164 256 2309.8510
296 151 1857.6225
100 193 4784.8913
6 364 1067.7639
413 119 7262.1865
13 237 2782.0584
209 39 4443.5862
483 259 1217.5043
438 469 6678.0802
198 322 6055.7803
137 476 834.4612
77 334 5358.2148
190 452 1212.4080
370 139 3267.0800
476 44 9217.7896
228 371 8751.0533
218 151 6856.8737
43 23 7915.4796
40 242 7278.2751
448 385 33.3996
393 454 3943.4400
179 443 9835.7275
224 114 6999.7169
451 273 827.5209
318 296 1724.8592
129 201 326.8031
139 201 6930.2070
218 61 4182.2720
488 360 4682.7701
12 330 338.6552
464 433 6936.3819
399 236 6687.2658
213 22 3221.3472
306 303 4495.0515
82 336 870.9199
253 186 6787.8357
454 477 9727.9680
258 46 2693.6234
248 120 907.0797
131 281 1195.8077
177 381 2998.2909
24 322 5369.7354
318 95 8384.0587
229 135 4556.4472
393 453 363.9622
332 446 3337.8064
233 162 9176.1519
95 101 8334.2493
417 325 4804.9131
9 455 7609.6329
364 387 5548.1434
374 363 9443.6423
203 308 3710.3889
492 399 904.3563
279 459 1300.7153
113 295 5724.9351
185 153 3711.8476
373 36 142.2208
224 206 2077.3564
241 103 1676.3129
240 399 8765.7957
7 153 6376.4008
387 386 20.3639
297 292 479.3240
47 400 6837.1516
89 3 9307.1308
197 170 3546.6684
221 304 448.1471
42 8 9592.8992
325 409 5989.3000
352 381 9694.4388
113 236 9979.8826
13 201 6042.7445
498 394 8093.2815
321 218 4612.2548
118 357 3211.4178
173 156 8510.4085
221 218 8153.9327
383 165 5229.2413
408 308 4681.3053
356 76 3360.0473
292 392 1352.3466
247 174 8680.3649
4 329 4208.3895
27 68 1253.1109
12 105 6600.5744
460 37 5545.9081
325 212 5511.7178
64 111 751.2915
154 400 8357.0587
359 116 3125.4480
160 342 4762.0397
134 132 1064.3993
318 347 7217.9089
180 470 9078.9948
332 133 1628.2829
64 40 5501.3912
275 287 8123.0024
185 233 289.7370
301 306 826.1292
292 106 1446.3340
375 181 6348.9012
333 328 2673.6877
433 9 1970.0373
476 331 6762.8760
96 458 2184.9368
366 281 6953.4846
193 413 445.7396
403 402 9916.9479
106 299 2962.0922
412 321 1601.5879
299 28 4902.3996
446 480 7353.9468
295 101 1524.2191
282 161 8011.2098
410 309 8987.3937
239 91 6235.5094
165 289 6197.5802
1 31 462.9075
168 127 183.4067
258 153 6576.5030
376 144 7380.7043
381 185 8063.3709
360 420 8141.4721
479 191 2034.8216
343 334 5725.0213
422 443 6868.2326
292 374 6740.2841
203 230 4574.4321
396 132 8886.2223
199 190 8709.6456
260 318 8080.4202
86 236 512.0659
208 82 1148.0119
202 95 3353.0279
165 477 7643.1518
349 61 8960.9922
463 244 3128.1044
68 436 9113.4741
208 64 5458.0105
213 459 8474.0282
138 403 1299.9897
225 381 5309.7812
370 296 7511.5889
436 121 6040.9383
162 379 9945.9738
295 74 9522.0062
75 38 7784.4617
257 452 845.8174
272 99 5829.2494
486 271 1084.3862
265 218 377.3833
365 130 2285.0045
47 18 3075.0957
163 480 7849.1224
367 117 7.1139
199 310 6599.1169
424 133 1478.8611
127 434 9416.6707
485 277 8674.0780
85 275 1858.4301
444 218 5950.7120
285 436 3086.6327
94 490 4334.3765
368 492 6747.4297
377 263 1946.6241
195 488 8926.4399
234 131 5203.8896
375 26 6615.1949
105 350 578.1114
233 353 7491.4411
464 419 6242.8121
482 60 613.1085
495 457 2236.6146
435 223 9702.0177
177 442 2052.1057
317 9 9505.0007
248 46 3463.0297
124 135 2857.5418
414 487 5652.4912
439 223 5951.8557
189 328 660.5597
346 251 100.5829
11 253 1623.2767
30 267 5370.7029
150 134 8351.2952
106 235 9968.3430
185 221 2931.3828
263 195 1979.9580
346 494 8205.8671
443 306 8323.5555
263 292 7542.4990
126 167 9855.0220
179 426 8273.2043
12 275 4578.1754
252 82 3295.2094
291 463 3219.3799
53 267 3984.7826
433 316 8020.5471
10 103 4736.1482
27 12 8615.2045
367 408 7255.7477
14 412 6320.0863
364 203 2120.9806
197 72 2265.2244
263 71 1600.3779
186 38 6874.1736
107 398 9921.4458
333 169 3984.8765
363 417 7476.7872
207 309 8273.2813
240 78 9972.8333
209 244 147.3432
258 90 1714.8583
184 114 1432.6976
487 292 5688.7955
57 266 1355.9661
236 145 6991.9882
265 487 7292.2074
320 261 6954.3123
486 136 3090.5022
355 402 49.4061
338 258 5332.3929
4 486 9171.5313
121 45 6007.5648
445 391 6419.3163
277 481 596.2532
210 285 9217.4905
110 456 1961.7635
321 128 2723.4834
469 481 3977.6052
163 191 8052.1180
225 8 4477.5071
306 259 2472.8431
489 492 4809.3807
283 249 113.5469
63 101 9317.0340
49 494 5472.1752
57 408 5280.9255
161 290 1923.9363
433 471 1.3167
78 230 2714.6234
314 264 3048.6079
142 476 4576.4172
36 275 289.2557
393 132 8733.5448
13 400 3262.8038
372 165 7687.3168
57 478 3978.3928
455 494 5890.5730
459 456 2808.0797
192 291 6427.4765
140 206 5591.5579
227 219 4821.9014
305 369 5696.6724
209 102 5677.9428
430 307 5125.0438
310 76 7616.0931
98 177 96.7707
124 189 606.7669
208 151 5546.8466
493 462 3099.1902
111 125 9342.9093
299 51 5562.7256
350 108 3628.4145
473 460 4825.0518
30 475 8434.8861
51 448 3349.7644
239 92 2894.3775
67 43 9151.5885
323 416 6504.9599
114 201 2560.2651
270 286 3198.9715
42 307 8937.2539
83 423 745.7203
277 359 7407.4776
276 369 7066.5683
389 14 2572.4045
400 77 1945.4811
188 146 107.7298
155 162 5069.0929
266 167 112.3994
298 198 3669.3457
436 276 1724.8867
100 438 2433.8400
420 219 2092.1343
16 398 4648.5068
389 438 2796.0561
65 340 4739.5326
131 474 9785.7777
116 454 8702.0297
215 46 2386.5690
306 369 3317.4587
74 222 350.1910
77 150 6251.5066
257 273 5741.9269
3 201 8874.1670
53 294 587.0808
129 242 6007.0894
199 398 7179.3104
242 162 1804.5657
188 480 8420.9447
341 459 8165.4245
53 239 2201.8436
460 58 3588.9084
58 8 6566.7469
25 62 8053.5409
8 474 213.2101
69 407 4610.7320
53 96 6822.7616
203 119 606.3277
344 275 1456.7673
378 369 7607.4569
42 313 7226.7730
319 167 9387.3991
132 231 2188.6263
490 188 5227.6632
369 195 6017.2779
90 38 5075.2798
412 388 2675.0137
169 50 8976.2171
153 213 9399.8400
268 5 8716.7729
