100 1192
14 27 159.3057
14 30 185.5950
14 35 224.3629
14 58 157.0097
14 60 295.5728
14 69 141.4500
14 91 292.9852
15 26 276.1756
15 28 159.8667
15 34 300.6502
15 37 278.3266
15 42 206.3018
15 44 239.2245
15 45 155.3176
15 46 280.4353
15 49 201.6238
15 56 89.2759
15 61 108.0434
15 64 228.4753
15 71 135.0960
15 72 180.6211
15 77 234.0567
15 85 263.3159
15 86 122.1197
15 89 275.0164
16 29 112.4207
16 32 21.0380
16 40 196.1696
16 43 263.4396
16 50 166.9692
16 78 139.5893
16 82 263.7046
16 92 262.4124
16 94 283.8875
16 97 282.8960
17 21 163.9910
17 30 224.0665
17 35 74.9469
17 39 224.8336
17 57 65.2972
17 58 280.4775
17 59 94.2232
17 60 105.9802
17 65 264.6231
17 69 162.0165
17 75 171.5604
17 88 217.7017
17 91 187.5867
18 42 154.6022
18 43 281.6538
18 56 257.0865
18 61 262.3967
18 67 130.8372
18 71 277.8995
18 79 174.4742
18 85 108.3741
18 87 90.4660
18 90 223.4200
18 92 226.1687
18 93 295.9558
19 22 266.8754
19 25 225.7507
19 29 234.5035
19 32 301.7863
19 39 271.5297
19 40 179.5510
19 43 78.7218
19 48 122.9708
19 53 302.5062
19 62 263.9202
19 65 272.7042
19 67 219.5451
19 73 285.7689
19 74 150.5615
19 76 251.4684
19 79 152.6374
19 82 226.5245
19 84 301.0179
19 85 270.4748
19 87 288.8533
19 90 107.4120
19 93 28.5712
19 94 192.7827
19 96 248.3341
19 97 203.1076
20 22 42.7419
20 25 88.7550
20 26 92.4691
20 34 170.6991
20 37 257.4991
20 38 300.2391
20 42 222.6982
20 49 218.0650
20 53 70.6327
20 54 272.8502
20 61 214.2150
20 63 235.4230
20 66 254.2129
20 68 74.2563
20 71 182.5591
20 72 144.7527
20 73 27.1007
20 74 210.2545
20 76 118.9993
20 79 266.3825
20 80 299.2471
20 81 294.4942
20 84 144.7345
20 85 254.8645
20 90 254.0848
20 98 21.0306
21 35 215.1488
21 39 112.2090
21 40 256.8036
21 48 278.8663
21 57 99.4697
21 59 71.6578
21 60 173.1428
21 62 298.5025
21 65 109.0493
21 75 126.3515
21 82 169.3511
21 88 194.1525
21 91 253.6645
21 94 185.3234
21 96 261.8478
21 97 176.7743
22 25 46.1197
22 26 134.3979
22 34 209.9858
22 37 299.1808
22 42 231.2553
22 47 292.4693
22 48 288.9945
22 49 260.7225
22 53 58.2768
22 54 279.0097
22 61 243.2629
22 62 300.7403
22 63 238.6415
22 66 237.0054
22 68 97.2454
22 71 213.3471
22 72 183.6844
22 73 18.9342
22 74 167.5162
22 76 83.1059
22 79 245.2051
22 81 280.8187
22 84 120.8404
22 85 253.3428
22 90 226.3531
22 93 269.5987
22 98 39.8476
23 24 290.2214
23 31 87.5655
23 33 161.1147
23 38 272.7617
23 41 164.6881
23 47 247.0846
23 54 167.2651
23 55 161.0451
23 63 204.8107
23 66 253.9622
23 70 284.1091
23 80 293.2952
23 81 210.6821
23 83 58.4026
23 95 209.1785
23 99 274.1502
24 55 280.3194
24 70 181.2871
24 95 191.8831
25 26 180.4483
25 34 254.7861
25 42 244.4167
25 43 284.2645
25 47 281.2016
25 48 242.8776
25 53 79.3749
25 54 296.7226
25 61 275.7294
25 62 262.0249
25 63 254.5647
25 66 230.6654
25 68 135.6895
25 71 247.9155
25 72 225.7267
25 73 64.1825
25 74 121.7992
25 76 60.7440
25 79 224.9007
25 81 277.4060
25 84 113.3951
25 85 255.2553
25 90 198.4259
25 93 231.1238
25 96 280.0449
25 98 84.1579
26 34 82.7682
26 36 273.1496
26 37 165.0317
26 38 233.1099
26 42 251.7793
26 45 231.9829
26 46 229.9076
26 49 132.7901
26 51 233.0951
26 52 296.5903
26 53 134.9618
26 54 260.6065
26 61 193.7918
26 63 233.2943
26 66 291.7353
26 68 81.1540
26 71 161.2026
26 72 96.7344
26 73 116.4281
26 74 300.7576
26 76 198.7295
26 77 256.4389
26 80 227.3988
26 84 204.9119
26 85 299.8680
26 89 247.5491
26 98 97.8987
27 30 120.8312
27 35 255.1524
27 58 50.3801
27 60 295.0143
27 69 165.2065
27 91 244.4213
28 44 217.2126
28 45 206.8039
28 49 300.9167
28 56 178.0218
28 61 267.2021
28 64 216.9717
28 71 291.5180
28 77 258.1379
28 86 60.1605
29 32 105.6915
29 39 275.4262
29 40 84.2660
29 43 200.0476
29 48 265.9770
29 50 258.8181
29 65 209.9773
29 78 238.8165
29 82 154.5984
29 92 296.6540
29 93 235.9501
29 94 171.6938
29 97 171.1771
30 35 149.2133
30 57 273.0172
30 58 70.6095
30 59 297.3233
30 60 175.7859
30 62 296.4654
30 69 85.7341
30 75 263.2284
30 88 244.7231
30 91 126.3675
30 96 299.9553
30 99 261.8596
31 33 157.3922
31 38 197.2728
31 41 243.0527
31 47 217.9856
31 51 270.3116
31 54 84.6568
31 55 246.2047
31 63 126.0884
31 66 204.4573
31 68 285.1016
31 70 246.4770
31 80 217.8024
31 81 171.6707
31 83 31.5317
31 84 279.5476
31 95 169.4744
31 99 270.0221
32 40 187.4155
32 43 243.9681
32 50 160.5123
32 78 136.1677
32 82 259.7064
32 92 244.4488
32 93 294.1151
32 94 277.0495
32 97 276.8183
33 41 199.7910
33 47 94.1646
33 54 159.7144
33 55 285.7498
33 62 297.6697
33 63 164.5066
33 66 127.0674
33 76 297.7585
33 81 79.5767
33 83 143.3929
33 84 243.6527
33 99 115.4226
34 36 198.2018
34 37 97.3621
34 38 161.5826
34 44 279.3995
34 45 210.7090
34 46 166.2409
34 49 109.9891
34 51 151.1638
34 52 217.8344
34 53 194.2718
34 54 239.5288
34 61 242.3473
34 63 224.8791
34 64 264.8553
34 68 128.9116
34 71 213.4718
34 72 143.9543
34 73 191.1483
34 76 260.6533
34 77 209.1720
34 80 152.0437
34 84 251.5190
34 89 187.1082
34 95 287.0701
34 98 170.6720
35 39 243.9203
35 57 127.6610
35 58 207.7741
35 59 154.5264
35 60 78.4017
35 62 297.1089
35 65 301.3867
35 69 95.2630
35 75 174.7899
35 88 197.9397
35 91 130.2167
35 96 280.9250
36 37 109.4649
36 38 200.1804
36 44 168.5901
36 45 192.2808
36 46 66.0908
36 49 180.3188
36 51 127.1984
36 52 37.3720
36 64 163.3999
36 70 248.3077
36 72 282.1215
36 77 120.4370
36 80 179.7000
36 89 72.3267
36 95 286.0808
37 38 180.2521
37 44 189.9687
37 45 147.3276
37 46 68.8964
37 49 83.0354
37 51 128.6063
37 52 137.6283
37 53 290.0864
37 61 256.2412
37 64 176.8540
37 68 225.4775
37 70 288.6087
37 71 236.1748
37 72 177.1846
37 73 280.8862
37 77 119.1780
37 80 162.0856
37 86 294.4033
37 89 90.1802
37 95 298.4897
37 98 261.4254
38 46 221.6112
38 49 248.1140
38 51 73.1627
38 52 190.2391
38 53 288.8469
38 54 177.2370
38 63 194.4927
38 68 231.8676
38 70 148.5542
38 77 287.6239
38 80 20.6183
38 83 227.4172
38 89 243.1387
38 95 125.9237
38 98 290.8791
39 40 200.4341
39 48 168.5256
39 57 175.6369
39 59 158.5414
39 60 172.9393
39 62 199.2354
39 65 81.7992
39 74 280.9901
39 75 75.7144
39 82 121.6366
39 88 117.5258
39 91 219.8775
39 93 297.6488
39 94 110.0975
39 96 160.3265
39 97 106.8404
40 43 173.5934
40 48 185.0405
40 65 148.4452
40 74 293.4456
40 75 275.4615
40 82 87.8950
40 88 297.9611
40 90 273.1763
40 93 190.0291
40 94 91.6225
40 96 288.5336
40 97 93.6039
41 47 288.9131
41 55 136.0380
41 81 278.6877
41 83 211.5853
41 99 265.1693
42 49 282.9167
42 53 286.8537
42 56 200.4604
42 61 122.6965
42 67 220.9547
42 68 291.4043
42 71 129.0110
42 72 186.0640
42 73 235.1280
42 79 172.1804
42 85 63.0137
42 87 224.8656
42 90 205.1052
42 93 290.8181
42 98 242.9772
43 48 193.1359
43 65 300.6166
43 67 161.3289
43 74 226.6904
43 79 134.6828
43 82 245.1367
43 85 255.3252
43 87 230.2438
43 90 109.5541
43 92 228.5241
43 93 57.4635
43 94 221.8567
43 97 230.6590
44 45 106.8048
44 46 132.2103
44 49 189.1498
44 51 284.9837
44 52 199.9976
44 61 293.1608
44 64 16.0074
44 71 294.7356
44 72 275.5277
44 77 70.9147
44 86 171.4075
44 89 110.3500
45 46 128.7371
45 49 103.1374
45 51 271.6959
45 52 229.6232
45 56 243.4149
45 61 188.4385
45 64 91.6128
45 71 188.1028
45 72 171.8385
45 77 79.1950
45 86 147.0939
45 89 120.4569
46 49 119.7513
46 51 155.0712
46 52 103.0633
46 61 284.6495
46 64 121.8988
46 68 293.9542
46 70 299.9916
46 71 271.2588
46 72 223.1780
46 77 67.1591
46 80 201.3944
46 86 266.9979
46 89 22.8820
47 53 241.9293
47 54 181.0560
47 62 207.8103
47 63 162.1270
47 66 60.2089
47 68 271.6902
47 73 292.3822
47 74 268.6126
47 76 220.4874
47 81 49.4254
47 83 215.2133
47 84 171.7252
47 88 299.7630
47 91 291.7038
47 96 246.9603
47 98 291.6774
47 99 83.3426
48 53 302.4004
48 60 299.1262
48 62 152.3958
48 65 199.9783
48 74 123.5528
48 75 208.5175
48 76 237.8913
48 79 267.8363
48 82 178.1712
48 84 270.5585
48 88 184.6122
48 90 219.2675
48 91 298.3836
48 93 151.5421
48 94 135.9264
48 96 129.3190
48 97 145.6773
49 51 207.7290
49 52 213.6558
49 53 267.7511
49 56 287.6854
49 61 173.4842
49 64 173.3244
49 68 210.6997
49 71 155.0763
49 72 103.4858
49 73 244.4385
49 77 126.6606
49 80 232.6055
49 86 240.9207
49 89 130.3486
49 98 228.1347
50 67 295.8426
50 78 34.1956
50 92 167.8244
51 52 118.0578
51 54 246.7678
51 63 258.6009
51 64 276.1244
51 68 256.1723
51 70 161.3309
51 72 285.0655
51 77 222.1789
51 80 52.9359
51 83 300.2340
51 89 175.2252
51 95 172.5709
52 64 196.4116
52 70 217.7564
52 77 156.8260
52 80 170.6134
52 89 109.4684
52 95 262.1065
53 54 221.8412
53 61 284.7014
53 62 283.9610
53 63 180.9009
53 66 184.1635
53 68 65.8204
53 71 252.8000
53 72 209.8186
53 73 51.8146
53 74 179.1401
53 76 66.3870
53 79 299.7943
53 80 292.7355
53 81 225.8321
53 84 75.0785
53 90 276.7051
53 98 50.2768
54 63 42.8598
54 66 146.8026
54 68 202.3195
54 70 275.4769
54 73 267.5085
54 76 251.6337
54 80 195.1999
54 81 131.8023
54 83 109.0730
54 84 199.3706
54 95 206.0045
54 98 254.1389
54 99 252.4051
55 83 219.1198
56 61 153.9934
56 71 187.0174
56 72 248.2514
56 85 242.9009
56 86 169.5639
57 59 28.9406
57 60 117.8325
57 65 203.7302
57 69 221.4681
57 75 140.0302
57 82 264.1542
57 88 200.2811
57 91 208.0281
57 94 272.9505
57 96 284.4065
57 97 265.8913
58 60 244.7623
58 69 122.2697
58 91 195.4841
58 99 285.2274
59 60 134.2302
59 65 178.2859
59 69 249.0862
59 75 135.1954
59 82 238.8707
59 88 200.1322
59 91 223.5899
59 94 250.2390
59 96 281.0524
59 97 242.6515
60 62 225.6097
60 65 239.6635
60 69 156.6302
60 75 99.5993
60 82 291.7600
60 88 120.6778
60 91 90.2002
60 94 282.8625
60 96 205.6349
60 97 279.7643
61 64 278.8640
61 68 261.0686
61 71 33.1543
61 72 100.0339
61 73 237.3534
61 77 261.2908
61 79 287.3782
61 85 185.6154
61 86 223.4516
61 89 287.9607
61 98 234.4576
62 65 272.2500
62 66 218.4934
62 74 162.6492
62 75 178.6726
62 76 221.6972
62 81 249.1748
62 82 282.9642
62 84 220.7867
62 88 113.9485
62 91 182.9319
62 93 291.1482
62 94 246.2822
62 96 39.3310
62 97 252.0829
62 99 207.4838
63 66 117.2865
63 68 167.7859
63 73 228.0926
63 76 208.7829
63 80 210.0142
63 81 115.7531
63 83 147.7263
63 84 156.6520
63 95 242.3475
63 98 215.9806
63 99 240.4647
64 71 279.7032
64 72 259.6154
64 77 57.7661
64 86 168.0946
64 89 100.9022
65 75 151.5268
65 82 60.5877
65 88 199.3059
65 91 298.1389
65 93 294.4362
65 94 80.3511
65 96 232.9358
65 97 70.5647
66 68 211.4951
66 73 235.3768
66 74 239.1134
66 76 170.9241
66 81 48.2962
66 83 210.5244
66 84 117.9129
66 96 257.3188
66 98 233.3063
66 99 143.0541
67 79 108.4486
67 85 157.9669
67 87 69.6320
67 90 145.8341
67 92 140.5563
67 93 190.9748
68 71 227.9358
68 72 171.8440
68 73 79.6810
68 74 244.5131
68 76 132.0036
68 80 233.3444
68 81 244.5401
68 84 126.4094
68 98 60.2145
69 75 255.8450
69 88 260.0906
69 91 155.4719
70 80 152.0334
70 83 265.6453
70 95 77.3958
71 72 69.6555
71 73 206.3992
71 76 296.4515
71 77 255.5036
71 79 282.3954
71 85 191.2457
71 86 244.0343
71 89 277.0386
71 90 301.9064
71 98 202.5233
72 73 171.5319
72 76 263.7443
72 77 222.9775
72 80 294.8954
72 84 284.6411
72 85 244.3346
72 86 268.3266
72 89 233.4443
72 98 161.4158
73 74 184.5676
73 76 92.3057
73 79 260.3399
73 81 277.5881
73 84 122.1950
73 85 261.4757
73 90 243.3418
73 93 288.2657
73 98 20.9604
74 75 300.9935
74 76 115.9211
74 79 232.3135
74 81 286.2200
74 82 300.8461
74 84 156.2867
74 88 253.9559
74 90 187.4376
74 93 169.4498
74 94 258.7523
74 96 169.8948
74 97 268.7539
74 98 202.9852
75 82 197.1540
75 88 68.3758
75 91 146.6407
75 94 184.2839
75 96 145.8575
75 97 181.9327
76 79 278.2064
76 81 218.2752
76 84 56.0570
76 90 246.1541
76 93 262.8672
76 96 246.0274
76 98 104.0311
76 99 289.6647
77 80 267.6270
77 86 203.0769
77 89 49.5281
78 92 194.0083
79 85 121.8679
79 87 164.6266
79 90 48.9474
79 92 242.7318
79 93 127.9474
79 98 278.6739
80 83 248.0081
80 89 222.7899
80 95 139.3637
80 98 291.2235
81 83 172.3242
81 84 164.0859
81 96 288.5024
81 98 273.4641
81 99 124.7531
82 88 232.0274
82 93 245.3521
82 94 42.2528
82 96 244.9645
82 97 33.0017
83 84 295.9881
83 95 188.2607
83 99 258.4859
84 90 301.9746
84 96 251.7470
84 98 125.0471
84 99 246.7217
85 87 165.4407
85 90 163.0670
85 92 291.8304
85 93 247.9836
85 98 273.4276
86 89 252.3836
87 90 208.3772
87 92 136.2115
87 93 260.3006
88 91 118.4703
88 94 207.7277
88 96 86.7869
88 97 208.8388
88 99 271.8317
90 92 268.7562
90 93 85.8735
90 94 299.4025
90 98 263.1787
91 96 178.6845
91 99 233.6662
92 93 279.8344
93 94 214.1105
93 96 276.4786
93 97 224.1494
94 96 209.3401
94 97 10.6554
96 97 214.6356
96 99 242.5912
84 14 655.1190
84 82 447.7360
84 69 532.1454
14 92 989.4021
69 76 550.1913
92 86 647.7163
86 91 928.5674
86 11 919.0993
92 74 444.0115
92 35 767.9560
11 79 955.9623
84 45 436.8946
84 97 414.8388
86 47 704.9609
45 20 309.5504
82 6 911.7708
74 18 399.7772
6 68 408.2832
33 98 350.1601
35 15 940.3341
35 38 774.8054
84 28 607.5794
28 53 532.7117
6 93 683.7592
97 0 521.9821
11 40 1046.1566
40 37 736.3013
45 24 606.6263
15 62 644.5137
18 32 440.2032
14 57 336.0829
47 50 802.6059
93 78 371.2463
62 41 472.4624
35 5 738.4276
24 85 845.4516
86 88 854.7336
98 10 529.8984
91 55 590.4156
91 64 891.6383
85 46 461.9016
28 63 633.2435
32 67 314.3719
50 90 392.4556
68 36 326.3665
5 2 653.8893
67 73 365.5895
83 44 577.8973
11 3 685.1926
53 31 306.4306
28 42 360.6957
37 1 668.7422
64 75 894.0031
83 77 509.6708
93 12 486.5768
32 39 380.9386
40 80 759.9152
88 61 637.3538
55 34 542.8637
78 23 1029.0443
78 96 592.6507
60 54 553.0118
81 95 330.7793
3 13 414.6957
21 89 938.5570
96 72 504.9868
76 52 474.8971
42 58 835.2791
72 94 585.2634
35 29 511.1227
16 27 844.8982
23 26 424.6227
28 30 1076.2472
67 66 553.8824
25 51 391.4712
35 4 503.8300
77 8 718.8296
9 65 597.2338
67 99 645.9353
23 48 578.7453
