10000 19999
4373 9204 9365.3396
3430 8563 2035.4381
3194 6647 3012.4987
5964 3894 5062.5898
1632 8531 9246.1833
1068 2581 5690.4381
4080 9725 2245.3633
2557 8443 6360.7451
4781 4818 7448.8440
4129 2104 9873.9172
8587 8342 8566.2473
3397 4733 2370.4830
8596 6760 4027.6631
5174 4340 5421.0086
9732 4243 1466.5200
8531 2369 1185.0293
9369 9986 6647.4812
416 6415 7979.7674
8187 8864 8586.5351
3194 6888 1701.3342
5964 2342 2833.2303
4108 1163 7879.3011
5134 6894 3986.6205
1721 2384 5964.5411
7159 6514 2716.3585
1632 3093 7373.5734
4716 367 8463.3168
7548 3211 9452.4362
421 2171 4131.3694
2564 6516 5493.5361
9607 7229 3558.9910
8313 8532 3375.9705
9176 4848 2571.9411
9119 3571 5943.7644
5174 6780 6322.4550
7956 4927 3399.8847
367 9984 5334.8317
7749 1191 5750.9303
2104 4637 8723.2916
4243 501 3995.6057
2104 2175 4071.0161
4243 5946 4129.9298
6495 965 9267.5781
640 2567 1780.1545
6780 1230 993.9036
1112 6722 1928.3318
2567 1234 8166.0694
2369 3276 1096.5707
6183 7031 7330.9431
7432 8981 322.9090
5247 6631 3674.2003
9732 7136 9657.0504
6780 48 9730.9674
3397 2472 2312.4326
1856 6349 9765.2699
4520 946 463.8130
2175 6209 9076.4634
5961 9600 6000.9398
6595 1987 5218.9750
6049 2391 155.3484
8532 7477 2307.2624
4820 8189 348.4790
8531 5237 5042.3941
4637 4324 4722.1007
1987 1063 8540.2249
6719 159 5549.0323
2525 7921 1210.5587
9214 5896 3339.5535
4927 9980 3332.2144
7136 3098 6193.9276
7241 9260 6681.0423
9377 9103 4516.2691
3098 6500 219.2498
9725 9475 9983.7821
555 4905 2532.5753
2367 5408 7680.3328
7247 3351 4702.1804
800 76 9705.5647
5961 3119 9405.7278
6209 4496 3816.1126
529 9230 4616.7047
9377 3487 6757.3294
4292 1248 7333.0917
4003 9281 1168.2775
2184 7737 6464.2156
3571 3555 1247.5365
9281 6101 3860.7737
3556 3274 8680.4659
7921 9552 2509.6481
9026 5968 8472.1901
6742 834 1925.7327
1721 7108 6541.8680
1191 5132 1156.1418
4781 3010 4752.5401
8443 7198 9029.2730
1856 5892 9857.3168
5961 2957 697.2353
2409 7480 7112.7579
3555 1297 5673.9494
6183 9402 7969.4928
9607 5190 3214.8982
7548 1720 5998.5119
3194 2522 4868.4196
9552 131 3250.5120
5247 1765 3437.5721
7198 6979 154.0419
8227 4592 604.2275
6258 4142 5563.1741
899 5414 7590.6611
8337 1139 1433.2881
899 5947 4017.0451
3667 3096 9874.1580
3571 4232 9546.0323
2581 4833 1178.7544
2557 5021 2899.9343
1191 7154 4257.5721
5443 37 8626.5242
6258 5762 1842.3480
2522 1875 6853.5134
3555 1403 1887.4962
800 1067 424.8851
800 6184 9752.3944
3119 4399 2228.6495
2000 7109 2654.8400
5132 2547 8150.4275
9281 7859 5300.1325
529 8901 7178.7205
4818 447 1162.6390
9204 331 593.9566
4399 6845 5592.9073
9369 3404 7437.1576
5912 7906 196.9797
8082 6830 1573.4877
4340 8876 3764.2488
512 8616 9571.5301
5762 8977 9973.5848
6209 8372 27.4695
7299 1589 8857.9392
9725 900 8710.0699
3093 3818 7646.5841
4129 7351 9546.7741
7548 4650 2558.2549
3430 3105 9628.4785
5947 3444 4339.5234
9103 9532 2295.9759
2472 3608 6752.8383
2384 4791 8055.8620
1248 8514 3189.4780
9980 7038 5447.8594
8901 8122 6284.4909
2515 3047 2858.5437
512 2576 7705.8637
4650 4179 7544.7680
6101 190 6768.7402
9980 4269 8509.0075
3571 183 4030.7102
6495 4155 4633.1968
1632 6812 6953.6320
8531 2051 6748.7597
331 7036 2077.2016
3276 8996 7379.8171
1765 5485 7877.4614
8811 2350 7311.1179
3667 5371 9697.0970
5443 8179 6607.2110
1248 2379 184.0578
9230 6922 2635.4306
190 5468 4429.3671
4791 8617 7677.7399
9176 2566 793.0813
9874 9873 5981.0776
2171 9399 6683.5407
4373 3195 4274.2807
6049 2561 5716.3565
5689 6118 4726.0481
4733 3532 4698.0998
4733 6726 3953.3017
3532 6607 1757.6640
8727 6713 1301.3737
3119 1996 4724.3306
1297 11 5718.5868
1740 6815 1019.9198
529 9665 5744.4167
5408 4055 7221.4165
8531 647 6985.6242
5295 4768 640.0807
1067 7675 5896.7406
2567 9883 8569.5930
1403 5639 944.2976
82 6374 9944.1904
416 8245 9496.5140
4179 2364 3624.5773
9665 9962 1681.1975
4776 6244 3462.2137
3098 9490 3525.6499
5371 2817 5991.5757
4884 420 2395.4171
4089 4583 9342.0774
4884 5927 6211.5781
8429 6212 5056.6600
8082 7725 1445.5932
1230 2624 2611.1454
9986 1598 1948.5393
2000 4753 8709.2514
8510 9417 9962.3475
9622 1365 5584.3975
4080 4132 6794.1596
3047 5487 2811.7173
8313 199 1802.1873
3397 391 3365.6376
9490 8604 3675.4947
577 3183 7915.6206
3404 3008 5285.7992
501 6484 3233.1376
7351 6492 8756.3946
331 4555 6602.1850
331 846 5261.5452
8369 6523 4203.7537
2713 9208 4526.4943
9417 5197 3844.4047
8604 2322 6536.0757
2762 3567 2454.2970
1067 7294 7706.4494
4108 3350 7467.9190
9148 1186 5037.0188
3351 8456 8048.3806
6719 3841 6076.2408
3211 6688 1268.6341
82 4642 6778.1985
8342 271 5131.9403
7548 4455 8645.6538
4496 3495 4940.2130
4080 7592 9414.4650
1930 1409 9319.4019
8082 1860 8002.1268
5371 6999 2625.3048
3430 9508 8422.8016
3119 3225 4540.1047
6713 9751 8053.4701
6815 7625 9082.4414
3397 569 615.7344
1860 3306 7257.9507
1908 5242 7693.0248
9475 4164 8199.2338
4884 5693 1417.5688
4768 6729 5830.1322
2379 2448 6393.2001
5485 3177 3179.6442
5468 3751 2373.8354
421 8096 5570.3755
7241 9889 8850.3757
9377 5089 9914.1323
5968 7486 7638.7820
4455 2808 7918.9359
5824 7305 1735.6813
2581 267 5800.4051
3119 5273 7149.6909
1365 6191 8047.5848
421 9778 2048.2654
8965 733 4723.1593
9883 6702 3031.2685
421 2227 2005.0877
2384 1400 1537.4575
3467 6103 8991.4237
9511 3363 8373.8197
5106 340 843.8489
1365 1603 9629.3141
5371 5750 9563.8021
2564 2195 388.7925
7351 1184 418.1802
7749 9758 547.2626
6049 1131 8385.1328
3467 847 793.9140
2367 8513 8714.2449
1856 7551 2122.7846
1409 178 3012.7739
2000 4138 9018.8361
9490 838 5978.1367
1987 8979 7875.2351
4733 6278 9119.9601
1403 5667 6650.0619
1365 366 5296.3173
9148 5793 7038.1070
9508 9079 3528.2196
5144 5045 547.4055
9552 7479 2927.3728
9751 4562 4808.9636
3397 2087 5254.8489
6688 9347 3724.3785
6647 4171 2825.7590
9148 8373 5768.5368
8443 4149 5452.7665
1632 4107 9751.3368
6999 7261 3244.4627
5242 8350 1858.1136
8189 7961 7699.4115
3548 6430 1170.6301
899 1663 5031.3467
4171 2313 3301.6964
9347 4189 4466.3690
9984 3071 4965.3665
1063 8149 43.5886
6184 3192 6937.5897
3444 9267 1088.1889
4818 8690 4856.0493
4848 4730 1146.3592
3397 980 4965.8656
6595 7502 8266.2931
7124 5389 7877.5358
946 9114 6183.9831
4003 3126 2114.9185
5968 456 4840.8037
6258 2200 1328.0254
647 2777 8149.2177
8532 654 2062.4212
3071 9840 5706.1098
7859 3727 186.1013
8876 9008 4503.3757
188 7222 6514.6489
6103 603 4817.6520
2313 2478 3186.8182
8563 34 9478.5204
331 1180 72.2356
800 483 9984.0632
4142 1257 7985.9688
9103 9420 9191.7281
6607 1322 8581.3660
3532 2368 5062.3938
501 8674 1453.5953
1257 622 244.6660
1721 3588 4132.9707
4583 5991 4998.3955
3276 9283 1568.2299
1313 7713 2948.2066
3119 398 3856.9973
178 7129 1965.2346
9176 6403 4370.4808
4820 7361 5030.9566
4753 7168 5468.8373
5892 306 9042.2975
1860 6301 5772.3644
5947 2941 3676.7530
6301 3822 5441.9107
3195 2072 976.9954
2564 1683 4234.5199
6011 1287 5525.3178
6815 5105 4874.0066
3010 4216 5341.9491
1248 405 5337.7297
9343 6326 6314.4648
6209 4343 9524.5796
980 7885 8703.1069
529 7211 8030.6542
9079 6771 7695.4134
501 2166 3076.1466
7548 3405 5680.7651
9873 1583 3381.3104
3183 3184 5606.6816
3047 1273 4101.1554
8531 400 8984.4082
199 3807 6590.4002
899 6458 2757.1430
6760 353 1274.6750
9281 6196 493.8766
7486 8084 6949.3826
447 460 5176.1987
6815 7008 8408.7358
1603 2758 8455.5968
3183 3344 9064.6041
7749 6806 4109.7836
1683 7522 7557.1415
7486 4987 3438.4132
2979 385 1570.3081
6212 6949 2436.0668
8513 4922 7781.9334
8864 9051 6549.9596
1139 1998 5353.2514
8350 8637 1837.8148
5371 5230 4146.1128
7551 6189 1349.2996
4155 6449 8413.2234
9114 7249 8126.2974
4055 436 4429.7352
9008 3720 6266.4196
6495 4211 6965.5558
5197 4207 3864.9863
5132 1099 9037.2952
9051 9668 5250.0613
1860 7935 3456.3289
583 6841 5513.5086
1740 3084 364.9139
456 8872 8201.5311
7129 6074 836.1131
512 768 7995.1353
9665 1885 8745.5486
4257 990 8853.0042
8513 506 6496.7819
834 4757 3012.3435
3194 6215 9970.9424
2051 3293 6088.2479
2758 4876 4213.3433
4243 9053 8363.4731
447 8639 7512.8843
4987 7901 8178.5013
8372 6880 6667.5924
2195 8535 2998.0252
8727 4502 1215.9598
2391 1155 7225.4553
4520 1615 7769.0179
4753 8055 322.3308
8179 917 1402.9624
1987 4371 663.2309
9208 1834 3131.2339
3467 6377 9906.4951
8637 2105 3136.7228
6349 6123 4573.9103
4496 749 1705.5881
2758 6951 9109.0514
7222 6510 3619.0283
9208 6629 4571.1626
1996 9905 1822.6257
1180 2578 1119.5172
4650 4796 6525.7757
7479 8292 4686.7392
4340 7494 5075.7940
3350 1418 4567.1612
2817 3512 2481.1456
5667 3163 6138.1359
5190 31 8886.1252
11 6383 3455.6876
9214 9340 1208.5686
2104 7913 7234.5371
7129 6785 1724.0727
1930 4580 6107.4799
4757 8398 113.3605
3211 4201 9777.8687
9051 4002 7544.8583
1721 2663 8918.4189
7956 7562 625.8061
7935 4942 581.6480
8369 7427 8430.4145
3192 655 6756.0709
4833 5645 274.2512
577 4320 4588.4068
1765 7652 9747.8660
7108 1364 4628.9593
6631 3386 2383.8355
4179 1310 5843.3796
9283 8180 7222.1609
7198 4557 1634.7865
2367 9863 5676.6761
1257 6461 3327.5678
6742 1557 7480.8134
5443 2689 6671.0054
8189 427 9896.2817
1930 5728 9404.5955
6244 2118 1028.0951
4164 8401 5763.0018
6742 4016 9057.0774
340 6712 4384.0258
4555 5124 4835.7613
2409 9857 5081.0337
4108 8822 920.9692
5389 6956 5471.2433
4089 634 1984.9537
4557 4342 9006.7342
7477 8365 7071.5905
8369 7831 1076.7652
1860 4429 8444.4626
9984 5460 8337.3011
7294 2746 170.5829
4232 1231 9967.6363
3119 3887 6005.7703
6244 329 3749.8957
8637 7364 7302.1774
367 2856 6115.1637
7885 5715 7679.4421
8531 8431 2220.6856
5896 396 5571.4083
159 8550 5999.8757
1067 2469 6508.2266
4149 8020 9433.2546
3467 164 3878.7682
3841 593 7832.0998
9260 6205 4663.6720
7299 184 459.1357
6377 7378 3555.4251
2369 58 3783.1123
2755 2179 6011.6721
9873 4348 3494.8790
529 3949 2869.7021
529 6673 5754.6626
3512 2917 8330.6762
31 243 9282.6672
8513 613 8719.3997
3047 2862 358.7335
1589 5575 7981.8684
2862 8204 7350.9909
2663 1727 4293.0828
1996 6373 5601.1407
9853 4381 6851.9936
1403 5494 7953.8541
5693 692 693.4130
917 2618 2028.1276
7935 6794 7565.0354
9377 6973 9462.7886
5144 5225 7006.1503
768 6551 7230.3318
1663 9453 4265.6062
1313 5032 9823.3530
1856 7428 5218.0297
4733 7363 9251.6174
6510 625 6094.9584
7008 698 1020.7479
8510 4795 1639.1805
846 5317 2994.4913
3818 5618 5975.1309
267 7387 10.4528
2369 7676 7018.9632
7935 5139 9324.8353
3363 1730 9044.8882
199 2398 6375.8795
9758 5745 5255.1985
9347 8620 7325.4795
834 259 634.6397
1727 3331 5703.8177
1856 9543 1526.3285
385 5388 6715.0889
366 5808 7256.3997
2369 7585 4019.3504
6209 5670 8883.0576
4292 939 5188.2603
577 361 2189.0387
6230 4430 6029.0286
2342 3942 2913.8933
8996 4387 8671.5647
5144 6727 540.4803
5144 7601 6232.3554
6595 7734 7396.0817
2689 5540 6735.7760
1663 1034 5324.9167
6500 2034 160.0395
2522 3497 9933.3270
6894 1190 5339.3741
5460 1448 1018.4405
5964 7649 412.3325
4818 4066 5231.4081
1607 7462 2284.7857
3571 108 386.0394
4142 9935 4393.5515
4922 865 4293.4350
6118 5799 4121.2077
1418 3318 3002.7302
4080 1490 729.9626
183 9077 3725.7321
3126 2381 48.6464
2034 6905 2610.3212
9511 2514 6369.3677
6514 8446 6090.2053
3192 8898 7737.0910
4201 7970 5887.5654
6278 2064 8914.5719
583 3884 8134.2703
9778 8141 3894.6108
6326 2127 2719.2952
569 6610 4040.5316
5295 3959 6640.6018
4371 1959 9687.9974
4216 5181 2663.0981
1727 3743 9581.2658
7129 6160 4867.7316
5927 197 4610.8719
385 2294 3765.5710
3195 5057 2871.4714
3638 9696 7552.2407
7198 450 4426.3742
8245 8217 2522.0881
8350 689 3070.8274
8401 8125 7824.5389
4108 3557 9021.2147
800 793 4218.3123
990 6822 8428.7779
6824 6718 2908.1935
6713 8032 7038.9242
5443 1969 1034.5152
2713 1295 3356.9962
8979 5382 5429.5673
3293 4448 7953.7795
8373 8544 8307.1406
7906 6959 7103.5379
4340 9717 7466.3357
4171 532 9207.1005
3430 3759 5591.6774
4107 1558 4110.6050
8811 1766 3242.5811
5968 1116 953.9609
7649 574 3288.2991
6905 5019 2116.3699
3404 6287 7519.6415
8149 8559 7837.3072
532 8841 844.1564
3495 9013 6035.6558
1959 2823 8612.8616
3555 9772 6946.1550
7261 3212 757.9521
2368 2601 8901.9174
6202 9658 9829.5741
1248 3125 4929.0199
5670 820 1500.9988
4716 8029 3030.6260
2409 2484 4463.8646
965 3016 5305.8154
2200 1624 6762.4891
6712 1984 4447.7426
4818 6937 5207.9274
7956 1602 6329.1120
8365 8485 1546.3585
9417 3302 8034.5819
6880 2366 4588.3824
3163 9289 2001.5683
6377 4799 4971.0680
5494 4841 4709.6303
4066 540 6077.2467
1740 2426 9317.2309
2313 7791 3940.3354
2350 5938 6147.7170
1099 7816 8406.2331
340 3055 1181.3365
4781 8218 1770.4470
4429 3480 4082.5542
7652 6585 6577.7882
4016 5358 7460.0946
8965 4695 1133.5454
689 533 7896.8945
3942 3862 8137.8746
577 6738 7796.6278
7480 5365 7398.9508
2525 8600 7375.7584
6183 1243 9154.4776
2472 4311 283.6585
3047 3369 9571.0416
6484 871 7228.6472
5225 3070 4769.7922
3444 9254 7462.5673
4107 5343 8829.0665
1727 6211 712.0465
5134 780 5360.3733
450 8144 1636.0020
3884 1619 4986.6858
9148 8631 248.8111
6824 3815 793.3054
3194 2558 5033.4231
692 412 9623.9890
3350 6156 2159.5859
5964 7948 9270.7128
3532 1649 322.5041
4695 522 2812.1171
6780 2271 5743.2698
647 4823 5289.8155
108 50 7606.2897
749 5586 5920.8183
1243 1333 3843.6984
9475 3734 6239.5440
4269 4400 848.1902
1603 2328 9130.5408
3862 8650 8872.1513
5230 8722 2919.6180
3212 5582 1953.8973
980 4505 398.7223
2561 1518 2701.3370
3274 5158 4407.1330
2755 8998 1912.6730
1632 4595 1943.3272
7935 8839 2068.2250
3055 4501 9382.7439
1885 8950 9370.7970
188 7265 1361.1971
2379 4605 4567.5064
3183 7273 4457.8598
6806 2537 944.2314
4429 4416 7088.7429
8401 1156 930.8356
5670 284 8525.9387
3734 2874 962.3703
4796 5913 7858.5188
7477 999 701.4854
6760 7561 6445.8904
340 7635 5957.9356
625 4984 3810.5147
6718 8681 2436.7440
3818 4895 3125.1856
2874 1282 4496.1495
2426 4783 284.8613
5586 2337 7611.1821
9281 9736 9545.0851
1987 6717 1231.7235
398 3938 7053.6240
1766 5117 8830.5877
2087 3346 5723.2133
8822 7197 7278.5731
6103 1126 9614.7182
4816 2735 8945.6428
647 5889 5008.8690
6430 6770 9100.3752
5190 5524 5786.8848
7551 1901 750.0276
6326 9266 470.1422
7211 1079 5393.4923
3938 6515 5458.3932
1409 7967 5285.7490
460 5647 7664.9251
9622 4638 8644.5612
800 3222 6872.1880
5225 5729 1175.4331
7273 2289 9289.3024
9600 3443 2974.0330
939 2776 2541.7201
1969 9074 8699.3819
8313 3598 8917.5768
8401 5798 7777.5693
9260 9441 1739.4750
9441 8098 184.3768
8811 8625 9068.9893
7592 9627 3164.5468
4650 1460 5648.4970
7601 1209 3869.1192
9665 1744 4112.4041
4340 9368 2360.5670
2195 4718 1506.1243
8144 3737 4283.2927
2171 1950 2261.3260
8443 8052 8459.8415
3177 5518 2306.1500
7432 8016 5705.4160
1156 4233 6097.9710
3404 4517 8759.1079
4003 9954 4449.1600
183 6656 6648.3347
2271 9398 3906.4237
3598 6457 7032.7102
5670 6399 4868.3953
6484 8406 2350.4169
1901 1847 4067.2360
7129 4141 8137.0636
5158 5467 9395.8589
5242 150 3685.3025
3556 5272 894.6155
8398 4300 2467.6731
7265 4645 297.1089
2092 3761 1054.2230
7378 3625 599.7624
7031 2840 7171.8523
820 993 4717.1365
2525 5804 4543.5274
5021 1910 5506.0697
1589 7954 1930.9755
5487 5995 3472.6451
4016 2323 4237.6145
1448 2914 120.5064
4381 3979 8976.0375
5910 3108 6319.5034
5968 1868 8134.9219
9417 997 1529.4090
3386 1975 6497.4200
4164 2728 1838.0819
7008 324 9962.7414
6287 9876 9620.6826
8032 2807 2341.4853
2522 5770 1600.6139
8016 9991 1648.1422
4343 3828 4302.6080
9627 9161 492.9682
574 585 8508.4714
5991 1807 4598.0860
6845 9061 4547.0257
8029 9458 2610.7754
2051 9971 6141.2514
9717 7318 2881.6363
9061 8132 3398.2220
4730 7743 9654.3621
7921 8569 2018.5873
6771 4047 6223.5000
3404 9058 1817.7166
6894 7769 1169.2125
6523 3639 2333.7135
329 8836 1113.0612
3979 6842 8796.7779
1856 515 8545.3189
4716 3707 4500.0230
6717 5514 8787.6661
6196 1728 8158.2378
5889 8753 3292.5703
7479 5493 6745.6508
4580 7912 66.0297
2323 4196 9634.5442
6287 3235 1835.0550
6999 5682 7654.6870
2118 9403 2160.5736
9114 7607 3182.5987
5460 4188 3482.8503
9260 5705 9478.9419
1490 8602 3800.1143
3055 3256 9589.2564
793 7541 6145.0019
3759 2239 4932.1463
5273 712 4521.5579
8429 2170 2626.1629
3841 848 7190.9683
5144 8961 2319.5115
5991 1656 5044.7040
939 9370 1805.8988
990 8888 3810.6889
8510 8231 5203.5794
712 8746 2791.5954
7607 2201 9277.8163
5514 2778 734.7392
8722 1542 6889.2813
2564 1058 7415.9033
9627 9331 791.2558
7247 2290 6176.8298
6160 7358 685.0165
1068 6569 8544.3772
8401 8080 3748.6240
367 1266 6114.5089
8141 1216 8864.8977
2127 25 4434.8842
1765 3700 7958.0585
4927 2726 6995.7022
3105 5794 7871.6571
4430 4464 9152.2920
6189 2262 9538.5774
5995 2686 3001.6340
6806 8571 4960.9748
9772 8881 2142.0470
4348 73 4060.9888
6894 5683 3589.1457
2762 6933 7179.1168
2379 6414 2532.6955
820 3990 5940.6215
7247 296 7647.4856
3737 8974 9704.7234
190 9811 7223.4692
2104 2359 7117.4365
199 7989 5297.2224
4292 7783 9672.2562
4818 445 6471.2664
9986 6957 3113.8351
9980 1922 8834.1648
6399 5617 311.2886
7210 6825 8767.3804
712 3348 7207.7753
2289 1370 4734.7069
3894 1610 3399.8338
3720 8764 8473.0042
4557 6878 9833.6963
3979 8330 7021.8108
8122 2927 8672.4393
7364 2922 2219.5275
9991 5996 1408.2270
1364 4724 4091.9307
7494 7002 7004.7039
4781 392 9963.7431
9283 8682 4616.2924
8513 4097 7987.6596
7948 7949 3316.4545
3938 8065 4551.9287
8631 3948 6967.5469
178 676 1948.0455
6595 8315 6411.0236
6399 4564 5305.3916
8122 3268 3982.7549
3094 5471 7996.9936
73 5447 5716.7637
4984 821 2848.8584
296 8760 595.2549
9552 5564 3672.7795
3105 5331 8115.1110
50 2276 9553.1410
9230 1242 5759.1261
8600 8300 7924.9802
1901 4759 1928.9255
2917 4661 6624.9024
4638 9189 6823.7400
5927 1711 3756.6763
7913 4699 3830.6815
2104 7892 9965.4094
4716 4051 3972.8986
4753 567 6110.3579
3700 1953 3848.5593
5946 3708 4310.5337
9696 8561 3226.0153
5388 8800 5651.3235
8373 9819 9415.7626
8594 2231 9779.0569
6196 6619 8346.9405
9543 1592 5905.3053
5045 281 6941.0484
1418 236 2059.8204
1266 377 4934.5426
4987 6477 8058.6157
1333 1291 6113.1478
8231 5395 431.7963
4555 1681 4982.7860
3094 1080 7301.9434
1156 9250 39.1980
6738 9284 9509.8259
2689 6507 3119.5042
6713 5336 1773.0739
4340 2562 8457.8923
8563 4048 3896.0266
1834 7744 3567.6168
8888 2354 8940.4035
6905 5165 2704.3961
5938 4073 2303.4562
6123 4354 9272.5519
871 5211 2322.0513
5389 3496 9001.3963
900 9191 2626.5351
4942 3686 9598.1471
6771 771 7271.4951
6516 7260 3135.3083
3639 4805 4788.5013
3274 8320 7698.8182
1901 8899 8986.4927
1860 3983 4567.9572
5682 1806 3795.8027
6717 2641 1804.9394
2808 3024 9333.5761
6430 7321 3502.2277
585 2102 5745.2779
447 5212 6244.0099
5212 1215 8012.9190
5343 7385 8274.5578
1607 6051 979.0578
6383 1278 3826.4571
1603 5222 5054.5085
9399 9163 6693.1512
1448 6225 8086.7720
6673 5049 4755.2584
8981 3613 8420.8345
7970 2023 7582.9750
5639 8304 8028.4600
2618 2237 3510.3173
9340 1316 2704.9779
2359 364 2285.6957
7769 7259 7548.4749
5964 7971 9215.4070
8122 1812 5795.0262
9260 3977 6338.2226
3727 323 3152.7152
3096 7153 9619.6795
6830 1514 9905.2233
2515 3717 5388.1185
3318 9844 6289.1384
450 3554 2142.5296
6713 4490 3812.9794
8596 9153 1491.2391
946 5176 3057.9406
3761 2760 8021.5906
3977 4749 3508.0888
1234 2579 4234.8531
7859 2518 9083.2644
7769 9291 7477.5073
8532 7950 8737.5230
2537 9682 3878.0441
9420 5857 9055.2057
7921 470 3341.1409
3949 5022 3488.3216
8065 8738 4659.7355
900 4755 8700.1365
3990 7943 8921.4884
4201 7613 1595.9507
9627 1412 3035.6809
2601 8064 2095.5935
5857 3091 9739.5644
9260 4764 6940.0892
7036 8399 7657.6960
6894 1118 9814.8277
3363 822 6693.9251
1901 5962 563.7397
7971 832 5390.6079
427 6243 8328.9800
6516 8953 6340.5923
7211 4040 3686.2166
5913 2976 6423.6215
4129 9172 2381.6791
6727 6741 9255.6165
585 4224 1500.3232
647 1824 3701.5095
9725 2556 8977.5703
1720 4549 6110.3420
9114 6227 996.6388
3444 5909 348.7343
190 4050 1805.6640
3276 691 1644.3324
2289 2385 5358.7568
4645 6580 1272.1465
5388 1753 3676.7269
6741 7042 3148.1797
2104 1588 3369.7522
9511 2662 1978.7163
8180 1831 2264.6574
5770 9688 2040.0266
8429 2926 7289.1870
5793 2026 7580.1939
4003 3592 7813.0441
6656 4385 7393.8809
9876 5091 4222.8567
1191 2047 4820.0379
997 7476 9569.5817
2323 9139 7685.6479
1766 6683 5709.6889
4179 5356 4113.8817
8631 1540 1448.4956
8600 8647 6094.9280
2641 233 4340.3833
6209 8146 8989.1776
7831 7815 7264.7943
5468 5168 9515.8963
2862 4377 7029.1014
2034 3616 9681.1606
1099 9126 74.6607
6738 3338 1547.4449
8950 8021 1900.9845
4171 6029 2431.2735
7299 5610 8286.2183
1278 6267 4711.6984
4141 6316 1288.4915
8563 8103 2883.8843
3487 1983 5710.7182
9607 6203 1182.0624
6373 2129 1138.7346
7541 1393 364.2882
7494 371 2958.1052
5317 3605 8903.1400
2576 8849 2914.8979
5212 9503 4281.0692
2239 4126 2534.3701
6049 9484 3253.0720
8881 9730 7621.1343
2129 9632 4452.3491
2051 931 4199.2166
5211 5990 8924.5919
1619 3820 4006.6581
324 3243 5449.1035
899 6524 1511.5964
6011 17 5834.9748
2817 9651 7251.6925
4871 7028 9288.3655
4300 4676 9694.6487
7831 290 8828.3826
6937 5887 7073.1269
4132 332 6544.7794
329 7226 1823.7982
3605 2115 361.7133
7737 1650 5670.4646
1409 8420 9654.9725
9543 1877 8683.6043
4884 2191 5924.2598
4781 5033 7790.1088
392 3741 9334.0927
5389 5073 7554.7032
9736 7166 1363.6105
5670 2800 291.1422
