5000 7499
774 4725 16.1511
3758 4778 51.7834
942 1582 82.2026
1795 1343 32.0782
101 3928 39.2351
864 2922 15.7680
2992 4709 64.5840
3717 3628 45.4007
1343 202 46.6077
3012 4019 34.5082
676 2704 35.3541
1705 2332 43.6194
439 497 85.8272
2704 2151 49.9930
4880 1068 56.3969
821 3601 47.3949
383 1962 99.3733
4019 402 63.8699
2291 1771 58.4081
2094 2200 25.8296
3840 704 12.6105
646 2575 1.8519
402 2343 55.3861
156 1752 9.3444
3601 4552 88.8680
394 4971 91.7933
4725 3449 17.5013
3260 1814 17.0437
1360 3235 49.2612
4079 4182 23.2148
1567 70 39.8487
2413 2499 2.6417
4431 1902 60.0701
786 1316 73.6357
821 2996 68.8667
2406 1720 68.4871
838 1869 25.3448
2211 634 41.2778
1504 551 73.4613
1583 3684 6.6539
2291 1610 22.7580
2575 186 69.8087
4552 3881 1.6342
3127 4583 28.6629
80 2039 22.9488
2899 688 26.7588
4503 4910 61.8684
485 64 55.0474
439 4459 16.1425
1602 483 48.3907
2376 2084 87.5995
525 972 30.7480
2332 2328 60.4557
4662 2504 73.6298
4226 425 97.2433
402 4797 35.5189
4766 2975 82.3274
4431 1557 93.4292
3356 3998 97.3571
2860 2285 73.4574
1051 1124 32.6420
1902 2270 3.4404
3514 1970 4.9302
3608 2642 37.4390
1068 1044 39.6489
64 2203 69.4478
2496 272 1.0093
1488 4468 54.1137
325 1844 35.0762
15 1541 17.8357
2255 1045 95.6575
3235 412 46.2907
154 3809 27.8845
4468 1584 52.8559
767 3624 80.0790
4827 1477 60.7652
3012 2022 32.1429
634 2699 17.2306
551 3404 87.2556
1567 1357 22.1863
1316 1193 34.8694
4709 2613 28.9018
3165 4957 60.7492
2349 4236 34.2894
1620 342 60.4714
1075 4013 94.2164
977 2431 49.8268
2972 1624 15.2459
4125 20 91.5133
2824 3782 43.0337
821 2593 9.3942
4344 2419 44.6318
1477 3247 45.7385
2285 3119 89.6993
3768 2760 7.0255
746 1442 18.6859
2780 1247 66.9902
4491 3845 11.0791
1044 1887 76.1819
1124 3288 6.9488
2210 2770 60.2227
4236 2563 81.8898
962 180 8.4050
3326 4438 15.5585
4725 4241 16.6149
2839 801 92.2749
1583 4733 48.4430
2566 149 6.1426
3624 346 51.0218
439 4664 15.1654
1865 4728 85.1828
646 4478 37.7056
2310 1991 99.0055
931 4455 19.8992
2203 964 62.9439
1477 3873 79.2921
1795 1092 56.0057
2094 2221 32.6934
1567 2703 83.6626
2210 3643 93.5664
4961 175 39.5103
2975 3901 69.4347
1690 1244 36.8811
2972 4156 81.0672
3471 2116 12.1883
1577 2241 97.4925
4768 2861 69.2516
465 460 60.0769
4971 349 64.6869
2717 68 86.0514
2425 1797 35.5414
1185 1716 50.5778
683 3513 42.3956
3471 215 16.7912
364 879 26.9267
2205 866 27.9739
3836 367 61.4381
2146 2989 40.1106
4416 2803 87.7773
359 362 88.6233
1814 3953 23.2420
4441 2157 97.2322
3139 1712 18.9871
3514 4024 98.2886
2566 1386 16.7841
4301 3724 25.6572
3126 4613 21.9564
1285 504 90.1262
2094 1911 94.1776
1795 4177 9.6160
3247 4333 93.8120
3139 2183 98.0788
2839 1429 84.0186
2824 3839 20.6973
1900 3315 60.2875
1620 4215 51.0686
2270 4985 66.5556
2563 4288 52.3757
2584 1599 42.5425
4725 162 17.9959
4630 3538 86.8333
70 134 61.9973
3165 749 9.0356
985 1168 62.5833
4559 3061 42.2394
3119 1687 9.9495
3012 2871 22.0374
2996 861 43.3896
1244 4588 48.4017
3449 2190 74.8172
1955 1221 56.3441
2094 726 80.9999
460 1012 83.5528
2839 3071 74.2748
1045 4137 29.5064
4786 486 8.6009
1900 1677 30.5353
4673 452 80.5244
4979 2283 42.4684
346 3253 78.6214
2780 1930 80.5894
485 755 75.8046
4613 2697 20.5838
80 4334 38.5016
486 1943 91.1254
2593 4807 2.9760
3758 2009 64.9046
4267 2542 41.5347
2551 773 3.7688
754 4932 27.9340
874 233 68.2500
3670 4550 7.2260
3071 1461 81.9787
70 4653 40.0962
3514 1171 75.8063
15 1711 89.3918
2861 4422 8.3409
3998 1359 64.2083
156 3386 59.0368
2039 1595 74.2942
1961 1189 9.8988
4288 1453 14.4635
2092 2605 98.7485
3315 3970 57.9993
371 4742 61.8415
1244 3468 96.2344
4461 168 5.3827
1159 1790 38.1959
2386 2280 40.5647
447 3264 45.4735
1394 926 54.2028
4459 2821 95.7876
4431 1717 77.6297
2542 1303 4.0229
134 4282 8.2316
3919 4217 42.6363
3363 4402 73.9376
3622 2880 41.9213
1217 3911 37.7574
3805 1634 20.2902
2704 3073 39.8335
2195 119 87.7397
2499 2250 39.0158
2183 3830 90.0520
3717 3101 98.0221
1961 2788 81.8680
767 3890 80.9194
3178 3723 52.3985
4177 2609 76.9890
4406 406 5.7515
2285 3138 19.6497
2704 1693 57.3028
1930 1229 78.8155
726 1228 46.1241
3119 1948 84.6785
838 1692 99.7904
3326 829 23.6483
1504 4574 20.8349
866 2785 14.0559
3805 1349 32.9902
2704 2451 18.3001
985 4042 3.2687
926 225 22.1797
3891 804 15.5155
1582 102 27.5665
1490 4375 60.7962
3651 4656 85.0689
1557 316 33.1519
2655 389 97.1211
931 4930 61.7639
2824 4627 89.2247
1602 428 60.5458
2310 2523 21.7153
1911 4289 95.4198
3657 4933 6.3073
1480 1640 36.5788
3474 3023 45.5621
383 1417 8.4644
81 3720 73.6907
2605 141 86.5456
4880 274 46.4777
497 2180 88.0079
1124 2455 8.5946
4933 4312 78.0685
1023 891 62.0225
2542 1625 51.8185
101 2252 33.4253
1228 3063 13.1323
749 379 7.4489
64 3029 6.2996
2880 4285 38.3207
4959 1275 40.0622
215 4066 86.6186
1771 1632 82.3961
3119 2779 76.0248
4933 2307 53.7836
1640 2263 31.8629
4915 1356 83.4640
2250 812 37.2855
4961 1503 62.1081
1023 3082 39.8260
4416 3447 99.5894
3082 2065 70.0524
1038 4992 99.7968
3970 3797 18.1486
3782 714 57.9672
4766 3973 84.1614
838 1019 88.2477
3139 1534 48.4909
1869 2679 12.7883
754 50 52.2484
4215 1808 80.0087
1504 1246 20.2269
3067 3336 17.0878
4933 4642 72.3268
2780 2576 50.3712
4227 3380 46.6523
1948 437 72.3038
2210 3530 39.2452
891 1370 7.6530
346 2543 58.5799
428 4264 67.5947
3082 4033 86.5498
3622 900 35.0967
1490 794 4.9734
1541 3409 50.6354
3165 1689 63.5937
2285 1299 87.9223
4456 2105 59.4777
3823 1651 10.4761
1970 2054 65.7626
4320 2995 61.7106
726 3095 43.9981
2084 3777 60.3322
1602 4814 10.5815
447 545 77.1842
272 2804 14.1843
4783 668 78.2984
4406 324 36.1086
879 840 66.8110
4880 3344 52.6347
3203 2983 36.3226
3622 4928 99.4104
714 836 85.8769
676 4889 42.9354
1499 2893 89.9205
1185 993 35.3223
1286 2086 21.9131
357 886 17.4914
2893 1074 53.0973
4456 3677 78.2056
830 4222 19.3196
1325 337 40.7962
2205 4903 93.4300
4662 1105 38.6833
4344 712 60.8924
2416 1028 91.2989
4766 1037 70.5560
4797 1331 92.7106
291 1588 75.8137
2760 4159 46.3813
4223 1958 86.9385
349 2809 92.2938
1512 2865 99.1694
4031 808 38.5131
1221 3762 17.1377
977 2885 32.8621
4375 3692 85.2927
4880 3927 60.6308
2563 3779 12.4000
4435 3863 71.7570
3604 4064 83.7338
2413 853 27.3091
4588 71 58.0130
80 4171 46.6620
2770 939 71.7573
497 818 39.2746
2983 244 89.2957
425 4837 60.1914
4797 905 9.7134
4461 3087 25.8024
1624 3883 63.6311
141 3296 43.0865
906 126 6.9857
818 3144 92.2525
4435 2409 37.6962
1706 2759 94.2350
285 1352 18.1470
1632 368 77.6038
1461 4615 48.4617
33 1563 2.3007
2296 4176 39.2986
2655 1523 44.7862
985 2964 30.9474
3838 3481 47.2174
3723 3852 54.0292
4574 36 60.2793
383 3297 86.2849
4742 3944 35.0771
2347 1460 34.4275
1228 1485 74.1524
977 1851 65.0521
4754 2359 10.5921
1692 3437 65.9504
4594 135 87.1769
3054 1826 24.3111
4868 1423 77.4404
4992 2045 68.3189
3717 128 78.0243
4778 793 18.8787
4856 1835 22.5091
2252 4467 89.0377
3998 811 36.0954
1360 1737 31.5724
4282 1050 13.3017
81 1787 15.2217
2861 1076 82.2101
2348 3405 68.9990
1407 2398 16.0685
4992 2674 4.7145
2497 1289 64.5394
1795 514 2.3682
837 1707 56.1797
3944 3375 79.1630
439 317 37.6837
1808 935 63.2224
2803 3331 31.3235
1394 1156 38.4196
821 3920 66.6354
2347 1473 71.0060
4664 4462 64.5647
1808 775 74.3280
2318 2708 24.2141
320 4958 31.5902
4491 4346 89.8993
2497 816 33.6242
1074 3905 27.1433
4653 4668 69.8919
175 3656 28.3808
2760 2117 28.0327
900 1888 41.2639
66 207 61.6670
864 267 42.1272
2094 743 27.6412
866 4714 5.2527
786 161 48.1624
4264 1072 79.2753
2995 4050 5.3708
317 424 65.4493
2852 653 33.9031
3891 2017 95.2745
4588 2508 21.7048
964 647 17.4575
879 86 79.5182
2885 2869 59.2531
801 2806 46.2032
935 4567 59.9140
1567 4584 6.7439
4346 813 78.0507
1771 1059 5.5930
2922 2596 45.2336
4958 4717 94.0112
1473 2184 47.9304
2866 3176 58.4919
2285 3040 61.1377
66 4650 23.5034
4754 4007 31.6967
319 3438 51.5248
1050 295 37.8487
804 2958 7.7169
684 597 56.5366
102 4955 70.5659
688 4000 70.1771
1851 1819 61.8313
755 4266 20.6205
1764 3169 43.9502
3603 2147 8.3492
4930 2534 37.2177
812 19 38.8160
4698 2077 34.5777
2964 2498 80.0124
4491 4067 81.7998
15 621 63.4591
3331 598 19.9096
2193 1384 54.0716
149 3298 4.2566
931 4477 47.5234
4093 211 82.2092
2922 4741 61.5494
2982 2135 49.2894
3260 11 2.4856
765 1982 48.7444
3883 522 97.1704
379 995 84.3196
1888 1831 58.8484
3139 2959 79.6740
428 4021 38.9301
4578 4115 45.2408
2009 984 56.3149
1442 4147 29.8017
320 795 4.5522
514 3146 35.0246
2940 1572 24.9820
4583 3329 43.6783
4778 409 11.8284
2221 1436 43.4022
4574 2334 35.8233
402 3662 12.5221
2355 3248 68.1358
864 4848 38.0194
4422 1778 46.9182
4732 3767 93.7371
4406 2818 83.4072
1634 680 76.3532
1647 3547 90.5872
906 3868 39.8604
2809 1609 68.1252
3169 2424 13.8028
634 4843 31.8989
4959 4342 8.4405
1624 770 99.1129
1620 2757 40.3439
4147 1451 1.2998
1819 1988 63.8267
2674 2074 88.8088
1356 3420 44.6093
2770 1234 11.7931
3852 2422 3.4762
3537 2816 74.3649
207 3396 9.7427
689 3646 18.0191
2422 4949 85.5564
1007 1180 37.6980
1602 2327 10.9300
3891 365 56.2854
2425 4180 83.3937
2995 1741 6.8066
2576 2636 71.4746
3601 2528 17.5014
680 4926 58.7426
4766 1383 87.3621
4438 4948 30.9692
3620 3232 47.5830
135 2882 30.6905
475 2509 19.1762
1693 227 76.3257
864 2966 93.2544
1763 3497 73.2841
886 4849 64.4824
4783 4053 10.4699
962 3379 21.9561
1955 2145 56.3054
4674 453 11.4958
2509 1519 69.0021
2307 1004 39.2630
1316 3321 62.5892
1370 4165 49.5722
2255 725 79.5608
3648 4008 13.4463
3823 4610 62.1529
2866 60 36.4418
215 418 98.4216
1595 1495 8.2974
4549 4839 67.7937
692 3875 17.9223
391 3009 52.1991
2804 2724 7.9306
1221 4705 71.6637
4402 2855 70.7446
939 3819 70.5724
3099 2482 40.2474
4917 3543 9.2953
2054 1271 64.5116
3101 2738 33.7341
233 4726 38.9369
128 4795 36.0686
1004 547 64.0029
3437 2853 33.7128
4948 1450 12.9502
3845 855 61.7709
2241 1146 96.1647
3513 174 40.1194
2307 2202 47.0010
2280 2718 86.3021
3643 2507 96.2017
3809 280 8.5220
2508 53 26.7894
4182 2404 75.0273
3868 3488 65.9180
135 643 69.6491
861 2391 63.5062
4584 2823 52.5627
2697 445 52.9608
1234 2387 38.2637
1068 2172 16.2762
676 220 9.8750
1356 4737 80.8766
2270 2774 3.5511
1105 12 40.9387
1771 1379 79.1206
439 3589 17.2847
452 1843 74.5133
1019 82 1.1395
829 3556 89.7204
514 1604 40.8740
2126 4943 34.0027
4797 800 60.5225
1490 1883 65.0088
4033 2215 12.8194
1490 1243 80.5242
4837 1877 21.4550
296 2540 9.9596
2574 4772 82.3667
931 741 55.9289
4839 1240 40.3453
4422 2581 98.8285
3608 2607 97.8087
4267 506 16.4457
4013 3318 15.5732
4721 2169 57.6169
634 1881 68.0176
186 1101 97.9493
861 2956 9.1276
4933 2547 52.6268
2996 182 7.2940
1644 4405 75.6168
1101 1416 30.7775
1831 3659 88.3440
391 2042 26.7921
4514 466 74.2643
2022 4904 18.3628
3767 3907 90.4716
4176 4231 83.3677
2431 1995 5.2898
885 2041 40.1469
2386 1476 17.0620
4064 1169 79.6368
2042 2133 39.2977
507 3173 88.4150
3149 4838 50.4464
4662 1838 75.5497
128 797 20.6223
2534 2303 54.0475
4344 3192 21.5272
891 3962 6.2383
465 1061 6.8012
3178 4860 12.8473
320 442 69.2469
1384 1437 37.8540
4807 3084 36.6425
4574 4635 42.0486
2542 4262 80.4535
2551 2554 73.5875
4732 3843 42.2905
1157 3936 97.2786
741 2101 11.8576
4915 1673 48.2945
4926 232 73.5325
3936 1657 13.0012
3659 3810 87.4476
4176 3580 44.3610
504 1859 70.8818
838 3663 69.8561
3604 2402 46.0733
2816 1188 37.8347
4320 4390 10.4006
1955 4981 80.4526
506 956 10.6756
1105 1579 29.0137
3513 2515 68.1098
3919 3287 49.8518
4478 2971 68.1754
1037 4037 26.9893
3513 3553 92.4707
1644 4884 87.5437
3767 2808 47.4081
4635 4160 86.5822
3326 2144 52.6925
1074 2932 88.2825
1763 3064 41.3154
161 2182 21.7893
1604 4921 71.4473
3604 1800 51.2476
1503 3882 77.3146
3204 4847 95.7057
3447 1912 80.2025
754 1272 92.0256
2823 2043 88.1287
4838 3103 20.1308
2581 1516 19.6879
483 1265 78.2818
2699 4377 5.2047
2898 3683 7.7570
2975 1336 20.6236
3296 4251 84.5290
1519 268 81.9176
3947 3137 21.8942
935 2889 50.7060
2882 4440 58.6100
2283 2920 77.5434
186 3242 4.2954
2958 322 45.9317
3530 4104 39.6674
2416 385 83.3569
3723 4532 79.0208
2086 3676 34.1776
64 4687 35.5326
2770 1381 67.6609
2250 679 9.9542
1303 883 92.0618
1902 3122 99.5670
2959 3353 94.7774
202 3118 77.0413
4860 2199 67.0292
227 1089 81.4268
4125 810 36.8988
2406 4135 12.3601
1572 372 14.8822
1640 2727 7.2620
3628 1550 40.5757
2733 1103 97.9360
3380 4893 77.9778
4955 3510 70.5980
4673 3184 68.8231
1076 3588 89.5775
2808 4617 97.2504
1991 4309 22.1559
1983 2442 80.3691
2972 277 68.4667
135 4084 69.0213
3767 2415 27.8215
1156 934 75.5332
3082 2987 33.4681
3449 3563 64.9707
2774 4920 89.2576
2704 1775 53.9094
4807 3531 85.8395
1851 1202 61.0762
2566 395 81.1517
2077 729 97.2858
1169 2362 11.6315
3471 541 15.5166
2803 1619 42.4228
4543 1456 91.2947
1451 4585 4.3581
2327 185 7.5545
725 150 55.0770
365 2301 70.2460
2920 4323 24.9220
984 710 35.7633
4182 943 42.2744
2009 198 78.4747
2348 2219 35.3242
4992 2531 23.1586
1221 3512 22.3971
2964 3841 87.7079
64 4680 63.3432
19 682 95.1064
3139 2671 39.2535
4709 3712 83.7139
2398 4729 20.5265
402 419 54.0507
4860 627 93.9046
2077 4277 59.6260
2738 4133 9.7976
2515 3818 79.1646
3907 1654 66.8448
3768 1397 99.8594
4333 3673 93.0510
2581 1218 40.1274
3029 4941 80.9871
1386 2098 26.7603
1687 3738 56.6798
2406 2965 30.9559
53 4756 92.2346
2283 2432 45.3370
1180 3541 59.4464
412 121 97.1775
765 2830 52.9446
2703 950 33.5228
4079 3860 93.4799
3356 620 33.6038
4559 3650 30.6448
3329 1655 96.5088
741 1249 15.7928
1851 2736 59.0577
1900 3486 89.1457
2821 2274 17.6941
1657 2726 84.1896
1883 4233 77.4793
4613 1514 9.0628
4662 1555 62.6452
370 3024 21.2181
258 731 86.4595
367 3403 2.6663
395 778 64.6845
4959 3522 13.5147
2409 3665 52.1517
4642 869 62.1358
12 579 10.5658
855 2976 71.9475
767 1767 92.7905
2733 3415 19.5049
68 3236 63.8312
1171 2122 69.8970
1741 3884 33.6162
950 2472 7.0661
3396 1796 51.6860
1771 3504 51.8426
634 3906 55.6986
3345 4866 88.4509
3662 672 97.5041
3907 4632 75.5850
1037 2427 9.1836
2183 1914 38.4718
2205 3861 24.2385
4301 1341 64.4327
225 3631 41.5060
2332 3371 33.3502
337 1317 99.7308
1051 3394 28.8072
3962 4678 34.3745
4656 957 66.7267
4406 1256 47.8990
485 1823 45.0381
1510 2445 16.4496
4267 1671 34.9431
3890 1952 61.9791
3677 922 78.2252
2455 4419 14.6475
2009 4368 66.4980
2821 2333 45.7098
3061 4541 56.1044
1990 4771 16.9384
3481 1138 13.6181
4488 3267 90.9353
4037 2890 26.4952
1764 1196 82.2350
2310 3123 98.3942
3890 2751 21.3816
1202 4155 39.7982
4277 2302 89.1872
1169 3652 99.0128
3768 3802 45.5423
2704 138 35.8456
3531 4602 37.5741
4632 4937 91.1855
161 1141 63.5996
2774 1108 25.3498
1900 2109 75.1533
2736 2849 81.3160
4481 3182 87.4406
1012 3086 54.2750
2103 4924 76.6169
4742 3053 52.6037
1595 3523 64.2246
4613 893 66.4706
2526 4253 12.3117
2193 3426 9.0834
4610 1466 82.0242
2893 2925 58.4523
3009 4228 76.0748
840 110 11.8300
1823 3718 99.0650
1168 1811 40.0428
2497 2218 27.3360
3839 4220 87.1309
1466 3220 45.5185
2803 3376 11.5935
1961 3463 45.9552
4709 734 61.9121
3723 3876 9.2336
4253 2494 59.7964
2547 4936 13.2562
4678 4280 78.1204
4285 4022 26.8324
3315 1455 35.6193
2310 3493 9.1454
3906 1233 60.5438
4147 2032 65.1796
897 4045 76.2547
2285 2731 10.8466
1407 2545 96.6677
33 4876 38.3869
1383 4547 70.9592
2291 4619 6.4633
134 3642 86.7448
81 4825 50.9464
1243 1134 33.9289
2145 490 94.3278
3782 3728 55.5011
2838 3585 25.3303
68 3579 59.7095
4459 1852 84.6775
4223 2025 67.0205
4416 1518 46.3963
4837 3467 63.4616
1764 3800 70.5165
714 3410 26.1266
1717 3077 2.6780
4251 644 71.9414
409 1676 88.2036
1193 1242 95.9829
1349 3221 97.2417
3101 944 13.8460
4729 1266 44.7555
175 1137 14.8327
2804 4110 49.2347
418 2161 29.4507
1138 4205 93.9366
4165 3112 66.7823
3380 2278 39.7409
4715 2377 55.6093
4617 1380 96.4374
4689 1686 35.4306
3486 3801 2.2771
1266 4963 96.1163
2671 2047 99.8164
3247 3897 56.8832
4093 4360 56.9492
4880 1603 3.5436
97 3280 17.1284
3875 3031 11.2240
2839 4829 1.2791
359 3188 4.0285
1325 2005 56.5478
3061 4256 33.0718
1504 1278 54.1437
4615 4039 80.2338
2359 2346 86.2212
1900 1855 93.3918
216 3446 79.3414
4438 3938 43.9491
3363 1618 86.5930
182 2696 79.3329
4312 3866 66.1778
1602 1308 83.6631
2409 2446 12.6439
4481 318 38.6854
2566 2896 74.1950
900 3576 81.8110
4135 4044 95.8118
4217 4862 42.7163
1632 4196 97.3044
1983 3748 25.8180
4674 2456 97.2316
3297 1934 84.5547
4377 3476 63.9637
1690 639 10.8067
1061 537 29.3526
4837 3003 36.4127
3396 1546 89.2556
3363 4785 71.9759
2047 2254 62.2726
1242 2049 38.3444
2865 4065 26.6606
2263 4068 96.3486
4772 938 62.5338
2205 2209 4.0966
801 18 88.0586
684 2817 96.6097
3624 685 96.5237
891 899 74.9381
644 1304 6.1014
3758 4993 6.3316
2817 2324 60.8399
180 3772 59.1425
3970 691 17.4476
1076 700 63.5070
2065 2714 44.2954
3782 231 74.2048
679 1212 84.8307
36 845 31.2854
428 3640 27.6436
2679 1085 92.3056
4285 1248 87.6639
4837 46 22.9317
4910 4810 88.6391
3232 582 2.3177
866 4150 13.4147
3403 1616 42.4666
4045 2712 56.4250
64 4789 54.4082
874 4969 91.5775
2105 61 9.1651
690 1312 70.3809
765 1799 35.7445
2491 1351 19.2277
4435 165 16.6132
2482 1132 91.2341
3928 2312 19.2451
3003 469 40.7097
909 4114 54.0571
2605 895 41.3960
4368 2990 80.7187
1171 2872 49.0678
418 3475 82.0184
4903 1860 48.3510
795 925 26.6699
3861 3632 64.8584
1023 283 64.7445
4215 3348 23.2945
4948 3359 3.7132
2049 2368 41.0680
439 1942 23.9828
3522 3482 63.2802
1349 631 27.7381
2727 4412 89.7390
1787 4420 31.6678
3118 4153 12.0853
379 4844 6.5938
2574 2370 59.6528
864 4010 49.8865
2368 214 27.1703
1429 1364 73.2865
938 1211 34.2653
2642 298 27.4244
3684 2608 84.6394
2509 3110 34.8538
4156 3992 43.9333
4786 250 18.6642
2422 4374 22.7286
1855 2473 3.4788
3973 4557 16.3321
906 4208 37.0972
4285 2067 84.2306
3651 1491 6.0000
469 88 54.7599
2534 958 61.0342
3449 1129 9.1258
2596 3783 69.7071
4368 226 84.6558
365 1254 99.5919
4814 4983 73.2357
3868 4711 91.2109
1692 1766 44.3619
2425 1515 39.3879
3723 2073 39.8913
3336 2810 4.0632
