5000 104557
3453 3187 52.0783
1978 2847 23.1937
3143 2192 69.7119
404 795 24.0300
1636 841 78.5208
989 4860 51.6453
3887 1162 38.1412
3842 1093 9.5839
4167 2152 49.7380
3137 919 32.0814
3065 4083 92.7561
336 1933 52.2871
3842 1521 50.5493
4143 2350 2.5827
6 3822 12.6856
2719 745 67.8041
3610 2848 28.3298
286 4952 42.2416
1230 1579 8.5220
256 3415 78.9680
1577 1705 5.1709
616 554 29.6944
4887 3944 68.6049
1352 4554 92.9939
3164 3744 53.9333
623 2155 36.9600
3887 2541 59.6352
170 1925 43.5364
158 2910 35.6520
469 4598 93.4297
786 427 21.6911
3873 2029 38.7081
592 2825 12.6068
232 1357 55.2085
1981 1947 55.1669
2204 2505 31.9566
4209 3341 33.8831
4606 2699 1.0267
3146 1383 40.5800
3982 1468 72.1336
1694 4946 66.1411
3134 2830 30.3604
1464 4792 63.7440
1507 4823 55.2724
3328 3591 6.0321
544 2822 64.9082
919 334 36.8508
4355 1741 96.9786
3723 3440 36.7949
2522 3832 95.4981
1621 2477 9.2701
1907 4777 8.6521
1989 3761 29.5774
139 1511 52.5773
4374 3458 67.0537
1054 2589 15.2352
3779 4729 91.4985
1075 649 70.6269
3884 2255 62.0679
232 3872 66.9216
4888 4320 65.6852
2270 1643 87.0629
232 2392 89.4584
1701 4435 64.9300
3884 3506 4.9619
336 1756 15.7377
1383 4875 72.0049
161 2296 55.0151
4952 2195 60.5661
1193 3018 39.7232
1245 3561 26.1945
292 4883 10.2549
4209 3583 11.7878
4727 345 83.5978
1193 4358 24.6224
3822 3618 4.0984
682 2590 65.1496
1089 562 74.7483
4864 3750 61.5916
1308 1148 20.7154
1877 3044 1.0837
942 184 50.2496
653 722 79.0074
803 3896 52.8493
2590 732 93.0573
2192 1641 12.8631
1933 4765 8.7049
170 2236 48.9398
1578 1771 35.4233
1685 274 3.1786
2155 249 5.7574
3018 674 39.8951
1325 1078 57.2078
4101 4707 94.6280
174 2418 42.8296
76 3900 80.8311
898 2588 83.5893
1519 2855 46.6480
2019 4579 21.8756
4929 2169 61.4811
4485 4931 1.8484
2350 1228 87.0989
3992 847 50.5159
108 4084 16.9583
1956 2414 99.3150
61 593 16.2800
3630 1718 10.1918
3798 3248 69.3522
2232 1854 93.9169
889 2265 90.0236
4750 3082 44.7113
1858 2885 91.5813
2629 227 99.8229
593 3188 50.5063
1064 2568 43.7756
3631 3152 8.0451
4777 4896 9.6821
563 2732 17.3048
2107 4168 30.8305
3207 2040 88.7550
2586 2721 32.8653
2646 1876 64.1080
2541 1218 8.1534
234 1479 7.3737
2592 4306 27.6829
629 2427 16.1675
1718 2327 68.4607
1877 711 26.0901
829 4295 45.2866
2627 3098 49.2724
49 2890 31.8861
1956 2445 49.6605
2909 2630 19.3810
3591 4981 28.5643
4485 2873 49.4402
708 4694 19.5572
76 2497 25.1993
2414 1460 27.1524
3229 4105 81.5586
2599 2972 99.7368
2818 2661 56.1169
3318 1824 35.5272
4523 1531 29.6030
727 4031 27.9680
2499 2920 74.5197
3842 4974 84.2064
4941 4530 73.6923
2603 2014 37.4948
1517 566 7.0746
1566 4138 67.8361
2889 4502 2.6064
2818 4188 46.7346
4993 1686 99.8563
2630 929 68.3545
2699 4239 39.7212
2342 2773 13.5373
1367 2302 9.0671
4727 1630 34.2413
4860 4520 1.7982
3671 2796 85.0008
4402 2018 31.8331
214 1846 92.3535
1186 4662 49.8483
3505 627 79.5230
2910 4721 93.7162
989 4114 29.9309
2694 1833 26.4359
745 4510 83.2058
4750 4600 47.4309
4896 1156 42.6178
238 3340 31.0903
1531 392 38.9121
4947 1029 51.3912
4860 111 90.8220
2265 1124 50.5845
762 802 87.2362
4456 300 91.3527
2640 3147 76.0373
732 3083 45.0628
4114 2673 76.4943
2972 1336 5.0823
4634 4552 87.9209
3181 1433 33.1067
768 4132 76.0131
898 2241 97.0725
4295 1119 4.9394
2344 2177 81.1451
3284 260 32.2467
1382 4289 11.1193
2732 1522 27.6153
4232 2182 25.4227
1571 2331 5.1254
1947 32 85.2513
292 1954 71.9416
4990 1300 88.5295
175 3775 22.4925
2314 4282 79.4162
4020 670 90.0806
127 3219 42.5392
4920 2958 5.0859
2031 3160 76.7344
1977 3869 54.2347
3065 846 27.4631
2018 3186 10.9681
158 4263 53.7449
2606 1394 49.7247
4677 3914 16.2030
1460 4596 18.8542
1507 2197 14.3217
670 243 29.8545
3944 3937 60.2762
2499 2808 38.2698
640 3537 55.3789
2732 4828 27.0659
1029 3089 62.3295
1280 2591 85.0385
2463 871 99.3007
4282 2460 39.7293
3495 3749 79.7861
4242 636 84.6548
2853 3270 65.9997
2744 1049 29.7695
2342 4768 50.6280
3226 2752 66.2367
2229 1691 86.2278
803 2026 12.9293
2767 3140 48.3732
1172 4476 40.3278
2265 1572 78.8620
824 2927 27.9317
3296 2086 79.5485
4634 1792 44.7451
4181 3829 18.3796
2661 3651 73.3946
3646 3336 80.1999
2170 863 43.1848
2335 4100 18.3949
4692 3429 27.1751
2760 2623 88.8502
3341 4643 10.1455
1230 2354 5.0286
1119 2452 54.3563
3147 3634 37.3475
4351 378 10.3567
4896 480 81.8927
4792 2580 39.5124
2335 872 85.3165
2910 1209 61.5707
4713 4681 48.3918
940 4950 56.6241
4292 1819 4.1161
4248 532 76.2094
1824 3255 66.8206
2599 1489 63.1029
4792 1299 12.7995
4978 2724 35.9410
3842 31 77.1464
2460 4299 3.6564
1149 750 97.7549
2087 1273 47.0305
4284 4840 96.7066
2169 2781 10.3394
2003 2261 76.2274
2163 2807 42.3259
3440 3964 37.1608
532 1445 10.8295
4791 1272 14.6657
3550 3553 17.4335
2910 3611 58.4725
4393 2954 10.4082
2808 2068 17.0000
1746 2384 45.7645
1635 922 75.9263
1009 4803 46.3216
4579 1378 98.0056
4573 3562 58.5370
4257 3915 2.7615
496 4177 99.3273
4415 4079 58.1408
1121 2264 14.8375
4643 1850 62.5357
640 1461 56.9744
4485 329 56.7144
4773 2778 25.6286
4351 4741 71.1552
1815 2536 31.2893
4929 1022 27.0260
2589 3251 18.9178
4690 3313 11.1561
2770 3275 77.8063
3296 728 16.5012
1267 2605 42.2629
1983 356 66.7567
2909 793 11.8048
1367 1391 48.6408
4840 1663 36.1534
5 4444 38.5051
1854 941 89.4346
972 1373 8.5527
4138 3121 22.3822
4941 2021 18.0662
238 3100 33.9017
1224 3050 91.0922
3832 546 8.1246
4239 3921 21.7755
4594 3329 17.0512
2418 3371 9.0211
3195 531 92.1761
4573 3739 65.7885
4083 3320 72.1387
1134 372 19.3028
2822 834 23.1663
170 1164 42.3145
4896 3214 22.9235
2421 4215 90.9927
3945 4345 82.5918
1566 3031 41.2187
3440 3383 43.5430
372 1667 18.4323
1519 1929 85.5659
732 2283 54.5885
2132 4095 61.9706
4795 4422 27.7543
2229 2370 66.9881
2123 2604 22.6073
2170 3607 23.2195
1746 3198 84.8316
1101 2186 30.4051
2658 2321 54.5066
3143 3436 3.8296
5 2139 74.6309
3550 3200 83.0066
2169 4764 95.6001
4278 673 24.2203
193 2987 85.0639
2239 2641 67.9540
111 4997 68.9448
345 3048 58.3279
4292 1606 73.0701
2477 3708 51.7760
3615 4563 25.2757
941 4525 13.8511
1801 2888 26.4385
2031 3673 28.0433
2885 1035 87.3329
2502 4010 72.5000
4809 1021 21.9510
4044 675 59.1167
2056 2925 16.7222
1833 3740 10.0136
2640 2148 72.0093
1815 1879 16.4059
4895 1964 52.7145
3958 1909 93.9218
3275 4737 20.7461
2732 2813 46.5813
4923 3042 7.8813
4566 277 96.2541
1646 235 58.0624
4810 2970 41.1141
3416 870 95.9309
4095 506 84.9829
2087 1923 61.6831
2207 4512 61.7267
3416 4483 95.3744
4642 1861 21.7979
2378 2738 44.5941
2695 3566 52.6901
4721 23 48.0406
232 772 69.4718
32 633 21.8156
3463 4479 72.2099
4295 3558 56.8545
1833 2432 55.4041
3021 4419 74.7779
2497 4942 80.7817
1530 2202 22.4220
1413 3025 99.5716
2241 312 87.5385
2695 626 46.5887
1925 3920 88.5557
2737 1996 72.8805
3068 1227 17.5149
3090 3978 57.8112
2213 3594 96.1527
3225 4994 58.5392
4815 2083 24.3972
851 3838 86.0234
3386 151 15.7321
3497 2684 69.7914
1870 1057 46.5450
1464 1651 70.8389
2641 2785 59.0925
3591 1397 72.6751
2319 1163 63.1552
3082 582 34.6843
2019 791 79.3661
3160 2052 64.6365
331 3890 93.7478
1156 4226 89.3683
1978 2094 74.9223
3340 2776 67.6595
2767 1720 76.6562
4167 602 9.8953
2599 4841 83.4816
97 2034 87.7211
3198 828 43.0029
3226 2091 39.3608
497 1216 49.0351
2232 2312 77.9563
894 3716 81.0180
3094 3277 23.6568
1907 888 53.9121
420 3641 30.3827
2591 4688 12.6991
3284 2567 78.5679
59 2225 19.8123
2255 4147 26.7058
1786 4588 45.9262
1478 2076 38.1839
3371 313 28.1911
338 1042 25.6810
967 2506 52.6914
4606 3912 81.1093
2629 4133 13.5446
3284 3513 53.0139
1767 664 50.7932
2744 239 47.6422
4322 3459 39.8914
802 3401 49.1819
2283 63 77.6590
1325 3828 93.2562
4765 2478 77.2317
1850 3664 36.8421
4242 2329 73.2582
3618 1418 96.9278
286 4954 44.5179
3463 2637 74.4950
1956 90 8.8678
4795 4333 22.7626
3341 1592 75.2787
1332 502 12.7583
1683 3132 25.5986
4993 3183 77.5323
1443 1076 80.8313
3716 1002 7.0191
4215 2967 21.5599
4188 1596 33.9602
3915 4367 85.3166
2979 4372 50.0039
3964 4172 19.4250
4374 4616 44.8864
3548 1562 79.2635
42 2860 17.9201
23 4164 5.2023
4616 1742 35.6363
3219 340 74.4425
4978 2657 22.0324
1461 3691 5.5277
851 4072 10.9019
847 3800 70.7405
4906 4685 79.9781
4082 4719 73.2179
3982 2481 27.6028
3164 4534 17.7082
3225 3228 41.5741
3188 3144 83.1622
3654 160 34.3027
4951 4273 50.5686
4784 1597 62.9403
1981 632 84.5015
324 1177 73.8444
63 4797 21.1782
1371 1982 4.6379
4803 648 27.8335
924 500 78.2033
49 3394 9.1843
870 3138 34.8546
4643 4551 63.7642
1451 2564 91.0642
2207 1649 46.0531
2896 2345 93.4070
3181 3055 32.1495
3800 3432 31.6478
158 2949 29.1558
4777 366 52.2922
354 2409 43.9011
3438 4872 87.1618
3615 4880 85.2308
1530 1062 73.3330
4721 4584 47.2363
2847 1617 11.4955
3042 389 40.5179
1189 2081 14.1270
1078 1281 52.3694
2808 890 77.2087
151 3667 89.8797
3569 4876 84.8729
3394 4241 6.9161
127 3407 8.8555
1879 3658 10.8727
2559 2501 77.0132
3387 2729 66.6811
1245 4159 35.0545
2855 987 30.5205
4024 1187 49.1800
3416 4943 34.2569
327 4319 59.7567
158 1924 9.6296
1148 4786 64.7655
151 44 79.6758
2591 681 55.7294
2773 4586 20.0653
3914 2862 33.9469
1344 4630 54.8916
1228 1988 79.9879
63 1086 99.7364
967 4968 62.6470
1352 3396 14.5462
3497 641 79.6054
1870 2488 4.7885
4931 2079 17.6080
4947 830 9.3053
4558 4899 31.1850
1299 3029 63.8504
2825 2852 99.9989
3320 2562 93.4500
2481 1697 15.4832
1511 2347 64.6346
331 3169 48.2753
4670 610 30.1858
1272 3892 55.4267
73 370 58.9015
1981 1234 16.5843
791 2912 57.6933
3958 1225 26.5830
1697 4770 77.4840
2781 4061 59.9105
673 35 77.9816
3553 4253 24.0095
4253 3004 1.6539
820 573 82.6406
4232 2190 60.7659
1082 4408 53.6842
1371 899 93.3712
4351 1974 90.3356
1756 3373 62.0348
1519 3747 33.5936
3278 3444 55.8805
3329 3238 3.0629
3383 1205 73.6903
1720 252 1.4111
2848 1098 70.6888
2314 3427 62.5141
2379 3961 83.0414
824 2367 4.7294
227 364 92.0808
3664 3517 44.1302
4712 4286 7.9149
2996 1421 93.2004
4160 2551 38.0985
4248 1416 83.1001
4263 4394 83.7475
2409 3969 66.3557
3200 3039 47.0387
2920 4429 45.8745
2302 1417 17.6442
890 1255 24.9714
1481 4832 29.5845
924 1215 59.3734
3611 3579 65.5929
6 3681 29.2463
3708 2041 74.9651
3681 4985 25.2388
2848 2868 11.8562
3044 1034 47.9443
103 2654 73.1178
2230 3110 98.9185
4241 1556 83.1391
2568 545 25.7416
4563 4991 38.3045
232 2065 59.9414
4147 3807 95.8225
1949 4914 76.7607
1134 4916 74.3746
1596 4507 83.5696
1783 403 89.2575
1481 1229 15.7433
4362 2928 2.6416
3958 2235 28.3413
1846 1297 62.4473
2760 3788 7.3673
3561 1028 58.2251
1981 3564 18.1734
3238 1684 86.4167
1756 482 29.7267
496 2932 29.1421
3828 1845 98.2654
1002 2075 65.0363
4239 3983 63.8357
1904 4592 20.5023
4828 3893 34.5958
2152 4423 56.3407
4209 1814 34.3609
1460 2449 10.0019
2661 2980 80.4926
4177 4042 24.7982
3566 946 86.4620
1741 1072 26.9988
4530 3619 4.1880
3121 4001 20.5222
2418 3184 83.4518
2329 4843 9.8763
3775 4632 63.6678
791 3626 36.1262
2034 13 19.9689
1512 251 98.9551
1124 4749 10.0504
4485 4644 83.4881
728 3535 30.9151
1134 473 98.1558
732 2609 36.3462
791 3056 83.3924
3169 4104 45.4794
3098 4696 83.1135
1042 4454 65.4131
4895 2832 60.7063
4596 242 58.4155
1596 2181 35.3091
967 4925 14.8546
1630 2002 60.4120
4579 2612 67.2235
615 3490 51.9581
3225 617 41.9487
3626 2115 93.0677
3559 2332 79.7196
4084 20 39.1957
111 2849 76.4860
1336 1279 88.6783
4899 557 52.5919
1313 1031 16.8145
3329 165 54.9198
4740 969 31.2440
2445 102 78.6505
1846 2990 38.1758
3798 2168 90.8392
1034 3714 46.9558
2384 2714 61.5695
1756 4957 71.0924
1511 4603 73.5088
4268 55 20.9336
3714 757 92.2495
1978 1050 78.8289
4764 1238 5.5864
1925 1732 48.3400
292 4785 81.0940
4024 3808 23.2991
1238 4224 59.6982
1646 868 22.8376
4027 3700 92.9885
1273 3493 3.0082
616 3735 10.5638
3100 855 79.4265
2592 2976 2.4594
4906 4015 37.6104
2967 3032 41.1142
3187 375 23.3711
941 4562 89.0086
4785 198 80.9294
1903 3530 87.8280
1418 152 38.3013
4351 4404 91.0503
3872 988 1.5868
1279 1155 2.7260
2599 3156 3.5874
1177 371 59.8538
1062 2012 64.6556
4095 2407 95.9138
1451 4471 63.2309
1452 4966 20.6832
3452 3249 22.0528
3183 1813 33.0660
2945 3796 91.5469
1119 3016 21.7475
4159 3379 58.9730
4887 2180 95.2645
4616 1985 52.3592
2115 2784 51.2223
4001 1831 65.7480
1344 2259 37.5003
364 2747 34.5366
1556 4817 36.3695
1635 3141 23.0277
3490 2205 78.1830
103 3693 93.7547
3630 2656 49.8846
392 4392 36.8718
3090 2884 11.5552
4015 4307 78.4613
482 4574 97.7814
2860 250 19.9666
1035 4904 94.2471
3700 373 66.5186
2586 2691 56.3280
1857 1654 42.6574
1050 3925 67.8262
1224 3830 93.6658
2134 1972 99.3528
1410 4194 66.7578
4054 2576 41.5941
2230 3684 14.1366
2096 296 34.0642
2040 2402 69.2268
3266 3608 40.5477
557 1335 29.7537
2591 4839 22.0068
2661 1004 4.6438
4785 317 37.8951
4395 3539 66.0927
999 2717 14.1382
1964 3612 57.8760
1633 2360 80.9766
4072 1610 26.5497
3251 1991 17.8839
4598 2821 23.1532
1180 1414 98.0784
1767 3477 74.7101
3513 1284 33.7806
4084 135 45.4531
3143 279 61.7916
3284 4309 56.7140
179 3753 8.0759
1009 1567 7.5797
1567 4620 67.8018
890 4221 80.3086
4942 2527 10.6974
4558 4816 57.1489
2012 3392 57.5240
674 784 91.6305
2463 2877 35.0564
4887 467 8.9607
2314 3258 39.4237
2312 4995 91.3355
2732 4911 14.5954
4815 1914 5.0101
3424 438 73.4642
3320 558 50.0730
392 2119 30.2806
3659 4325 55.2179
1279 302 75.4213
1636 2940 52.1687
1815 341 22.8707
4947 777 52.5953
4893 1508 18.3686
2661 4726 63.7522
1982 575 91.3005
4394 816 89.9072
2378 744 60.6187
1517 4386 54.8583
3761 4179 57.5602
2478 3265 19.3608
783 171 8.7192
2732 1384 2.9464
4172 3949 96.1880
4683 4434 11.0417
467 376 27.3070
3709 3698 5.3546
4608 3729 80.7904
2889 4666 32.6144
3184 3911 95.0093
2398 4710 75.6053
4681 756 12.4061
1904 4553 97.1228
2259 78 39.9995
2785 79 78.4700
2970 3262 39.3270
3207 1591 60.0201
3709 390 78.8037
4608 2608 10.7298
