1000 1999
315 379 4070.6728
382 5 5930.4646
869 223 5368.6578
992 717 7517.8508
18 817 5976.2557
98 867 9056.3328
27 737 7271.4973
379 345 1375.1514
269 16 2421.5372
108 686 4537.4626
652 290 7198.9368
867 606 6399.7811
21 246 6175.3504
18 361 2421.8979
311 585 8126.4008
570 305 6346.1019
148 201 960.1558
973 143 3603.2814
606 768 5226.7770
60 918 2788.0502
259 886 1207.0589
959 25 7418.2186
202 279 1720.9048
652 414 6907.3815
53 103 542.7417
610 931 7329.4969
21 15 4364.4578
831 497 2515.0130
15 890 7141.0573
942 948 8034.1465
121 793 8033.9631
750 698 5183.7939
305 140 343.2814
119 928 6510.3129
652 459 2299.4837
346 988 3320.9963
928 54 336.7601
803 584 8501.0736
988 861 8756.7075
803 985 3186.7731
5 943 3133.0894
768 799 5257.1825
201 95 2330.8345
497 511 8438.9851
928 116 1811.2885
505 165 8856.9753
584 778 863.4954
102 769 2136.9634
918 898 2975.0793
82 523 9468.5298
72 543 3084.5009
290 504 7376.5873
586 513 3898.3042
943 699 8296.0487
279 689 8619.1731
98 336 6085.9598
888 169 6744.6984
726 272 3943.4168
699 337 3212.5962
904 254 7896.8499
396 764 5533.4539
516 225 1530.8692
444 13 8871.6894
721 275 6782.9663
513 161 2260.9344
180 578 2655.9481
778 966 3865.4875
150 339 3576.3079
287 772 9657.3950
831 941 4072.2228
505 354 8391.6300
246 206 9021.6998
630 486 2808.6764
285 44 7050.4072
143 767 720.7923
290 820 7609.3246
345 692 7889.8754
817 298 9543.9242
246 611 8388.6897
100 502 5789.5983
396 753 6687.7054
337 901 5900.3688
558 157 5913.1612
665 291 1885.3677
692 818 3209.5907
803 813 1838.7933
157 663 3628.4745
921 932 8700.0168
386 232 1523.4299
511 802 4275.8327
201 200 4901.7448
918 541 999.5659
246 710 1622.3645
505 859 1720.3591
206 448 520.9853
346 998 2413.8182
60 876 3378.0674
336 596 7127.3549
394 164 1894.8764
60 847 1301.7610
936 210 3548.4630
710 604 9428.1480
578 176 8808.7336
414 742 4490.0673
259 230 4263.0604
21 878 1438.3517
948 66 2531.5867
874 728 6033.9150
769 716 3068.7517
540 369 8734.0506
585 625 7461.6147
769 136 3906.9941
692 411 7374.7657
890 925 9707.7424
275 836 7895.3676
898 488 7477.8542
293 8 7602.9266
305 421 6174.2204
700 110 583.0198
504 397 5912.4823
108 468 1493.7116
516 569 4690.6043
414 168 2228.6549
18 89 2891.3830
716 785 5232.0333
803 49 2157.5282
369 38 5231.9277
932 138 2218.7453
595 358 9074.3198
25 868 1099.8101
287 656 5088.7958
716 299 8027.3347
114 777 7161.4482
38 153 1331.4232
232 518 9654.1366
497 224 6726.2673
706 542 2121.6692
876 155 1935.9425
716 974 313.4686
13 691 403.1213
225 282 9170.1693
200 632 397.0804
72 130 6618.4782
168 979 3108.3520
397 804 4154.0256
888 1 7495.5205
710 332 9463.6163
820 240 2643.2153
901 873 9747.8749
309 729 9080.0549
804 533 8952.3469
21 199 3544.0941
502 905 5348.1597
513 809 4219.5956
298 256 5644.6647
692 896 7060.2793
136 145 2066.4729
818 961 5452.2916
554 207 7819.3642
604 659 8541.4521
820 455 6637.9392
277 389 586.5808
541 870 6819.6671
82 712 8513.3366
663 456 4020.0586
828 919 1055.0169
793 920 3496.0494
369 378 5027.0855
775 50 4648.3305
336 957 2470.1984
646 756 5954.4311
847 884 5960.2276
876 760 6904.3102
279 351 1185.3154
997 432 827.7858
659 562 706.1761
611 731 4368.5102
870 307 8284.3070
488 338 5343.6127
346 766 7621.0156
587 592 7206.0259
764 211 2437.0684
646 977 1244.2670
691 525 142.5812
143 822 2240.0859
787 133 9472.5249
396 407 466.8039
309 474 7419.4507
812 546 4877.5959
706 263 9518.3219
820 319 2379.6703
21 96 152.3014
856 796 5393.8980
796 435 3488.8053
176 900 4823.7694
622 324 5340.0522
511 125 581.0575
875 723 9448.6270
119 260 2983.6150
293 771 3137.6771
116 703 1917.8771
978 404 2321.1016
293 370 2915.5741
737 321 7437.6015
558 696 9588.6184
219 174 2989.2351
691 123 5857.6305
477 59 1551.7698
60 331 3809.4919
961 22 4593.1441
760 237 9377.3335
136 117 8791.7985
748 159 2146.9218
504 356 9681.1517
606 682 793.0645
629 131 549.3195
750 19 563.5962
100 20 6945.8333
726 28 1892.6018
103 443 6364.2225
224 471 2577.2474
869 794 2920.4871
691 467 8615.8817
961 671 6421.6353
502 759 7698.6670
901 752 3643.0386
988 972 9665.1367
19 458 8646.3410
998 105 5053.8977
726 218 8820.1987
275 469 5398.5598
346 227 6643.9767
905 678 9761.2566
888 893 2240.0298
108 266 7201.5323
717 476 1941.2525
750 160 6172.5714
338 637 3660.0093
867 384 6215.4285
505 897 9288.9851
795 955 735.6175
378 639 9697.3973
723 515 1877.8697
149 122 2741.7833
904 97 8196.3290
905 982 8471.8747
477 415 7923.5450
25 402 8696.9472
347 126 8504.9745
169 881 2167.9015
16 840 7847.0253
148 302 9303.1586
232 99 6550.1520
583 41 4398.3291
523 452 7182.3116
256 559 2531.5962
415 132 7172.0794
985 498 1301.9521
285 6 6880.0525
110 438 5561.4324
985 78 2988.3052
665 32 1822.6982
114 749 9730.3496
801 808 5496.0830
452 575 2998.9776
315 654 1800.2932
82 109 5201.2605
869 413 538.3971
808 527 1043.1762
940 745 7581.4863
443 482 9041.6875
153 447 4993.1706
159 410 2532.4598
874 736 5038.8554
66 626 7307.7548
985 350 9570.3519
333 154 6855.2120
389 824 8946.8818
752 4 5108.0027
833 395 8666.1309
477 124 5524.0893
801 74 1462.4698
583 565 7474.7507
332 913 516.2367
430 968 792.2712
723 67 7363.5080
309 90 8913.6331
133 751 4866.0326
338 956 9028.4618
570 615 2425.4535
346 51 9629.3380
736 761 1384.7066
588 183 2236.5019
430 597 9931.8629
748 412 5862.3055
584 197 8920.3974
407 713 2575.0740
846 192 5386.7372
753 473 926.0430
174 294 949.5935
109 965 6522.0836
89 644 5119.8848
98 633 454.5404
326 325 7028.6644
164 702 8214.2614
565 251 45.1615
407 530 2106.4031
165 23 175.6974
656 984 9096.3626
984 241 4140.5198
407 690 5624.2164
132 895 3823.8788
102 440 8091.2658
596 312 6666.3077
488 573 1148.6596
761 296 884.6172
121 945 7737.4460
700 245 1077.9774
700 85 4235.8179
544 944 3577.4949
940 910 2251.1881
808 194 8107.1011
518 547 2102.3687
547 781 4058.3393
965 594 5818.2915
541 738 8419.6053
585 892 3423.7891
525 899 5704.8734
759 664 3768.1339
759 167 3662.3346
796 371 835.0790
378 297 8725.8559
432 457 646.1578
269 229 8622.1141
779 783 1776.8281
116 399 7554.1049
696 917 7845.0663
726 239 4430.6377
822 12 8115.4718
357 673 6810.9912
293 437 9706.4417
150 815 6549.4100
892 64 694.6312
752 388 5246.6653
633 428 5696.2909
19 755 4771.7455
913 522 5316.6916
973 278 8611.2928
498 439 970.1983
60 208 2737.2827
586 47 1103.0869
145 393 8716.0005
632 960 1593.2108
905 871 688.1602
240 365 9962.7508
570 758 7687.3592
558 228 5366.9618
389 316 5276.6744
832 746 2830.3432
399 571 6040.1471
723 929 9249.0860
486 141 7042.2363
229 381 3947.9114
913 648 8285.2379
997 935 1416.8340
721 465 3948.5923
558 735 5020.8393
664 313 8625.0355
96 510 4836.5488
812 877 5163.2697
768 902 8087.3780
100 30 50.3571
415 757 2172.2894
933 234 3702.1809
988 372 4764.5986
510 563 824.9418
207 33 3624.4589
895 349 5315.1674
779 773 8309.2880
808 670 9544.2246
338 555 6664.0309
154 461 6517.0047
510 87 2786.5422
896 556 2212.9764
50 926 5029.3117
399 668 9023.8120
145 163 3053.3716
345 375 5929.2028
229 446 3572.7382
515 322 3389.2492
25 908 3413.2290
646 426 8753.5309
752 11 2992.8592
488 551 817.4242
299 215 1879.0786
350 274 6171.0359
901 36 6212.3282
123 187 6998.4574
388 340 2203.8183
540 364 3843.4831
585 69 4287.5070
897 962 3424.6237
141 184 5373.8441
925 789 2500.2072
357 128 4525.6455
36 650 6039.2474
793 343 669.8905
982 800 3754.2804
670 627 7699.4758
793 538 5162.4372
703 724 3013.1510
382 727 3501.3714
804 774 4333.4040
689 514 3466.1769
404 367 7421.6971
69 57 7185.3155
379 262 441.7581
437 705 222.4164
278 786 536.3219
965 601 6413.8572
856 963 6486.8578
573 909 3042.7118
650 806 7345.0919
946 845 8980.9195
928 851 9818.7967
622 733 5325.9128
861 825 8792.0861
898 882 8083.6217
208 990 5544.3871
942 258 4778.0514
543 481 7631.4889
53 45 5427.0045
822 770 6596.0071
44 464 7641.3563
861 88 6683.6842
126 162 5109.1186
234 363 2202.2814
276 971 7437.4832
302 271 252.8148
918 352 1937.0998
404 949 5065.5517
321 236 8410.0076
946 244 9431.1475
932 534 8923.0447
486 398 3805.0204
559 374 567.4214
828 857 2730.6583
899 377 1086.9630
538 94 1292.9595
349 607 4487.4051
54 226 3562.7836
124 134 1970.6759
272 566 8645.2762
960 524 6017.9823
374 144 358.3078
752 631 3044.0304
307 406 9836.9924
793 106 491.7074
99 190 4918.3764
895 561 6986.7904
874 889 5022.2776
271 281 6587.9636
241 797 791.4300
121 314 6409.8945
554 222 6049.3498
886 247 1509.2592
236 10 224.2325
804 480 191.6939
628 62 1825.4362
789 188 2723.2559
717 485 9738.3869
159 848 3026.0503
658 719 6073.9756
78 75 1109.6051
274 483 964.6679
630 35 6925.2956
446 429 1801.1813
603 454 3004.3891
363 718 3645.4081
192 353 1588.5713
211 127 437.4516
785 739 6449.6491
281 380 3486.0889
22 81 8370.2357
314 805 6474.6061
23 939 1829.4464
524 323 5265.1234
126 65 6.4951
761 295 1065.8533
534 732 1962.1671
909 158 941.1356
769 599 7547.7519
646 924 1844.5663
271 994 2940.0696
234 765 524.3833
625 238 938.6313
240 31 7902.8363
462 213 7876.4101
136 9 1539.7279
365 532 6684.3758
737 91 4804.8272
769 221 9545.4544
702 609 7844.7861
108 179 9125.6865
402 685 3934.4770
530 853 8090.1402
339 493 3394.3997
622 449 9277.2219
22 303 6835.6240
413 675 800.5326
272 835 494.2658
832 986 7749.3622
60 507 1953.9546
656 14 2351.4034
626 475 4254.7653
219 334 9045.0010
913 608 3357.3236
873 634 9534.2280
998 762 7654.0930
764 922 8884.6193
827 567 1410.0237
511 976 4159.8359
533 362 4948.0423
818 496 1163.5710
554 790 1497.6218
749 445 8246.6503
936 980 6123.1758
440 489 1357.2428
245 954 7125.4630
400 662 614.8798
658 383 7489.9244
25 590 7648.3102
413 503 8847.6014
193 46 1932.0748
202 265 4194.2192
169 981 4157.6462
966 235 6713.0324
812 487 3055.6370
713 725 7359.9949
812 674 2440.4487
957 885 4308.9804
122 368 2706.7610
654 463 5875.7080
746 181 1208.9251
753 811 7496.8124
910 912 7217.7662
162 48 1710.8822
689 635 1554.8474
66 113 7343.8211
716 906 8047.5376
608 204 1960.5480
487 591 5678.2306
415 860 6028.5637
854 834 312.7430
571 855 4514.2713
226 651 6053.1405
944 991 7451.3919
893 442 2190.2409
132 142 6797.8194
14 92 9549.0340
732 826 4733.9408
380 233 3228.4258
119 947 1186.8159
893 433 796.0196
90 624 8810.7476
933 405 6465.3951
889 709 3790.6926
350 387 1794.9926
876 996 309.7388
746 248 5323.3894
802 286 9280.2799
968 385 8811.2384
442 720 4016.3445
709 995 842.8992
794 328 7202.7404
789 63 3225.3345
88 217 5039.2117
527 273 1176.2262
979 688 3992.8355
314 849 4246.1707
479 71 9966.1393
246 557 6887.8702
516 77 813.2302
437 29 3534.0729
358 993 699.5075
387 484 2141.5001
721 823 873.3703
675 645 2663.4653
127 327 2876.0994
802 553 9203.1826
665 983 3873.1345
91 560 9766.7820
650 283 2644.3069
256 602 5801.6428
77 494 3860.8172
608 107 7101.0962
393 701 48.3388
149 788 4671.9810
991 419 9443.4032
766 409 6254.3874
906 916 7463.5080
19 335 4570.2829
433 509 8949.9898
337 619 3539.4256
248 887 8287.1277
505 342 9040.5376
532 2 3780.2184
713 844 3561.4251
324 40 5099.6695
462 304 7581.9000
845 170 8617.5252
183 810 5221.8038
639 780 9358.8405
513 711 1750.7047
232 120 8199.8735
718 550 9367.0560
509 152 2809.2631
263 43 1580.9633
224 798 3633.3995
706 500 5968.3590
291 280 2651.4307
440 373 5644.7066
183 975 1622.7829
294 499 1224.8331
350 829 8635.1829
165 242 2905.4617
106 531 2873.0858
504 366 8844.9850
59 460 7751.9634
827 548 640.9840
922 708 2270.7589
162 549 204.0635
531 203 1616.4093
565 842 189.4126
414 55 3308.7424
749 178 664.7284
133 185 3906.2791
394 667 6213.9315
629 649 7533.7602
100 638 7245.6677
977 478 6730.8468
125 341 7071.5432
59 581 3924.1228
210 52 7187.3612
167 390 4073.3796
486 137 4896.0973
668 791 8839.1505
946 146 7149.0980
95 416 2441.9877
321 344 4794.6690
710 359 7240.2015
504 135 541.9227
385 734 4100.3437
157 529 5503.2861
860 58 252.9654
400 528 9992.9702
997 620 9864.4863
487 612 2872.5070
196 640 790.1216
102 661 1823.8515
775 392 4142.6929
726 424 8480.7097
962 360 296.1011
141 320 8157.3608
847 866 2488.9825
269 220 5513.0393
373 618 8761.5394
944 492 5762.9499
750 450 6522.8376
171 666 986.4642
760 441 6519.1680
997 579 5520.5787
463 300 8387.3126
917 519 6062.8255
833 24 5890.1567
553 572 7923.2698
437 600 8684.0547
487 807 9681.4678
881 989 837.2217
686 526 8384.5179
640 317 836.0028
718 401 621.7136
169 754 3039.7856
52 964 9417.4299
527 231 3409.7953
246 951 4214.9118
92 118 9906.1858
779 355 3053.6297
74 642 987.4326
608 151 4670.2403
832 76 9271.4815
486 257 5986.3903
572 209 9541.5068
368 403 5676.0295
197 879 255.2077
279 310 7689.5446
575 582 3476.0966
773 268 4978.3952
700 580 5352.1869
525 249 3288.8972
557 115 9737.1428
978 577 1011.3653
240 261 8856.2037
397 198 5480.0283
432 841 1136.4837
876 301 6965.7942
826 329 5694.5308
77 17 1470.2702
824 697 5657.2792
97 172 5445.6140
298 182 1203.5127
372 970 8709.1785
481 255 4210.3232
829 61 3206.4633
829 821 4430.6560
342 545 5459.2843
193 950 1856.4976
678 306 745.0365
261 953 4559.1672
102 451 3186.1326
221 680 1007.8995
171 420 8995.8081
571 679 3559.5627
374 434 4628.4859
400 56 8994.3006
12 865 8656.8799
809 669 9798.0309
483 70 838.3674
922 425 799.7770
712 863 3872.7767
618 593 4847.7951
421 714 2535.2603
757 539 3718.8706
665 574 3565.0308
388 501 8646.2040
542 308 6696.5681
302 694 9006.0235
339 693 6091.5519
272 589 8923.3371
534 422 711.7746
257 814 7330.0108
966 284 3709.1632
493 967 6564.2663
742 289 389.6814
936 3 823.2652
378 643 3190.3739
179 763 7546.2652
459 418 9581.5416
6 535 4434.8976
259 837 659.8600
630 687 4798.6718
997 252 1767.4788
799 506 9800.5314
949 177 8322.0385
182 147 2799.0557
809 852 4216.2456
837 79 2454.6439
285 880 5245.0157
20 927 368.2657
277 858 4274.4410
290 684 381.7887
55 490 5129.1234
357 903 3884.9451
327 636 56.0803
60 111 1430.5626
490 472 7349.6659
865 195 8631.4928
800 647 2234.1563
449 84 8698.5635
651 517 7907.1807
357 186 7649.1187
244 923 7142.3659
571 830 7760.9035
141 621 887.5451
299 495 3900.0724
884 376 6441.1987
732 839 5810.4877
365 681 4130.1761
530 598 9995.6201
261 952 7053.0387
531 191 7717.5701
727 616 7529.1214
644 536 6592.3639
41 653 4318.0660
577 819 2859.1196
974 883 9056.3757
734 672 5627.5194
571 914 7202.5579
721 614 6840.1151
394 730 434.2840
432 189 8605.5398
502 722 9927.6429
799 216 8601.0670
441 617 4254.8526
172 129 354.7934
964 934 6940.3124
277 969 9882.2721
394 139 2237.1663
410 86 5037.0783
265 741 5436.2300
851 175 4180.7679
573 112 3525.9891
352 655 4753.8851
169 214 8415.3205
713 911 2129.2804
58 156 2771.6662
523 408 344.4021
822 80 8696.1067
853 704 2898.0083
86 850 2990.7972
251 68 3621.6966
467 657 6921.1089
368 391 1606.5459
926 288 5470.4078
942 676 3430.5890
530 707 1306.5877
136 537 9325.7672
534 491 4410.0105
543 792 5634.8842
727 784 4152.6693
373 292 2660.7585
847 613 9244.2707
515 660 4195.6923
64 564 1559.1832
20 243 5870.0766
364 34 4181.4889
457 7 424.3171
943 568 4453.1213
643 838 865.5568
880 743 6563.0967
102 436 6231.7640
502 864 6578.2439
6 173 4696.6536
826 264 8878.8222
337 605 1074.8064
356 330 9408.3374
246 83 4608.9757
994 508 8828.4807
190 937 8625.4064
46 683 5672.3871
784 104 4488.3545
958 39 6047.6522
14 987 2348.9897
247 677 6767.3495
41 520 7496.0481
151 466 9108.4754
489 894 7446.2400
22 576 5721.4720
564 101 2415.5684
605 930 6683.0558
435 623 5763.0725
31 915 7275.8500
890 166 4383.2327
231 862 3478.6220
689 250 6974.6255
364 907 1076.1662
814 776 2996.5751
837 747 3716.1696
896 348 3431.0775
420 512 1089.1273
121 782 1025.4319
955 431 1478.2487
248 470 3041.6981
36 417 4049.3105
538 423 3288.6810
789 641 5666.2500
525 891 4805.9969
137 253 9948.1655
116 0 7490.3071
807 196 5507.6818
888 707 777.8080
673 611 9030.6886
159 597 2548.3511
102 150 8582.6108
794 59 2981.8315
7 334 1076.4779
950 701 9732.0992
795 206 893.3958
373 944 6573.7467
78 379 4628.5627
61 777 8598.2010
9 869 3068.7760
852 43 4119.1576
217 316 5772.2784
928 840 354.3924
873 187 2709.2752
78 626 3826.2621
370 54 5937.2774
517 73 968.8156
422 772 6589.4409
421 620 9628.2019
429 361 655.8547
588 338 1328.5288
591 887 9795.2084
976 677 2395.9089
686 402 1383.1305
734 80 5393.1516
50 735 583.5836
172 865 4462.4389
742 801 1093.3840
49 178 2068.1993
186 965 5599.1791
303 428 72.0504
605 111 4781.6572
487 932 9233.0743
560 3 6288.6044
177 166 4094.4059
450 715 1325.3890
129 160 3392.2068
928 107 3843.7679
644 987 8024.6346
976 166 412.0384
451 300 6831.3395
675 796 2488.1187
148 49 5674.3869
363 837 5409.3117
929 447 4512.2315
157 478 6201.8342
14 454 8285.9227
320 939 7255.5661
510 575 9847.5005
377 202 1068.1276
581 830 2310.2098
580 338 4638.8264
475 885 8877.4354
756 1 1409.9602
134 975 4179.4018
395 222 6855.0098
517 66 6216.9933
174 947 7690.5690
248 670 8527.8701
779 416 1538.0279
664 549 3328.1717
58 887 7324.9718
593 627 1598.4146
283 40 8988.7435
471 461 8161.0701
568 413 3191.3696
402 51 704.6854
710 881 9882.0663
630 973 2968.3059
311 377 39.8326
355 873 4825.3071
275 382 4774.7446
734 132 4989.2158
546 541 6330.3298
342 770 7954.0711
928 262 3117.8558
566 409 5521.4594
976 632 6888.0107
947 118 6027.2653
419 776 8002.2475
645 380 5896.5128
880 965 4337.7086
11 851 1165.8830
355 384 7945.1570
610 92 5585.7833
599 145 9214.6368
353 357 3986.4291
483 677 243.8685
212 254 3367.7058
538 379 6856.3236
841 723 5189.9781
301 509 4598.3878
481 882 5242.3330
954 161 4994.9641
679 364 6820.2311
85 194 6593.6926
279 457 7095.6345
36 165 2950.5410
794 414 7909.6415
94 69 6252.2901
484 612 8510.4578
129 94 9015.7158
921 610 5409.4869
575 401 1875.2571
269 871 8238.2888
615 394 1751.6361
596 949 9477.7345
704 274 2980.1998
69 960 7374.2803
709 870 9298.8926
233 258 6980.5232
727 717 7699.8254
414 962 7025.2159
248 136 1654.0889
0 602 8576.3541
5 994 7319.4181
802 840 2068.8290
438 423 1208.2759
151 452 4668.2425
553 338 6162.1997
781 471 4245.7364
137 169 6666.0319
486 497 8082.1911
954 353 5689.1085
565 341 3024.8741
111 457 4405.9000
85 540 4308.9145
985 153 5884.9335
996 516 633.7066
124 153 6610.4528
83 450 9357.9103
47 823 5632.3030
897 57 2219.9128
288 975 6471.7845
970 661 5802.7382
840 684 6863.6875
878 454 9658.7080
827 772 4638.0796
993 709 8157.8999
697 587 1697.7852
822 53 5731.6220
801 394 9431.8736
458 42 161.6627
224 971 9793.9768
443 858 142.4707
724 308 3718.7392
87 235 7748.5121
612 674 5942.0414
402 599 4760.8269
562 90 4634.0544
441 947 3105.4479
751 55 6984.7374
260 23 3161.7123
631 544 4815.6938
29 644 7979.5584
889 948 8322.5330
148 372 6369.2884
869 244 2158.6432
200 95 2509.4849
872 609 9036.1025
744 134 1973.9334
379 286 4579.6288
626 262 2015.6030
589 551 7256.2523
869 433 5806.1773
399 15 4343.8665
801 236 4525.0491
633 643 9476.1027
457 819 3355.1590
604 87 4514.2657
476 975 9776.9258
76 446 6083.7361
998 198 7532.2086
188 806 9967.6311
556 762 1290.1270
976 627 3127.4831
819 508 1240.1530
754 897 3467.6810
941 493 2654.2885
551 86 3800.4098
811 621 4686.4378
555 982 9697.2574
254 440 7302.7230
854 816 5442.7233
897 586 5249.7504
229 304 8686.3027
192 239 3570.3993
692 146 2002.1456
88 374 9366.5521
529 99 9247.5967
966 339 9537.4751
680 761 2755.3199
885 789 1003.5818
128 88 175.8002
462 327 6442.0243
446 497 9472.3348
159 569 9955.9465
419 764 5553.9064
637 208 1857.2155
874 789 1708.2287
855 618 8016.1205
734 344 2764.4740
333 625 8743.7498
953 143 9065.1402
572 852 3349.1975
775 780 5162.9149
261 699 9312.9449
61 477 5263.6518
53 92 1211.5557
641 318 1739.1926
155 993 4330.1372
851 689 8999.3674
231 752 8236.6737
312 870 8992.4811
775 763 3856.6967
882 478 693.0488
496 448 6432.3257
353 401 846.5055
806 825 9873.5004
960 784 6100.9238
10 807 1866.8338
12 910 2183.7795
70 892 4429.6401
964 862 8292.3298
816 236 8554.2488
231 143 3050.8570
513 756 675.8101
99 230 659.2396
678 784 7253.3924
261 319 8100.9495
239 55 8066.2060
43 248 3388.4442
443 104 4923.3423
861 138 5945.1726
846 956 7551.9402
82 649 8384.2456
444 357 3700.8567
472 322 2265.4062
569 993 4643.9111
215 372 7492.4780
346 811 6592.6678
205 165 410.2219
344 585 107.6243
400 851 209.1554
509 448 3261.4449
96 977 196.4171
961 959 9822.1663
311 203 4753.1955
431 942 6077.9732
455 662 5963.7282
322 91 5115.9074
278 387 9554.4953
596 901 9230.6739
272 562 7868.1452
722 275 319.9041
195 726 5897.4221
431 655 399.6920
264 789 2100.4815
386 957 7138.1275
993 723 9921.9360
625 686 2046.5074
793 729 7973.1653
468 612 8834.8973
431 371 7994.2969
357 323 6100.3274
846 137 4933.5270
574 97 243.5547
912 420 8669.7345
25 173 1816.8706
384 648 7519.7095
293 243 7542.4013
263 473 1686.1255
738 26 9355.4518
950 910 3431.4294
915 321 9056.7642
594 544 5237.3739
388 369 1678.9944
375 592 5831.8749
601 278 889.1274
742 766 2827.7188
180 421 9778.1507
913 281 9735.3128
863 532 4529.6770
356 818 8044.8669
94 497 3991.9207
404 67 864.0285
847 347 5458.5790
702 306 5596.6318
529 470 2335.0842
355 240 9417.4159
147 370 1157.6594
559 141 8180.4753
679 788 5520.3020
828 556 9347.4094
884 851 5454.0360
876 547 641.5573
945 595 4912.3621
842 666 2850.6072
410 767 4663.0976
101 491 8185.8282
827 938 1811.5014
954 47 7765.3578
484 113 3714.6881
496 951 4050.7663
136 733 5151.9815
788 549 7169.7205
3 114 171.0582
189 286 9747.0443
899 46 4201.6332
273 313 5307.1385
484 321 5257.8662
39 427 3607.3758
44 994 3823.8249
92 791 4117.6555
436 742 3016.7454
932 891 7564.4402
255 418 8965.5943
215 938 199.6459
221 211 6878.8884
480 90 6513.2501
726 761 6436.3098
376 150 8843.1479
21 661 4853.2296
233 234 5580.3672
764 710 5726.5738
246 751 2861.8858
431 391 2070.7569
501 86 2147.4883
56 258 1881.8531
165 882 1343.0436
329 115 875.3033
525 751 5735.0384
931 673 1419.3506
560 567 3130.9015
633 623 9481.5154
890 592 7958.2388
192 947 7896.4860
567 577 9741.0450
577 474 4422.5204
470 132 5782.8624
242 863 9115.0832
185 188 657.2661
925 231 9715.9643
399 539 7923.4978
184 829 905.1307
636 668 2154.2276
598 777 832.4252
359 264 5337.8997
547 714 1498.6196
262 610 8894.1827
467 53 2738.8573
959 371 8685.7569
945 201 4814.2597
361 994 5126.3666
894 751 2804.6306
324 960 4793.7404
982 717 3449.3277
592 334 1470.7721
137 389 3798.9244
90 329 5284.3755
37 627 1034.0713
851 672 6273.6960
294 265 720.6500
996 638 803.8777
554 120 8077.4187
49 363 9784.8404
758 762 1051.6676
592 400 9828.3401
507 34 8320.1783
507 342 2650.5995
790 394 6372.9910
844 595 3876.3614
128 290 5984.1235
299 601 3176.7644
927 52 9736.1257
364 304 8061.3685
277 908 6293.2818
699 74 3314.2507
693 904 118.2625
151 680 6002.8980
45 1 3509.5508
586 179 1832.7092
187 414 2277.2643
715 127 1909.1139
241 906 4931.4903
896 414 4118.1365
372 538 4394.1207
869 308 9666.5135
369 353 4129.7723
612 354 5217.7166
897 628 6424.2571
916 364 3537.4156
766 914 9277.5265
558 777 4396.4707
307 6 5040.4972
599 219 3821.0356
345 711 1913.0568
957 913 4531.0237
747 713 9996.3645
230 374 4961.2305
638 740 9167.2466
103 855 7693.9986
267 24 5944.9476
176 954 6055.0161
907 171 2257.7143
807 213 5595.9875
782 16 3188.0366
790 274 396.6082
585 38 9672.1677
217 919 9531.7500
819 949 3972.0324
