500 8557
7 15 152.0987
7 34 137.6841
7 62 102.4749
7 77 57.8000
7 88 50.9174
7 91 29.5821
7 93 99.7019
7 95 138.9569
7 100 71.4957
7 103 119.9001
7 110 126.8868
7 115 63.8180
7 155 145.0583
7 156 145.1062
7 169 125.1689
7 181 80.7571
7 232 132.7334
7 240 126.9339
7 261 99.5896
7 264 74.9081
7 267 87.2564
7 281 54.2610
7 295 30.1107
7 303 119.4011
7 316 119.9204
7 339 143.7416
7 344 88.7881
7 349 137.2836
7 353 95.3725
7 360 153.1367
7 381 121.2839
7 392 132.3702
7 423 54.8194
7 444 135.7649
7 453 20.1730
8 18 126.6616
8 23 59.6610
8 47 113.8641
8 49 112.1153
8 56 114.3631
8 73 52.1603
8 104 35.7370
8 112 129.6912
8 117 97.9393
8 166 66.2592
8 172 56.7031
8 178 52.3515
8 189 25.4933
8 194 60.1892
8 209 35.6315
8 223 135.2658
8 224 87.9835
8 258 56.8042
8 276 142.1622
8 329 110.8603
8 366 141.9994
8 386 120.3402
8 393 119.9963
8 435 88.4129
8 442 141.2290
8 454 144.3067
8 455 97.9083
8 466 105.6943
8 469 87.8898
9 18 123.5853
9 31 147.9213
9 33 82.3383
9 37 112.8938
9 39 143.1661
9 41 30.8718
9 43 129.5247
9 82 115.7112
9 90 64.6617
9 117 153.4414
9 132 138.4652
9 174 113.3972
9 179 129.8966
9 205 135.7632
9 218 120.1847
9 231 128.8473
9 244 56.9429
9 252 102.5911
9 273 103.4413
9 306 155.2501
9 310 104.7207
9 317 129.2419
9 337 120.1321
9 386 149.2382
9 387 126.1302
9 417 49.9038
9 419 92.1069
9 425 68.3340
9 428 5.9859
9 432 156.9043
9 438 117.1574
9 456 88.8593
9 473 96.0317
9 481 18.4335
10 30 141.1922
10 44 12.8504
10 47 144.9154
10 48 46.6278
10 49 117.4787
10 56 104.1171
10 58 11.9949
10 86 118.5136
10 102 120.7338
10 136 92.8405
10 142 143.9929
10 143 97.9538
10 147 121.7635
10 154 61.5429
10 166 155.3032
10 168 70.9881
10 197 71.2394
10 243 102.2646
10 279 136.6125
10 308 74.2631
10 319 49.3424
10 357 59.5084
10 393 121.4598
10 405 148.3113
10 410 85.5983
10 414 95.9637
10 418 152.8310
10 437 11.9118
10 450 126.8997
10 465 55.5842
10 482 48.7817
10 483 136.8905
10 484 148.3805
11 16 73.8221
11 22 94.3744
11 27 105.3475
11 46 33.5614
11 84 81.7683
11 94 38.4786
11 109 43.1453
11 113 91.8393
11 124 96.3053
11 130 155.2463
11 133 108.6788
11 144 40.4816
11 150 54.6741
11 159 96.1768
11 164 156.1149
11 182 139.4043
11 184 107.5206
11 202 122.9435
11 204 141.5000
11 217 81.5954
11 226 119.1223
11 236 66.8794
11 272 37.9799
11 293 125.1429
11 299 93.0446
11 342 152.4109
11 352 120.9990
11 361 96.3046
11 383 132.5193
11 429 46.8452
11 443 157.1142
11 477 71.7762
11 499 80.8425
12 17 154.2778
12 53 143.7399
12 65 99.6661
12 86 86.5063
12 102 84.1487
12 123 148.7389
12 135 36.4811
12 138 52.7251
12 143 123.9696
12 146 74.8354
12 157 100.4771
12 183 145.7102
12 211 112.9570
12 255 113.9720
12 283 58.0956
12 308 149.8474
12 311 148.6199
12 338 86.6585
12 341 81.1773
12 359 78.0839
12 382 92.7224
12 384 97.2809
12 390 101.7866
12 399 119.6771
12 402 107.8082
12 410 121.6365
12 426 149.2529
12 430 153.1688
12 450 78.4425
12 495 121.7642
13 42 131.1439
13 66 125.2379
13 70 71.8887
13 108 148.0226
13 119 149.6334
13 121 41.5640
13 134 113.2726
13 141 53.3848
13 163 87.6123
13 173 52.1651
13 203 49.9896
13 208 139.0569
13 239 118.6652
13 247 123.7550
13 248 65.2304
13 300 132.6930
13 304 40.1913
13 314 102.8722
13 324 73.6206
13 401 52.7761
13 415 47.4196
13 462 96.6340
13 467 64.1125
13 487 49.8830
14 17 48.7129
14 19 67.6328
14 36 156.9690
14 53 132.3448
14 55 122.1652
14 123 138.9981
14 131 107.0362
14 151 36.2142
14 157 107.4616
14 160 143.8030
14 171 100.0337
14 183 153.1596
14 187 138.8176
14 206 73.3123
14 211 97.3794
14 245 93.4193
14 249 133.3485
14 250 95.5968
14 251 108.4152
14 263 60.6677
14 269 11.6608
14 270 50.1872
14 283 144.4638
14 284 132.0637
14 300 149.9941
14 320 62.8538
14 327 55.7152
14 331 71.5433
14 332 46.9649
14 334 133.2645
14 335 142.0970
14 338 116.1160
14 378 89.3005
14 384 145.5647
14 395 108.6320
14 408 130.8221
14 420 116.1745
14 468 102.7044
14 471 104.4511
14 475 97.2856
15 62 101.5681
15 77 142.5141
15 88 141.2920
15 91 143.8734
15 93 140.0650
15 100 132.9228
15 103 112.1223
15 110 30.8785
15 123 150.0072
15 129 63.6162
15 139 117.9085
15 156 109.8030
15 160 155.9483
15 183 139.4056
15 191 74.4269
15 192 138.7481
15 196 43.4203
15 240 152.1293
15 242 144.4360
15 264 142.3450
15 265 95.7740
15 267 65.4950
15 281 109.5991
15 292 27.1048
15 295 128.0380
15 301 154.9770
15 326 106.8872
15 333 150.9158
15 335 148.0194
15 351 107.1580
15 353 152.4025
15 355 25.9269
15 376 95.0219
15 399 144.6566
15 421 131.9278
15 430 110.0828
16 20 141.7915
16 22 128.3980
16 27 115.4881
16 46 107.3826
16 60 142.0934
16 84 137.1689
16 94 77.6375
16 106 129.9434
16 109 72.6848
16 113 129.1529
16 122 99.4463
16 124 111.1838
16 130 81.5925
16 133 130.3969
16 144 103.8596
16 149 146.8792
16 150 113.0711
16 152 127.0742
16 159 128.6882
16 164 85.6957
16 182 144.4444
16 184 131.5016
16 202 111.1325
16 210 126.2401
16 217 133.7811
16 226 53.9654
16 236 100.9751
16 253 137.8495
16 262 105.2143
16 268 153.4066
16 272 38.7673
16 282 142.4480
16 299 130.3437
16 307 104.9383
16 312 139.4188
16 318 105.3854
16 342 134.1089
16 352 52.8845
16 361 137.2453
16 383 122.7514
16 407 155.5287
16 429 87.5104
16 441 144.0966
16 443 112.2326
16 448 150.7855
16 457 120.0972
16 477 82.3187
16 480 151.9405
16 499 59.6057
17 19 111.5769
17 36 138.9603
17 53 98.8307
17 55 113.8791
17 123 106.7447
17 131 144.7400
17 146 143.6285
17 151 65.6391
17 157 59.2154
17 160 139.5085
17 171 86.6602
17 183 119.3395
17 187 140.4557
17 206 122.0068
17 211 50.1600
17 245 120.8032
17 250 93.0592
17 251 108.5523
17 263 108.9909
17 269 37.5538
17 270 96.4476
17 283 96.1985
17 320 61.6307
17 327 82.1896
17 331 100.2191
17 332 62.5148
17 334 130.0422
17 335 132.2521
17 338 67.6508
17 351 156.7037
17 378 74.9177
17 384 101.0823
17 395 151.8369
17 420 147.2560
17 426 140.5112
17 430 154.7695
17 468 128.0157
17 471 152.9816
17 475 108.4980
17 495 145.2259
18 23 69.8520
18 37 108.9980
18 41 99.6314
18 51 151.9521
18 73 104.2303
18 82 91.0902
18 90 135.8147
18 104 98.3479
18 112 149.5977
18 117 32.3770
18 167 117.9727
18 172 127.6702
18 174 78.1885
18 178 114.6912
18 189 150.5647
18 194 104.9172
18 209 155.0150
18 223 94.8739
18 258 156.2901
18 276 119.2435
18 329 89.4114
18 386 51.0036
18 394 142.5821
18 417 131.3764
18 428 121.3494
18 435 98.9722
18 438 148.5837
18 442 111.4344
18 455 130.7235
18 466 104.3550
18 469 135.3786
18 473 68.5269
18 481 135.9810
19 55 126.6819
19 71 142.3944
19 131 116.6029
19 134 150.2929
19 151 50.0953
19 171 117.3802
19 187 125.8510
19 206 38.4665
19 241 112.1112
19 245 125.1846
19 247 139.8084
19 249 102.8036
19 250 101.2246
19 263 27.1564
19 269 75.9142
19 270 59.9331
19 284 74.6976
19 300 130.9401
19 320 125.3548
19 327 46.5499
19 331 42.1770
19 332 104.9512
19 334 128.3000
19 378 153.6674
19 395 41.0041
19 408 81.7394
19 420 62.5424
19 468 135.1772
19 471 54.2011
19 475 82.9147
20 22 142.2221
20 36 155.1887
20 65 88.9976
20 89 38.0775
20 94 150.0985
20 107 95.6918
20 109 142.3864
20 124 112.7626
20 130 144.7546
20 135 152.5734
20 146 133.7135
20 152 138.1174
20 159 139.8963
20 164 103.3069
20 180 146.5695
20 182 94.8716
20 184 126.6099
20 202 70.5029
20 204 144.6453
20 210 21.4010
20 234 26.7073
20 253 25.9004
20 262 156.7482
20 272 149.6928
20 282 30.0213
20 285 69.8586
20 296 79.9930
20 307 117.7926
20 318 147.1224
20 341 118.9081
20 347 47.9875
20 356 122.6443
20 359 110.2694
20 361 155.4310
20 382 116.8906
20 388 133.9730
20 391 155.9360
20 426 141.2090
20 448 11.1708
20 457 25.8832
20 458 19.5736
20 480 72.3482
20 495 124.3546
20 499 100.0505
21 67 128.9255
21 83 21.7340
21 92 71.8009
21 99 148.8396
21 112 156.3552
21 118 9.7047
21 145 25.6699
21 170 133.5948
21 177 154.5487
21 185 73.7510
21 195 107.5314
21 209 155.7314
21 212 156.2359
21 224 104.9414
21 260 66.2331
21 286 107.5056
21 288 139.0573
21 289 98.9126
21 291 85.2696
21 298 43.1654
21 302 143.3514
21 322 133.7156
21 368 124.4249
21 375 89.3683
21 440 59.1678
21 459 147.1749
21 469 150.0421
21 489 154.2648
21 491 49.0449
22 46 95.4978
22 94 58.9684
22 107 141.1761
22 109 59.4577
22 124 30.4746
22 144 62.3759
22 150 140.1450
22 159 2.7658
22 182 60.1898
22 184 18.9554
22 202 71.9483
22 204 47.1307
22 210 145.3243
22 253 118.6614
22 272 97.1848
22 282 117.6517
22 285 99.8347
22 296 154.3041
22 347 122.6790
22 356 153.0376
22 361 13.4685
22 388 136.0684
22 429 140.8416
22 448 152.9881
22 457 141.7976
22 458 150.4838
22 480 87.3426
22 499 80.1078
23 51 139.3330
23 56 154.7319
23 73 61.4940
23 82 145.9194
23 104 28.4963
23 112 137.4041
23 117 38.9388
23 166 116.4950
23 167 142.9580
23 172 62.6277
23 174 133.6242
23 178 70.6664
23 189 84.9235
23 194 43.2958
23 209 92.4792
23 223 88.1821
23 224 133.7423
23 258 87.8849
23 276 103.0996
23 323 150.5225
23 329 66.7631
23 366 134.1989
23 386 80.8009
23 394 132.3724
23 435 82.3176
23 442 99.1310
23 454 132.9026
23 455 108.1794
23 466 70.5910
23 469 105.2785
23 473 130.8881
24 69 120.7325
24 74 113.2320
24 81 18.7850
24 98 120.6505
24 106 154.9542
24 149 153.9412
24 162 154.8253
24 186 74.4587
24 188 134.3136
24 193 100.9454
24 216 42.5501
24 280 130.4564
24 342 116.8268
24 363 66.2406
24 365 26.7271
24 383 137.9039
24 407 86.2958
24 412 80.9900
24 416 107.6949
24 422 47.8739
24 443 131.9327
24 472 113.4304
24 493 51.5146
25 45 132.2915
25 59 85.1430
25 63 116.3529
25 67 72.9239
25 101 93.5657
25 112 127.0044
25 127 144.7273
25 145 139.2629
25 170 103.4783
25 177 79.9858
25 185 98.0087
25 195 66.3057
25 201 37.2683
25 212 41.2731
25 219 97.5560
25 221 129.0588
25 257 61.1481
25 288 144.7390
25 289 106.7284
25 290 116.1485
25 298 156.7820
25 305 84.2616
25 313 27.9079
25 330 150.2561
25 354 122.7857
25 374 100.0425
25 380 86.1081
25 447 135.3958
25 452 46.6483
25 455 156.9679
26 29 138.5715
26 57 42.0128
26 64 59.3866
26 79 135.1571
26 80 122.7597
26 125 39.0880
26 158 114.1106
26 165 79.8016
26 170 137.0931
26 190 82.1148
26 200 6.3672
26 221 130.5168
26 227 153.6806
26 233 108.5492
26 235 153.8227
26 246 114.1711
26 256 37.6129
26 286 129.9719
26 288 103.2759
26 289 157.0454
26 315 151.6041
26 328 68.8023
26 330 85.0688
26 336 123.8085
26 340 155.7471
26 377 152.3465
26 379 2.4211
26 424 145.3006
26 431 149.0127
26 434 58.4074
26 436 112.2500
26 449 67.0789
26 451 85.7011
26 476 152.5161
26 486 54.5226
26 496 77.7077
26 498 99.0428
27 46 116.7173
27 84 75.5618
27 94 141.9321
27 106 152.1982
27 109 144.2018
27 113 42.7752
27 133 20.7653
27 140 106.2639
27 144 142.7662
27 150 76.6098
27 186 135.5803
27 199 71.5704
27 217 68.6280
27 222 113.2008
27 226 113.0276
27 228 120.4620
27 236 43.2322
27 272 114.5268
27 293 118.0339
27 299 43.0057
27 342 59.4249
27 352 119.9510
27 363 131.1699
27 383 36.7776
27 407 96.7481
27 409 128.8567
27 413 107.6869
27 422 127.1099
27 427 128.2153
27 429 60.3254
27 443 97.0454
27 461 115.0775
27 477 36.3810
27 493 150.4116
28 62 104.0028
28 66 150.8243
28 68 122.8024
28 70 154.5660
28 85 122.1851
28 88 133.2230
28 95 95.1398
28 103 85.3977
28 108 64.9145
28 119 139.1425
28 156 81.8079
28 160 133.3245
28 161 99.5136
28 207 126.6931
28 232 91.9185
28 239 135.5155
28 264 109.2350
28 277 41.7010
28 278 67.7169
28 314 113.7865
28 325 75.9350
28 333 76.9629
28 335 146.7325
28 351 156.4850
28 360 140.1018
28 385 104.3943
28 411 105.7199
29 35 127.8405
29 52 113.5509
29 57 112.9352
29 72 141.4575
29 75 81.9393
29 79 110.9693
29 105 144.1565
29 114 120.5982
29 120 140.9618
29 125 104.8857
29 158 123.1207
29 175 127.0217
29 190 107.9503
29 200 142.8789
29 213 76.2392
29 220 147.1088
29 227 55.3904
29 233 32.0144
29 235 19.7013
29 259 81.8527
29 275 58.4601
29 315 69.7268
29 321 83.4717
29 336 35.8481
29 348 116.2013
29 350 90.4059
29 372 107.9835
29 377 108.9570
29 379 139.8849
29 392 144.6168
29 396 141.7893
29 403 118.2976
29 436 128.2790
29 474 100.7722
29 478 122.8042
29 489 144.3883
29 490 94.9389
29 497 126.1018
29 498 105.4261
30 44 150.6049
30 48 127.3739
30 50 139.0685
30 51 148.1388
30 58 129.1992
30 97 65.6188
30 128 69.7058
30 136 137.9538
30 142 80.7963
30 147 94.2363
30 153 129.6938
30 154 87.0317
30 168 70.2476
30 176 72.4540
30 197 100.8556
30 198 116.6003
30 214 134.9797
30 229 132.8522
30 243 82.5379
30 268 149.7541
30 274 153.6913
30 319 92.0731
30 323 121.7219
30 345 103.5679
30 357 101.2696
30 366 101.6184
30 394 156.8903
30 400 141.6707
30 404 98.7249
30 414 45.4488
30 418 14.1497
30 437 141.9531
30 439 115.1618
30 454 104.6804
30 465 91.2658
30 470 97.8758
30 482 94.9580
30 483 25.0092
30 484 66.0566
31 37 87.1818
31 45 126.0681
31 54 79.8988
31 76 61.4594
31 82 107.3013
31 126 73.1718
31 167 143.0616
31 174 119.5135
31 218 29.0804
31 225 54.7723
31 230 102.8290
31 238 72.4505
31 244 114.2865
31 271 33.7906
31 309 57.6347
31 346 59.2852
31 354 134.4896
31 369 97.0960
31 373 127.5725
31 417 98.1202
31 428 153.4658
31 432 10.6420
31 433 107.8041
31 460 63.9186
31 464 135.8980
31 473 125.3165
31 481 133.9908
32 34 123.9928
32 72 86.0082
32 96 25.5400
32 114 106.9522
32 115 117.3843
32 155 37.6031
32 169 112.8802
32 181 127.8094
32 213 147.9513
32 259 146.8534
32 266 51.5621
32 303 154.2997
32 316 136.5490
32 344 148.5624
32 349 138.6615
32 381 110.6288
32 392 152.6770
32 396 101.4698
32 423 137.4646
32 444 140.3703
32 445 49.0168
32 463 56.6646
32 478 121.0805
33 39 84.2141
33 41 107.2840
33 43 60.9246
33 61 151.9556
33 90 101.0405
33 132 104.9510
33 179 136.8410
33 205 130.7497
33 218 149.4952
33 231 122.5480
33 244 65.9143
33 252 113.8466
33 273 117.9771
33 306 73.0081
33 310 22.4962
33 317 130.8989
33 337 51.6649
33 369 143.9978
33 373 144.0364
33 387 45.1551
33 417 103.4319
33 419 100.2806
33 425 16.4705
33 428 84.1419
33 438 150.2561
33 456 39.7428
33 464 151.0289
33 479 122.8010
33 481 74.3857
33 488 147.4677
34 88 142.1008
34 95 124.6639
34 96 132.7095
34 115 98.4497
34 155 95.4937
34 161 133.2921
34 181 57.6506
34 232 126.4013
34 264 150.2543
34 303 36.8422
34 344 53.6694
34 349 14.7728
34 360 90.8237
34 381 22.0798
34 411 129.2211
34 423 134.1554
34 444 16.7347
34 445 145.5517
34 453 129.1572
35 52 14.2896
35 57 142.1366
35 75 108.4825
35 120 25.0450
35 125 147.4094
35 137 97.9086
35 148 35.0646
35 158 77.8045
35 175 82.6007
35 213 147.3047
35 215 95.4866
35 227 73.3232
35 233 120.4049
35 235 116.4134
35 259 136.3853
35 287 52.8924
35 321 66.7533
35 350 56.9462
35 370 117.5594
35 377 31.7979
35 397 78.8005
35 398 118.4801
35 474 27.0815
35 478 144.8679
35 490 40.0049
35 492 66.7458
35 497 95.8837
36 55 40.9208
36 65 140.3881
36 89 120.5609
36 107 98.2308
36 135 137.9543
36 146 96.0189
36 151 131.5168
36 157 149.2328
36 171 56.9382
36 180 102.6513
36 187 59.4245
36 211 153.6387
36 234 133.5026
36 250 66.8434
36 253 155.0082
36 269 148.9534
36 282 150.5878
36 283 135.9555
36 285 142.8128
36 296 88.5207
36 327 123.0108
36 331 125.8753
36 334 46.4508
36 338 131.8973
36 341 99.9739
36 347 129.9065
36 356 93.2811
36 359 123.6199
36 362 60.7176
36 371 87.8261
36 388 119.5343
36 391 59.5975
36 408 134.6024
36 420 143.3212
36 426 19.2541
36 448 149.3734
36 458 135.6796
36 475 87.2511
36 480 155.9580
36 495 51.2794
37 41 116.5259
37 45 103.0391
37 76 106.6740
37 82 20.2565
37 112 149.7220
37 117 137.4914
37 126 138.0859
37 167 76.8995
37 174 32.3612
37 218 79.5193
37 225 119.5468
37 230 134.5965
37 238 70.2042
37 244 117.5268
37 271 106.5985
37 309 138.0508
37 346 142.3373
37 354 113.0397
37 374 137.6455
37 386 88.0424
37 417 76.0569
37 428 116.1285
37 432 97.4543
37 433 139.6048
37 435 133.7733
37 455 153.8300
37 460 145.5062
37 473 41.8436
37 481 109.4196
38 50 118.7718
38 51 33.8921
38 87 148.4143
38 97 103.7682
38 111 149.8387
38 117 156.9787
38 128 133.4446
38 172 156.8998
38 179 143.0052
38 194 146.9454
38 198 49.9235
38 214 30.8882
38 223 79.9627
38 229 124.8133
38 237 149.3848
38 252 152.9425
38 254 88.8318
38 273 147.8725
38 274 9.0227
38 276 65.2526
38 317 152.1351
38 323 49.2557
38 329 100.3585
38 343 95.5482
38 364 89.2365
38 366 107.7650
38 367 56.3930
38 394 36.5199
38 400 25.2209
38 404 72.2184
38 418 149.1480
38 438 111.1111
38 439 115.7602
38 442 67.9454
38 446 103.1078
38 454 99.3589
38 466 101.5461
38 470 65.5127
38 483 147.9774
38 485 28.5690
38 494 36.7456
39 43 26.5762
39 218 137.3341
39 244 92.6381
39 306 76.1623
39 310 78.5936
39 337 33.6193
39 346 125.7095
39 369 82.4344
39 373 68.7610
39 387 60.4408
39 417 133.5705
39 425 98.4553
39 428 147.5779
39 456 121.5058
39 460 120.0195
39 464 72.9680
39 479 60.5090
39 481 127.0810
39 488 66.6087
40 61 80.5072
40 87 24.6016
40 111 36.8725
40 132 130.8635
40 179 105.1925
40 205 102.9199
40 231 110.9874
40 237 113.4902
40 252 132.6214
40 254 78.7875
40 273 131.6334
40 317 106.8069
40 343 72.6973
40 364 70.8435
40 367 132.4774
40 419 144.2409
40 438 129.7334
40 446 57.1991
40 485 134.5583
40 494 140.4955
41 82 113.8963
41 90 51.7493
41 117 127.3657
41 132 141.2918
41 174 108.2365
41 179 118.2158
41 205 128.1313
41 218 141.5729
41 223 142.9998
41 231 122.4365
41 244 87.4644
41 252 92.6862
41 273 92.0042
41 310 128.9056
41 317 119.6958
41 329 154.5437
41 337 149.2671
41 386 132.9791
41 387 152.2387
41 417 71.2502
41 419 85.5112
41 425 91.7092
41 428 26.0179
41 438 96.3752
41 442 156.8891
41 456 104.2060
41 473 89.0891
41 481 48.8287
42 66 130.2224
42 71 28.0389
42 131 130.7834
42 134 61.8607
42 141 84.5916
42 163 43.9516
42 173 80.3161
42 206 132.9802
42 208 14.4046
42 239 142.4866
42 241 64.7963
42 247 67.6496
42 248 73.7031
42 249 70.5600
42 263 148.2577
42 270 154.6888
42 284 94.8123
42 300 70.8282
42 304 156.8717
42 395 147.3500
42 401 117.7082
42 415 130.2623
42 462 38.6259
42 471 108.3986
42 487 81.2850
43 132 154.9956
43 218 146.5304
43 244 86.0568
43 306 54.7155
43 310 52.4771
43 337 9.6968
43 346 145.1780
43 369 105.0243
43 373 94.6382
43 387 34.2295
43 417 129.1886
43 425 76.3922
43 428 133.2185
43 456 96.2865
43 460 139.8807
43 464 99.3463
43 479 66.5271
43 481 115.3357
43 488 86.5470
44 47 151.4558
44 48 44.3503
44 49 125.9876
44 56 114.8107
44 58 22.9031
44 86 105.6705
44 102 107.9084
44 136 88.5367
44 138 153.1965
44 142 147.2991
44 143 86.1694
44 147 123.3664
44 154 67.7301
44 168 80.8308
44 197 84.0819
44 243 114.9618
44 279 134.1266
44 308 64.6655
44 319 58.5739
44 357 72.2900
44 393 128.6657
44 405 143.8543
44 406 156.9437
44 410 72.8508
44 414 105.1707
44 437 9.3359
44 450 114.0501
44 465 67.5201
44 482 60.2968
44 483 147.6621
44 484 153.0734
45 54 153.2476
45 59 57.9364
45 67 119.6541
45 76 84.3365
45 82 105.0224
45 101 155.3973
45 112 108.9861
45 126 115.3302
45 167 64.4751
45 174 113.3876
45 177 93.4003
45 201 95.2542
45 218 142.6078
45 225 108.1508
45 230 73.5189
45 238 53.8463
45 257 131.4964
45 271 114.3273
45 290 72.1623
45 309 138.5376
45 313 143.7826
45 354 10.1022
45 374 68.8807
45 386 132.9803
45 432 130.0639
45 433 75.5913
45 435 135.7501
45 455 133.4363
45 469 147.1079
45 473 132.4560
46 84 68.8155
46 94 55.1345
46 109 62.7222
46 113 90.7549
46 124 107.3838
46 133 113.9746
46 144 33.2058
46 150 45.9630
46 159 97.9117
46 182 149.8930
46 184 112.3489
46 202 141.5649
46 204 140.4381
46 217 71.4824
46 226 151.3248
46 228 141.1309
46 236 73.7251
46 272 70.8876
46 293 101.9865
46 299 91.7577
46 352 153.6587
46 361 92.6612
46 383 149.0877
46 409 154.8898
46 427 143.0516
46 429 57.3308
46 477 89.3172
46 499 107.3737
47 49 36.7077
47 56 68.6525
47 58 148.9053
47 73 155.7989
47 99 67.5035
47 104 142.4663
47 166 58.0533
47 172 129.2270
47 178 149.9762
47 189 93.1838
47 194 149.6150
47 197 130.1637
47 209 95.8275
47 224 122.9109
47 243 147.6151
47 258 98.0330
47 279 101.7428
47 297 148.4383
47 357 134.5718
47 393 24.5991
47 405 126.4425
47 406 152.0871
47 437 156.3186
47 440 138.3102
47 465 151.2215
47 482 153.7844
48 56 144.3570
48 58 42.4367
48 86 111.5981
48 102 112.3730
48 136 46.6039
48 142 106.5099
48 143 111.2790
48 147 80.5779
48 154 40.9946
48 168 66.3448
48 176 125.4824
48 197 95.2456
48 243 118.6423
48 308 43.8510
48 319 47.3528
48 345 138.4374
48 357 82.6322
48 382 150.5256
48 410 89.0056
48 414 84.1355
48 418 140.9565
48 437 36.5162
48 450 120.3414
48 465 68.7296
48 482 60.4389
48 483 131.5769
48 484 114.7751
49 56 32.2527
49 58 119.4292
49 99 99.4800
49 104 133.3411
49 154 155.5479
49 166 46.1365
49 168 141.5177
49 172 110.4600
49 189 97.9043
49 194 132.9799
49 197 93.8531
49 209 105.4958
49 224 145.4440
49 243 111.0487
49 258 78.3978
49 279 114.5965
49 319 135.0127
49 357 99.0209
49 366 144.9604
49 393 16.1695
49 405 139.0285
49 437 129.3156
49 454 152.3708
49 465 116.1645
49 482 119.4285
50 51 137.0703
50 69 138.3272
50 97 127.6347
50 98 122.7825
50 111 138.7568
50 116 89.8956
50 128 70.6972
50 162 98.7792
50 193 129.7431
50 198 117.1970
50 214 94.1809
50 229 9.7420
50 237 77.8260
50 254 102.5683
50 274 112.6738
50 280 121.8849
50 323 124.9860
50 343 153.1094
50 364 120.1203
50 367 69.6747
50 394 145.5196
50 400 96.5394
50 404 125.4222
50 412 152.3774
50 416 126.0907
50 418 126.6965
50 439 23.9089
